n_trial,uncertainty,seek,Market_change_1up,mc_model,Instr,Task1Seek,check,ID,ValInstr,UncIntr,ValUnc,3Qway
24,23,1,0,-403,1,1,4,61fa93315719bc09cb834c22,-403,23,-9269,-9269
25,52,5,0,-498,1,1,4,61fa93315719bc09cb834c22,-498,52,-25896,-25896
27,56,4,0,-434,1,1,4,61fa93315719bc09cb834c22,-434,56,-24304,-24304
28,52,4,0,-408,1,1,4,61fa93315719bc09cb834c22,-408,52,-21216,-21216
29,9,4,1,462,1,1,4,61fa93315719bc09cb834c22,462,9,4158,4158
30,56,4,1,430,1,1,4,61fa93315719bc09cb834c22,430,56,24080,24080
32,99,4,1,436,1,1,4,61fa93315719bc09cb834c22,436,99,43164,43164
33,1,1,0,-494,1,1,4,61fa93315719bc09cb834c22,-494,1,-494,-494
34,95,1,1,493,1,1,4,61fa93315719bc09cb834c22,493,95,46835,46835
35,84,5,1,489,1,1,4,61fa93315719bc09cb834c22,489,84,41076,41076
36,36,2,1,401,1,1,4,61fa93315719bc09cb834c22,401,36,14436,14436
37,78,5,0,-464,1,1,4,61fa93315719bc09cb834c22,-464,78,-36192,-36192
38,99,1,0,-451,1,1,4,61fa93315719bc09cb834c22,-451,99,-44649,-44649
40,44,2,1,478,1,1,4,61fa93315719bc09cb834c22,478,44,21032,21032
41,24,4,0,-439,1,1,4,61fa93315719bc09cb834c22,-439,24,-10536,-10536
42,98,5,0,-437,1,1,4,61fa93315719bc09cb834c22,-437,98,-42826,-42826
43,79,5,1,450,1,1,4,61fa93315719bc09cb834c22,450,79,35550,35550
44,94,3,1,426,1,1,4,61fa93315719bc09cb834c22,426,94,40044,40044
46,24,4,0,-479,1,1,4,61fa93315719bc09cb834c22,-479,24,-11496,-11496
47,51,2,1,474,1,1,4,61fa93315719bc09cb834c22,474,51,24174,24174
48,54,6,1,499,1,1,4,61fa93315719bc09cb834c22,499,54,26946,26946
1,91,6,0,-435,0,1,4,6266ac01a2a15cce6ed5fba7,0,0,-39585,0
2,51,4,1,495,0,1,4,6266ac01a2a15cce6ed5fba7,0,0,25245,0
3,95,6,1,450,0,1,4,6266ac01a2a15cce6ed5fba7,0,0,42750,0
4,29,2,1,413,0,1,4,6266ac01a2a15cce6ed5fba7,0,0,11977,0
5,51,3,1,460,0,1,4,6266ac01a2a15cce6ed5fba7,0,0,23460,0
7,33,3,0,-477,0,1,4,6266ac01a2a15cce6ed5fba7,0,0,-15741,0
8,16,1,0,-497,0,1,4,6266ac01a2a15cce6ed5fba7,0,0,-7952,0
9,11,0,1,487,0,1,4,6266ac01a2a15cce6ed5fba7,0,0,5357,0
11,56,4,0,-489,0,1,4,6266ac01a2a15cce6ed5fba7,0,0,-27384,0
12,34,3,1,474,0,1,4,6266ac01a2a15cce6ed5fba7,0,0,16116,0
13,72,5,0,-424,0,1,4,6266ac01a2a15cce6ed5fba7,0,0,-30528,0
14,36,2,0,-413,0,1,4,6266ac01a2a15cce6ed5fba7,0,0,-14868,0
15,40,4,0,-485,0,1,4,6266ac01a2a15cce6ed5fba7,0,0,-19400,0
17,52,4,1,496,0,1,4,6266ac01a2a15cce6ed5fba7,0,0,25792,0
18,67,5,0,-413,0,1,4,6266ac01a2a15cce6ed5fba7,0,0,-27671,0
19,36,2,0,-421,0,1,4,6266ac01a2a15cce6ed5fba7,0,0,-15156,0
20,7,0,1,427,0,1,4,6266ac01a2a15cce6ed5fba7,0,0,2989,0
21,13,1,1,421,0,1,4,6266ac01a2a15cce6ed5fba7,0,0,5473,0
22,35,4,1,440,0,1,4,6266ac01a2a15cce6ed5fba7,0,0,15400,0
24,84,6,1,407,0,1,4,6266ac01a2a15cce6ed5fba7,0,0,34188,0
25,77,5,1,429,0,1,4,6266ac01a2a15cce6ed5fba7,0,0,33033,0
27,24,2,0,-412,0,1,4,6266ac01a2a15cce6ed5fba7,0,0,-9888,0
28,36,4,1,448,0,1,4,6266ac01a2a15cce6ed5fba7,0,0,16128,0
29,94,6,0,-409,0,1,4,6266ac01a2a15cce6ed5fba7,0,0,-38446,0
30,14,1,1,456,0,1,4,6266ac01a2a15cce6ed5fba7,0,0,6384,0
32,36,3,1,481,0,1,4,6266ac01a2a15cce6ed5fba7,0,0,17316,0
33,4,0,1,475,0,1,4,6266ac01a2a15cce6ed5fba7,0,0,1900,0
34,56,4,0,-465,0,1,4,6266ac01a2a15cce6ed5fba7,0,0,-26040,0
35,28,2,0,-474,0,1,4,6266ac01a2a15cce6ed5fba7,0,0,-13272,0
36,53,4,0,-460,0,1,4,6266ac01a2a15cce6ed5fba7,0,0,-24380,0
37,31,2,0,-424,0,1,4,6266ac01a2a15cce6ed5fba7,0,0,-13144,0
38,89,6,0,-414,0,1,4,6266ac01a2a15cce6ed5fba7,0,0,-36846,0
40,9,0,0,-447,0,1,4,6266ac01a2a15cce6ed5fba7,0,0,-4023,0
41,55,4,1,448,0,1,4,6266ac01a2a15cce6ed5fba7,0,0,24640,0
42,48,5,0,-472,0,1,4,6266ac01a2a15cce6ed5fba7,0,0,-22656,0
43,21,2,0,-493,0,1,4,6266ac01a2a15cce6ed5fba7,0,0,-10353,0
44,38,2,1,421,0,1,4,6266ac01a2a15cce6ed5fba7,0,0,15998,0
46,64,5,1,432,0,1,4,6266ac01a2a15cce6ed5fba7,0,0,27648,0
47,52,4,0,-451,0,1,4,6266ac01a2a15cce6ed5fba7,0,0,-23452,0
48,10,1,0,-447,0,1,4,6266ac01a2a15cce6ed5fba7,0,0,-4470,0
1,43,5,0,-407,1,1,4,6266ac01a2a15cce6ed5fba7,-407,43,-17501,-17501
2,99,6,0,-466,1,1,4,6266ac01a2a15cce6ed5fba7,-466,99,-46134,-46134
3,63,3,1,405,1,1,4,6266ac01a2a15cce6ed5fba7,405,63,25515,25515
4,46,2,0,-486,1,1,4,6266ac01a2a15cce6ed5fba7,-486,46,-22356,-22356
5,52,1,1,463,1,1,4,6266ac01a2a15cce6ed5fba7,463,52,24076,24076
7,81,6,1,490,1,1,4,6266ac01a2a15cce6ed5fba7,490,81,39690,39690
8,67,4,1,469,1,1,4,6266ac01a2a15cce6ed5fba7,469,67,31423,31423
9,86,6,1,419,1,1,4,6266ac01a2a15cce6ed5fba7,419,86,36034,36034
11,64,6,1,440,1,1,4,6266ac01a2a15cce6ed5fba7,440,64,28160,28160
12,86,6,0,-424,1,1,4,6266ac01a2a15cce6ed5fba7,-424,86,-36464,-36464
13,68,4,0,-445,1,1,4,6266ac01a2a15cce6ed5fba7,-445,68,-30260,-30260
14,15,0,1,412,1,1,4,6266ac01a2a15cce6ed5fba7,412,15,6180,6180
15,89,6,0,-475,1,1,4,6266ac01a2a15cce6ed5fba7,-475,89,-42275,-42275
17,78,6,0,-406,1,1,4,6266ac01a2a15cce6ed5fba7,-406,78,-31668,-31668
18,50,4,1,454,1,1,4,6266ac01a2a15cce6ed5fba7,454,50,22700,22700
19,98,6,1,440,1,1,4,6266ac01a2a15cce6ed5fba7,440,98,43120,43120
20,41,4,1,466,1,1,4,6266ac01a2a15cce6ed5fba7,466,41,19106,19106
21,1,0,1,438,1,1,4,6266ac01a2a15cce6ed5fba7,438,1,438,438
22,41,5,1,423,1,1,4,6266ac01a2a15cce6ed5fba7,423,41,17343,17343
24,25,2,0,-451,1,1,4,6266ac01a2a15cce6ed5fba7,-451,25,-11275,-11275
25,66,5,0,-488,1,1,4,6266ac01a2a15cce6ed5fba7,-488,66,-32208,-32208
27,14,1,0,-469,1,1,4,6266ac01a2a15cce6ed5fba7,-469,14,-6566,-6566
28,3,1,1,436,1,1,4,6266ac01a2a15cce6ed5fba7,436,3,1308,1308
29,29,3,1,474,1,1,4,6266ac01a2a15cce6ed5fba7,474,29,13746,13746
30,89,6,1,447,1,1,4,6266ac01a2a15cce6ed5fba7,447,89,39783,39783
32,16,1,1,498,1,1,4,6266ac01a2a15cce6ed5fba7,498,16,7968,7968
33,50,6,1,422,1,1,4,6266ac01a2a15cce6ed5fba7,422,50,21100,21100
34,88,6,0,-481,1,1,4,6266ac01a2a15cce6ed5fba7,-481,88,-42328,-42328
35,90,6,1,412,1,1,4,6266ac01a2a15cce6ed5fba7,412,90,37080,37080
36,49,6,1,500,1,1,4,6266ac01a2a15cce6ed5fba7,500,49,24500,24500
37,75,5,0,-416,1,1,4,6266ac01a2a15cce6ed5fba7,-416,75,-31200,-31200
38,42,4,1,441,1,1,4,6266ac01a2a15cce6ed5fba7,441,42,18522,18522
40,97,6,1,442,1,1,4,6266ac01a2a15cce6ed5fba7,442,97,42874,42874
41,15,3,1,439,1,1,4,6266ac01a2a15cce6ed5fba7,439,15,6585,6585
42,19,2,0,-471,1,1,4,6266ac01a2a15cce6ed5fba7,-471,19,-8949,-8949
43,94,6,1,421,1,1,4,6266ac01a2a15cce6ed5fba7,421,94,39574,39574
44,96,6,0,-485,1,1,4,6266ac01a2a15cce6ed5fba7,-485,96,-46560,-46560
46,44,3,1,408,1,1,4,6266ac01a2a15cce6ed5fba7,408,44,17952,17952
47,20,2,0,-405,1,1,4,6266ac01a2a15cce6ed5fba7,-405,20,-8100,-8100
48,96,6,0,-440,1,1,4,6266ac01a2a15cce6ed5fba7,-440,96,-42240,-42240
1,63,6,1,450,0,1,4,62738e68a065e533f88608c8,0,0,28350,0
2,77,5,1,449,0,1,4,62738e68a065e533f88608c8,0,0,34573,0
3,4,0,0,-423,0,1,4,62738e68a065e533f88608c8,0,0,-1692,0
4,12,0,1,437,0,1,4,62738e68a065e533f88608c8,0,0,5244,0
5,64,5,0,-436,0,1,4,62738e68a065e533f88608c8,0,0,-27904,0
7,16,5,0,-462,0,1,4,62738e68a065e533f88608c8,0,0,-7392,0
8,49,5,0,-458,0,1,4,62738e68a065e533f88608c8,0,0,-22442,0
9,22,1,1,460,0,1,4,62738e68a065e533f88608c8,0,0,10120,0
11,52,5,1,497,0,1,4,62738e68a065e533f88608c8,0,0,25844,0
12,11,5,0,-458,0,1,4,62738e68a065e533f88608c8,0,0,-5038,0
13,51,5,1,492,0,1,4,62738e68a065e533f88608c8,0,0,25092,0
14,29,5,1,499,0,1,4,62738e68a065e533f88608c8,0,0,14471,0
15,45,5,1,491,0,1,4,62738e68a065e533f88608c8,0,0,22095,0
17,69,6,0,-452,0,1,4,62738e68a065e533f88608c8,0,0,-31188,0
18,45,5,0,-407,0,1,4,62738e68a065e533f88608c8,0,0,-18315,0
19,38,5,1,489,0,1,4,62738e68a065e533f88608c8,0,0,18582,0
20,17,1,0,-487,0,1,4,62738e68a065e533f88608c8,0,0,-8279,0
21,55,5,1,444,0,1,4,62738e68a065e533f88608c8,0,0,24420,0
22,13,1,1,442,0,1,4,62738e68a065e533f88608c8,0,0,5746,0
24,22,1,1,438,0,1,4,62738e68a065e533f88608c8,0,0,9636,0
25,89,4,1,473,0,1,4,62738e68a065e533f88608c8,0,0,42097,0
27,34,5,0,-431,0,1,4,62738e68a065e533f88608c8,0,0,-14654,0
28,44,5,1,461,0,1,4,62738e68a065e533f88608c8,0,0,20284,0
29,42,5,0,-498,0,1,4,62738e68a065e533f88608c8,0,0,-20916,0
30,69,5,0,-408,0,1,4,62738e68a065e533f88608c8,0,0,-28152,0
32,13,1,1,470,0,1,4,62738e68a065e533f88608c8,0,0,6110,0
33,43,4,0,-410,0,1,4,62738e68a065e533f88608c8,0,0,-17630,0
34,17,2,0,-459,0,1,4,62738e68a065e533f88608c8,0,0,-7803,0
35,70,5,0,-448,0,1,4,62738e68a065e533f88608c8,0,0,-31360,0
36,65,5,1,406,0,1,4,62738e68a065e533f88608c8,0,0,26390,0
37,49,5,0,-480,0,1,4,62738e68a065e533f88608c8,0,0,-23520,0
38,84,5,1,436,0,1,4,62738e68a065e533f88608c8,0,0,36624,0
40,80,5,1,468,0,1,4,62738e68a065e533f88608c8,0,0,37440,0
41,1,0,0,-449,0,1,4,62738e68a065e533f88608c8,0,0,-449,0
42,28,5,1,440,0,1,4,62738e68a065e533f88608c8,0,0,12320,0
43,61,5,1,437,0,1,4,62738e68a065e533f88608c8,0,0,26657,0
44,36,4,1,435,0,1,4,62738e68a065e533f88608c8,0,0,15660,0
46,52,5,0,-446,0,1,4,62738e68a065e533f88608c8,0,0,-23192,0
47,29,5,1,405,0,1,4,62738e68a065e533f88608c8,0,0,11745,0
48,44,5,0,-417,0,1,4,62738e68a065e533f88608c8,0,0,-18348,0
1,65,6,0,-404,1,1,4,62738e68a065e533f88608c8,-404,65,-26260,-26260
2,76,2,1,467,1,1,4,62738e68a065e533f88608c8,467,76,35492,35492
3,99,1,1,428,1,1,4,62738e68a065e533f88608c8,428,99,42372,42372
4,46,6,1,423,1,1,4,62738e68a065e533f88608c8,423,46,19458,19458
5,69,6,1,420,1,1,4,62738e68a065e533f88608c8,420,69,28980,28980
7,87,6,0,-460,1,1,4,62738e68a065e533f88608c8,-460,87,-40020,-40020
8,50,5,1,420,1,1,4,62738e68a065e533f88608c8,420,50,21000,21000
9,43,2,0,-404,1,1,4,62738e68a065e533f88608c8,-404,43,-17372,-17372
11,94,6,0,-436,1,1,4,62738e68a065e533f88608c8,-436,94,-40984,-40984
12,47,4,0,-408,1,1,4,62738e68a065e533f88608c8,-408,47,-19176,-19176
13,16,2,1,441,1,1,4,62738e68a065e533f88608c8,441,16,7056,7056
14,66,5,1,457,1,1,4,62738e68a065e533f88608c8,457,66,30162,30162
15,8,5,0,-489,1,1,4,62738e68a065e533f88608c8,-489,8,-3912,-3912
17,81,5,0,-430,1,1,4,62738e68a065e533f88608c8,-430,81,-34830,-34830
18,26,2,0,-421,1,1,4,62738e68a065e533f88608c8,-421,26,-10946,-10946
19,96,5,1,482,1,1,4,62738e68a065e533f88608c8,482,96,46272,46272
20,34,4,0,-440,1,1,4,62738e68a065e533f88608c8,-440,34,-14960,-14960
21,40,4,0,-482,1,1,4,62738e68a065e533f88608c8,-482,40,-19280,-19280
22,87,2,1,493,1,1,4,62738e68a065e533f88608c8,493,87,42891,42891
24,71,4,0,-490,1,1,4,62738e68a065e533f88608c8,-490,71,-34790,-34790
25,86,6,0,-450,1,1,4,62738e68a065e533f88608c8,-450,86,-38700,-38700
27,70,4,1,418,1,1,4,62738e68a065e533f88608c8,418,70,29260,29260
28,69,4,0,-485,1,1,4,62738e68a065e533f88608c8,-485,69,-33465,-33465
29,94,6,1,458,1,1,4,62738e68a065e533f88608c8,458,94,43052,43052
30,71,5,1,442,1,1,4,62738e68a065e533f88608c8,442,71,31382,31382
32,99,2,1,435,1,1,4,62738e68a065e533f88608c8,435,99,43065,43065
33,70,4,0,-412,1,1,4,62738e68a065e533f88608c8,-412,70,-28840,-28840
34,41,6,1,435,1,1,4,62738e68a065e533f88608c8,435,41,17835,17835
35,37,5,0,-466,1,1,4,62738e68a065e533f88608c8,-466,37,-17242,-17242
36,46,4,1,454,1,1,4,62738e68a065e533f88608c8,454,46,20884,20884
37,54,4,0,-414,1,1,4,62738e68a065e533f88608c8,-414,54,-22356,-22356
38,87,6,1,414,1,1,4,62738e68a065e533f88608c8,414,87,36018,36018
40,8,5,1,491,1,1,4,62738e68a065e533f88608c8,491,8,3928,3928
41,66,4,0,-491,1,1,4,62738e68a065e533f88608c8,-491,66,-32406,-32406
42,14,4,0,-442,1,1,4,62738e68a065e533f88608c8,-442,14,-6188,-6188
43,60,5,1,466,1,1,4,62738e68a065e533f88608c8,466,60,27960,27960
44,80,5,0,-454,1,1,4,62738e68a065e533f88608c8,-454,80,-36320,-36320
46,99,6,0,-431,1,1,4,62738e68a065e533f88608c8,-431,99,-42669,-42669
47,85,6,1,407,1,1,4,62738e68a065e533f88608c8,407,85,34595,34595
48,54,6,0,-410,1,1,4,62738e68a065e533f88608c8,-410,54,-22140,-22140
1,59,2,1,431,0,1,4,62b05691722d0db3c9d69acb,0,0,25429,0
2,3,6,0,-437,0,1,4,62b05691722d0db3c9d69acb,0,0,-1311,0
3,29,4,0,-407,0,1,4,62b05691722d0db3c9d69acb,0,0,-11803,0
4,84,1,0,-491,0,1,4,62b05691722d0db3c9d69acb,0,0,-41244,0
5,62,2,0,-408,0,1,4,62b05691722d0db3c9d69acb,0,0,-25296,0
7,88,1,1,450,0,1,4,62b05691722d0db3c9d69acb,0,0,39600,0
8,25,5,1,448,0,1,4,62b05691722d0db3c9d69acb,0,0,11200,0
9,21,5,1,416,0,1,4,62b05691722d0db3c9d69acb,0,0,8736,0
11,26,5,0,-450,0,1,4,62b05691722d0db3c9d69acb,0,0,-11700,0
12,73,1,0,-465,0,1,4,62b05691722d0db3c9d69acb,0,0,-33945,0
13,45,3,1,447,0,1,4,62b05691722d0db3c9d69acb,0,0,20115,0
14,89,1,1,475,0,1,4,62b05691722d0db3c9d69acb,0,0,42275,0
15,72,1,0,-424,0,1,4,62b05691722d0db3c9d69acb,0,0,-30528,0
17,78,1,1,452,0,1,4,62b05691722d0db3c9d69acb,0,0,35256,0
18,4,6,0,-459,0,1,4,62b05691722d0db3c9d69acb,0,0,-1836,0
19,40,4,1,430,0,1,4,62b05691722d0db3c9d69acb,0,0,17200,0
20,73,1,0,-414,0,1,4,62b05691722d0db3c9d69acb,0,0,-30222,0
21,36,4,1,456,0,1,4,62b05691722d0db3c9d69acb,0,0,16416,0
22,80,1,0,-460,0,1,4,62b05691722d0db3c9d69acb,0,0,-36800,0
24,23,5,0,-454,0,1,4,62b05691722d0db3c9d69acb,0,0,-10442,0
25,41,4,0,-414,0,1,4,62b05691722d0db3c9d69acb,0,0,-16974,0
27,37,4,0,-412,0,1,4,62b05691722d0db3c9d69acb,0,0,-15244,0
28,31,4,0,-403,0,1,4,62b05691722d0db3c9d69acb,0,0,-12493,0
29,27,5,1,436,0,1,4,62b05691722d0db3c9d69acb,0,0,11772,0
30,96,0,0,-442,0,1,4,62b05691722d0db3c9d69acb,0,0,-42432,0
32,96,0,1,451,0,1,4,62b05691722d0db3c9d69acb,0,0,43296,0
33,69,2,0,-458,0,1,4,62b05691722d0db3c9d69acb,0,0,-31602,0
34,99,0,0,-447,0,1,4,62b05691722d0db3c9d69acb,0,0,-44253,0
35,21,5,0,-464,0,1,4,62b05691722d0db3c9d69acb,0,0,-9744,0
36,86,1,1,434,0,1,4,62b05691722d0db3c9d69acb,0,0,37324,0
37,68,2,0,-488,0,1,4,62b05691722d0db3c9d69acb,0,0,-33184,0
38,24,5,0,-415,0,1,4,62b05691722d0db3c9d69acb,0,0,-9960,0
40,3,6,0,-495,0,1,4,62b05691722d0db3c9d69acb,0,0,-1485,0
41,19,5,0,-483,0,1,4,62b05691722d0db3c9d69acb,0,0,-9177,0
42,85,1,0,-451,0,1,4,62b05691722d0db3c9d69acb,0,0,-38335,0
43,6,6,0,-486,0,1,4,62b05691722d0db3c9d69acb,0,0,-2916,0
44,73,1,0,-499,0,1,4,62b05691722d0db3c9d69acb,0,0,-36427,0
46,9,5,0,-484,0,1,4,62b05691722d0db3c9d69acb,0,0,-4356,0
47,93,0,0,-406,0,1,4,62b05691722d0db3c9d69acb,0,0,-37758,0
48,24,5,0,-418,0,1,4,62b05691722d0db3c9d69acb,0,0,-10032,0
1,50,3,1,446,1,1,4,62b05691722d0db3c9d69acb,446,50,22300,22300
2,71,1,1,427,1,1,4,62b05691722d0db3c9d69acb,427,71,30317,30317
3,96,0,1,456,1,1,4,62b05691722d0db3c9d69acb,456,96,43776,43776
4,82,1,0,-453,1,1,4,62b05691722d0db3c9d69acb,-453,82,-37146,-37146
5,18,5,1,489,1,1,4,62b05691722d0db3c9d69acb,489,18,8802,8802
7,89,1,1,473,1,1,4,62b05691722d0db3c9d69acb,473,89,42097,42097
8,92,0,1,417,1,1,4,62b05691722d0db3c9d69acb,417,92,38364,38364
9,12,6,1,457,1,1,4,62b05691722d0db3c9d69acb,457,12,5484,5484
11,47,3,1,485,1,1,4,62b05691722d0db3c9d69acb,485,47,22795,22795
12,61,2,1,411,1,1,4,62b05691722d0db3c9d69acb,411,61,25071,25071
13,88,0,1,455,1,1,4,62b05691722d0db3c9d69acb,455,88,40040,40040
14,45,3,0,-445,1,1,4,62b05691722d0db3c9d69acb,-445,45,-20025,-20025
15,23,5,0,-427,1,1,4,62b05691722d0db3c9d69acb,-427,23,-9821,-9821
17,12,6,1,426,1,1,4,62b05691722d0db3c9d69acb,426,12,5112,5112
18,72,1,0,-491,1,1,4,62b05691722d0db3c9d69acb,-491,72,-35352,-35352
19,10,6,1,424,1,1,4,62b05691722d0db3c9d69acb,424,10,4240,4240
20,93,0,0,-468,1,1,4,62b05691722d0db3c9d69acb,-468,93,-43524,-43524
21,36,4,1,487,1,1,4,62b05691722d0db3c9d69acb,487,36,17532,17532
22,53,3,1,495,1,1,4,62b05691722d0db3c9d69acb,495,53,26235,26235
24,87,1,1,475,1,1,4,62b05691722d0db3c9d69acb,475,87,41325,41325
25,88,1,0,-496,1,1,4,62b05691722d0db3c9d69acb,-496,88,-43648,-43648
27,61,2,1,412,1,1,4,62b05691722d0db3c9d69acb,412,61,25132,25132
28,20,5,0,-405,1,1,4,62b05691722d0db3c9d69acb,-405,20,-8100,-8100
29,21,5,0,-420,1,1,4,62b05691722d0db3c9d69acb,-420,21,-8820,-8820
30,51,3,1,486,1,1,4,62b05691722d0db3c9d69acb,486,51,24786,24786
32,54,3,0,-440,1,1,4,62b05691722d0db3c9d69acb,-440,54,-23760,-23760
33,19,5,1,492,1,1,4,62b05691722d0db3c9d69acb,492,19,9348,9348
34,4,6,0,-447,1,1,4,62b05691722d0db3c9d69acb,-447,4,-1788,-1788
35,97,0,1,499,1,1,4,62b05691722d0db3c9d69acb,499,97,48403,48403
36,36,4,0,-460,1,1,4,62b05691722d0db3c9d69acb,-460,36,-16560,-16560
37,67,2,0,-452,1,1,4,62b05691722d0db3c9d69acb,-452,67,-30284,-30284
38,12,5,0,-443,1,1,4,62b05691722d0db3c9d69acb,-443,12,-5316,-5316
40,45,4,1,471,1,1,4,62b05691722d0db3c9d69acb,471,45,21195,21195
41,88,0,0,-439,1,1,4,62b05691722d0db3c9d69acb,-439,88,-38632,-38632
42,96,0,0,-435,1,1,4,62b05691722d0db3c9d69acb,-435,96,-41760,-41760
43,69,2,0,-426,1,1,4,62b05691722d0db3c9d69acb,-426,69,-29394,-29394
44,84,1,1,428,1,1,4,62b05691722d0db3c9d69acb,428,84,35952,35952
46,68,2,1,453,1,1,4,62b05691722d0db3c9d69acb,453,68,30804,30804
47,39,4,0,-490,1,1,4,62b05691722d0db3c9d69acb,-490,39,-19110,-19110
48,43,4,1,400,1,1,4,62b05691722d0db3c9d69acb,400,43,17200,17200
1,92,0,0,-450,0,1,4,62b5efa2f57f0a9c91516acc,0,0,-41400,0
2,75,0,0,-466,0,1,4,62b5efa2f57f0a9c91516acc,0,0,-34950,0
3,39,0,0,-427,0,1,4,62b5efa2f57f0a9c91516acc,0,0,-16653,0
4,31,0,0,-477,0,1,4,62b5efa2f57f0a9c91516acc,0,0,-14787,0
5,39,0,1,408,0,1,4,62b5efa2f57f0a9c91516acc,0,0,15912,0
7,92,0,0,-489,0,1,4,62b5efa2f57f0a9c91516acc,0,0,-44988,0
8,26,0,1,415,0,1,4,62b5efa2f57f0a9c91516acc,0,0,10790,0
9,61,0,1,498,0,1,4,62b5efa2f57f0a9c91516acc,0,0,30378,0
11,8,0,1,485,0,1,4,62b5efa2f57f0a9c91516acc,0,0,3880,0
12,65,0,1,419,0,1,4,62b5efa2f57f0a9c91516acc,0,0,27235,0
13,5,0,0,-450,0,1,4,62b5efa2f57f0a9c91516acc,0,0,-2250,0
14,86,0,1,423,0,1,4,62b5efa2f57f0a9c91516acc,0,0,36378,0
15,7,0,1,443,0,1,4,62b5efa2f57f0a9c91516acc,0,0,3101,0
17,62,0,1,445,0,1,4,62b5efa2f57f0a9c91516acc,0,0,27590,0
18,61,0,0,-419,0,1,4,62b5efa2f57f0a9c91516acc,0,0,-25559,0
19,49,0,1,432,0,1,4,62b5efa2f57f0a9c91516acc,0,0,21168,0
20,87,0,0,-450,0,1,4,62b5efa2f57f0a9c91516acc,0,0,-39150,0
21,82,0,1,472,0,1,4,62b5efa2f57f0a9c91516acc,0,0,38704,0
22,16,0,0,-491,0,1,4,62b5efa2f57f0a9c91516acc,0,0,-7856,0
24,7,0,0,-444,0,1,4,62b5efa2f57f0a9c91516acc,0,0,-3108,0
25,58,0,1,440,0,1,4,62b5efa2f57f0a9c91516acc,0,0,25520,0
27,65,0,1,489,0,1,4,62b5efa2f57f0a9c91516acc,0,0,31785,0
28,62,0,1,462,0,1,4,62b5efa2f57f0a9c91516acc,0,0,28644,0
29,8,0,0,-428,0,1,4,62b5efa2f57f0a9c91516acc,0,0,-3424,0
30,99,0,1,455,0,1,4,62b5efa2f57f0a9c91516acc,0,0,45045,0
32,61,0,0,-452,0,1,4,62b5efa2f57f0a9c91516acc,0,0,-27572,0
33,65,0,1,410,0,1,4,62b5efa2f57f0a9c91516acc,0,0,26650,0
34,75,0,0,-422,0,1,4,62b5efa2f57f0a9c91516acc,0,0,-31650,0
35,45,0,0,-428,0,1,4,62b5efa2f57f0a9c91516acc,0,0,-19260,0
36,72,0,0,-462,0,1,4,62b5efa2f57f0a9c91516acc,0,0,-33264,0
37,55,0,1,448,0,1,4,62b5efa2f57f0a9c91516acc,0,0,24640,0
38,47,0,1,424,0,1,4,62b5efa2f57f0a9c91516acc,0,0,19928,0
40,41,0,1,485,0,1,4,62b5efa2f57f0a9c91516acc,0,0,19885,0
41,55,0,1,449,0,1,4,62b5efa2f57f0a9c91516acc,0,0,24695,0
42,35,0,0,-437,0,1,4,62b5efa2f57f0a9c91516acc,0,0,-15295,0
43,43,0,1,418,0,1,4,62b5efa2f57f0a9c91516acc,0,0,17974,0
44,3,0,0,-404,0,1,4,62b5efa2f57f0a9c91516acc,0,0,-1212,0
46,26,0,0,-407,0,1,4,62b5efa2f57f0a9c91516acc,0,0,-10582,0
47,44,0,0,-411,0,1,4,62b5efa2f57f0a9c91516acc,0,0,-18084,0
48,57,0,1,489,0,1,4,62b5efa2f57f0a9c91516acc,0,0,27873,0
1,70,6,0,-493,1,1,4,62b5efa2f57f0a9c91516acc,-493,70,-34510,-34510
2,63,6,0,-426,1,1,4,62b5efa2f57f0a9c91516acc,-426,63,-26838,-26838
3,26,6,1,429,1,1,4,62b5efa2f57f0a9c91516acc,429,26,11154,11154
4,58,6,1,426,1,1,4,62b5efa2f57f0a9c91516acc,426,58,24708,24708
5,80,6,0,-468,1,1,4,62b5efa2f57f0a9c91516acc,-468,80,-37440,-37440
7,24,6,0,-466,1,1,4,62b5efa2f57f0a9c91516acc,-466,24,-11184,-11184
8,16,0,0,-467,1,1,4,62b5efa2f57f0a9c91516acc,-467,16,-7472,-7472
9,75,6,0,-493,1,1,4,62b5efa2f57f0a9c91516acc,-493,75,-36975,-36975
11,55,6,1,451,1,1,4,62b5efa2f57f0a9c91516acc,451,55,24805,24805
12,21,6,0,-493,1,1,4,62b5efa2f57f0a9c91516acc,-493,21,-10353,-10353
13,12,6,0,-410,1,1,4,62b5efa2f57f0a9c91516acc,-410,12,-4920,-4920
14,94,6,1,459,1,1,4,62b5efa2f57f0a9c91516acc,459,94,43146,43146
15,55,6,1,427,1,1,4,62b5efa2f57f0a9c91516acc,427,55,23485,23485
17,56,6,0,-408,1,1,4,62b5efa2f57f0a9c91516acc,-408,56,-22848,-22848
18,66,6,0,-483,1,1,4,62b5efa2f57f0a9c91516acc,-483,66,-31878,-31878
19,90,6,1,472,1,1,4,62b5efa2f57f0a9c91516acc,472,90,42480,42480
20,71,6,1,406,1,1,4,62b5efa2f57f0a9c91516acc,406,71,28826,28826
21,65,6,1,409,1,1,4,62b5efa2f57f0a9c91516acc,409,65,26585,26585
22,45,6,0,-437,1,1,4,62b5efa2f57f0a9c91516acc,-437,45,-19665,-19665
