n_trial,uncertainty,seek,Market_change_1up,mc_model,Instr,Task1Seek,check,ID,Old1
1,93,1,0,-453,1,1,4,5bfd6f9d7f7968000187f356,1
2,68,4,1,445,1,1,4,5bfd6f9d7f7968000187f356,1
3,16,0,0,-494,1,1,4,5bfd6f9d7f7968000187f356,1
4,77,0,0,-476,1,1,4,5bfd6f9d7f7968000187f356,1
5,64,3,1,411,1,1,4,5bfd6f9d7f7968000187f356,1
7,63,1,0,-457,1,1,4,5bfd6f9d7f7968000187f356,1
8,18,2,0,-483,1,1,4,5bfd6f9d7f7968000187f356,1
9,37,3,0,-409,1,1,4,5bfd6f9d7f7968000187f356,1
11,88,2,1,433,1,1,4,5bfd6f9d7f7968000187f356,1
12,28,3,1,422,1,1,4,5bfd6f9d7f7968000187f356,1
13,79,3,0,-443,1,1,4,5bfd6f9d7f7968000187f356,1
14,67,4,1,452,1,1,4,5bfd6f9d7f7968000187f356,1
15,94,2,0,-416,1,1,4,5bfd6f9d7f7968000187f356,1
17,13,2,1,469,1,1,4,5bfd6f9d7f7968000187f356,1
18,31,2,1,459,1,1,4,5bfd6f9d7f7968000187f356,1
19,19,4,0,-442,1,1,4,5bfd6f9d7f7968000187f356,1
20,85,3,1,456,1,1,4,5bfd6f9d7f7968000187f356,1
21,20,0,1,472,1,1,4,5bfd6f9d7f7968000187f356,1
22,3,0,0,-404,1,1,4,5bfd6f9d7f7968000187f356,1
24,29,3,1,417,1,1,4,5bfd6f9d7f7968000187f356,1
25,77,3,0,-417,1,1,4,5bfd6f9d7f7968000187f356,1
27,70,3,0,-407,1,1,4,5bfd6f9d7f7968000187f356,1
28,37,3,1,417,1,1,4,5bfd6f9d7f7968000187f356,1
29,36,3,0,-426,1,1,4,5bfd6f9d7f7968000187f356,1
30,24,3,0,-495,1,1,4,5bfd6f9d7f7968000187f356,1
32,29,3,1,411,1,1,4,5bfd6f9d7f7968000187f356,1
33,5,0,1,427,1,1,4,5bfd6f9d7f7968000187f356,1
34,47,3,0,-458,1,1,4,5bfd6f9d7f7968000187f356,1
35,57,0,1,496,1,1,4,5bfd6f9d7f7968000187f356,1
36,18,0,1,471,1,1,4,5bfd6f9d7f7968000187f356,1
37,56,3,0,-418,1,1,4,5bfd6f9d7f7968000187f356,1
38,29,3,1,432,1,1,4,5bfd6f9d7f7968000187f356,1
40,66,3,1,400,1,1,4,5bfd6f9d7f7968000187f356,1
41,37,3,0,-438,1,1,4,5bfd6f9d7f7968000187f356,1
42,40,3,1,500,1,1,4,5bfd6f9d7f7968000187f356,1
43,84,3,0,-438,1,1,4,5bfd6f9d7f7968000187f356,1
44,97,6,0,-424,1,1,4,5bfd6f9d7f7968000187f356,1
46,59,3,0,-495,1,1,4,5bfd6f9d7f7968000187f356,1
47,91,6,0,-420,1,1,4,5bfd6f9d7f7968000187f356,1
48,24,3,1,462,1,1,4,5bfd6f9d7f7968000187f356,1
1,8,3,1,494,1,1,4,60eadd82b27b89f0e58c1f5c,1
2,17,2,1,410,1,1,4,60eadd82b27b89f0e58c1f5c,1
3,39,1,0,-499,1,1,4,60eadd82b27b89f0e58c1f5c,1
4,82,6,1,416,1,1,4,60eadd82b27b89f0e58c1f5c,1
5,40,0,1,448,1,1,4,60eadd82b27b89f0e58c1f5c,1
7,16,0,1,465,1,1,4,60eadd82b27b89f0e58c1f5c,1
8,12,6,1,489,1,1,4,60eadd82b27b89f0e58c1f5c,1
9,80,0,1,452,1,1,4,60eadd82b27b89f0e58c1f5c,1
11,96,0,0,-427,1,1,4,60eadd82b27b89f0e58c1f5c,1
12,80,0,1,448,1,1,4,60eadd82b27b89f0e58c1f5c,1
13,62,1,1,493,1,1,4,60eadd82b27b89f0e58c1f5c,1
14,93,2,0,-477,1,1,4,60eadd82b27b89f0e58c1f5c,1
15,73,0,0,-476,1,1,4,60eadd82b27b89f0e58c1f5c,1
17,2,0,0,-434,1,1,4,60eadd82b27b89f0e58c1f5c,1
18,47,0,0,-459,1,1,4,60eadd82b27b89f0e58c1f5c,1
19,85,6,1,463,1,1,4,60eadd82b27b89f0e58c1f5c,1
20,36,6,1,490,1,1,4,60eadd82b27b89f0e58c1f5c,1
21,85,0,1,424,1,1,4,60eadd82b27b89f0e58c1f5c,1
22,95,0,0,-434,1,1,4,60eadd82b27b89f0e58c1f5c,1
24,30,0,1,481,1,1,4,60eadd82b27b89f0e58c1f5c,1
25,14,0,0,-472,1,1,4,60eadd82b27b89f0e58c1f5c,1
27,66,0,1,442,1,1,4,60eadd82b27b89f0e58c1f5c,1
28,92,1,1,451,1,1,4,60eadd82b27b89f0e58c1f5c,1
29,81,0,1,488,1,1,4,60eadd82b27b89f0e58c1f5c,1
30,73,0,0,-434,1,1,4,60eadd82b27b89f0e58c1f5c,1
32,47,0,0,-473,1,1,4,60eadd82b27b89f0e58c1f5c,1
33,46,0,1,481,1,1,4,60eadd82b27b89f0e58c1f5c,1
34,37,0,0,-415,1,1,4,60eadd82b27b89f0e58c1f5c,1
35,64,3,1,419,1,1,4,60eadd82b27b89f0e58c1f5c,1
36,14,0,1,497,1,1,4,60eadd82b27b89f0e58c1f5c,1
37,94,0,1,473,1,1,4,60eadd82b27b89f0e58c1f5c,1
38,27,0,1,487,1,1,4,60eadd82b27b89f0e58c1f5c,1
40,53,1,0,-471,1,1,4,60eadd82b27b89f0e58c1f5c,1
41,20,0,1,494,1,1,4,60eadd82b27b89f0e58c1f5c,1
42,20,0,1,481,1,1,4,60eadd82b27b89f0e58c1f5c,1
43,43,0,1,434,1,1,4,60eadd82b27b89f0e58c1f5c,1
44,25,0,1,406,1,1,4,60eadd82b27b89f0e58c1f5c,1
46,79,0,1,421,1,1,4,60eadd82b27b89f0e58c1f5c,1
47,82,0,1,487,1,1,4,60eadd82b27b89f0e58c1f5c,1
48,88,0,0,-479,1,1,4,60eadd82b27b89f0e58c1f5c,1
1,29,5,0,-492,1,1,4,6055d412f86bdc4c222b5afb,1
2,68,2,0,-424,1,1,4,6055d412f86bdc4c222b5afb,1
3,78,1,0,-458,1,1,4,6055d412f86bdc4c222b5afb,1
4,48,4,0,-445,1,1,4,6055d412f86bdc4c222b5afb,1
5,97,0,0,-446,1,1,4,6055d412f86bdc4c222b5afb,1
7,30,6,1,458,1,1,4,6055d412f86bdc4c222b5afb,1
8,55,6,0,-433,1,1,4,6055d412f86bdc4c222b5afb,1
9,10,6,0,-470,1,1,4,6055d412f86bdc4c222b5afb,1
11,85,6,0,-448,1,1,4,6055d412f86bdc4c222b5afb,1
12,13,6,1,423,1,1,4,6055d412f86bdc4c222b5afb,1
13,36,6,0,-500,1,1,4,6055d412f86bdc4c222b5afb,1
14,47,6,1,441,1,1,4,6055d412f86bdc4c222b5afb,1
15,30,6,1,444,1,1,4,6055d412f86bdc4c222b5afb,1
17,85,6,0,-456,1,1,4,6055d412f86bdc4c222b5afb,1
18,35,6,0,-423,1,1,4,6055d412f86bdc4c222b5afb,1
19,81,2,1,484,1,1,4,6055d412f86bdc4c222b5afb,1
20,19,6,0,-494,1,1,4,6055d412f86bdc4c222b5afb,1
21,40,6,0,-439,1,1,4,6055d412f86bdc4c222b5afb,1
22,37,6,0,-440,1,1,4,6055d412f86bdc4c222b5afb,1
24,41,3,0,-423,1,1,4,6055d412f86bdc4c222b5afb,1
25,17,6,1,433,1,1,4,6055d412f86bdc4c222b5afb,1
27,51,5,0,-405,1,1,4,6055d412f86bdc4c222b5afb,1
28,72,6,1,416,1,1,4,6055d412f86bdc4c222b5afb,1
29,62,6,1,480,1,1,4,6055d412f86bdc4c222b5afb,1
30,71,6,1,466,1,1,4,6055d412f86bdc4c222b5afb,1
32,91,6,0,-459,1,1,4,6055d412f86bdc4c222b5afb,1
33,96,6,0,-465,1,1,4,6055d412f86bdc4c222b5afb,1
34,71,6,1,403,1,1,4,6055d412f86bdc4c222b5afb,1
35,18,6,0,-452,1,1,4,6055d412f86bdc4c222b5afb,1
36,92,6,1,439,1,1,4,6055d412f86bdc4c222b5afb,1
37,50,6,0,-426,1,1,4,6055d412f86bdc4c222b5afb,1
38,96,6,0,-485,1,1,4,6055d412f86bdc4c222b5afb,1
40,95,6,0,-477,1,1,4,6055d412f86bdc4c222b5afb,1
41,96,6,1,477,1,1,4,6055d412f86bdc4c222b5afb,1
42,75,6,1,481,1,1,4,6055d412f86bdc4c222b5afb,1
43,96,6,0,-436,1,1,4,6055d412f86bdc4c222b5afb,1
44,47,6,1,482,1,1,4,6055d412f86bdc4c222b5afb,1
46,83,6,0,-424,1,1,4,6055d412f86bdc4c222b5afb,1
47,75,6,1,414,1,1,4,6055d412f86bdc4c222b5afb,1
48,30,6,1,498,1,1,4,6055d412f86bdc4c222b5afb,1
1,61,5,0,-500,1,1,4,55b78162fdf99b0416ce544e,1
2,62,5,0,-425,1,1,4,55b78162fdf99b0416ce544e,1
3,44,5,0,-438,1,1,4,55b78162fdf99b0416ce544e,1
4,88,5,0,-444,1,1,4,55b78162fdf99b0416ce544e,1
5,84,6,0,-404,1,1,4,55b78162fdf99b0416ce544e,1
7,57,6,1,410,1,1,4,55b78162fdf99b0416ce544e,1
8,18,3,0,-417,1,1,4,55b78162fdf99b0416ce544e,1
9,29,5,0,-436,1,1,4,55b78162fdf99b0416ce544e,1
11,54,6,1,472,1,1,4,55b78162fdf99b0416ce544e,1
12,87,5,1,440,1,1,4,55b78162fdf99b0416ce544e,1
13,34,5,0,-428,1,1,4,55b78162fdf99b0416ce544e,1
14,90,6,1,476,1,1,4,55b78162fdf99b0416ce544e,1
15,29,6,0,-402,1,1,4,55b78162fdf99b0416ce544e,1
17,89,6,1,424,1,1,4,55b78162fdf99b0416ce544e,1
18,52,6,0,-479,1,1,4,55b78162fdf99b0416ce544e,1
19,51,6,0,-418,1,1,4,55b78162fdf99b0416ce544e,1
20,21,6,1,434,1,1,4,55b78162fdf99b0416ce544e,1
21,98,6,1,431,1,1,4,55b78162fdf99b0416ce544e,1
22,62,6,0,-488,1,1,4,55b78162fdf99b0416ce544e,1
24,39,4,1,436,1,1,4,55b78162fdf99b0416ce544e,1
25,14,3,0,-427,1,1,4,55b78162fdf99b0416ce544e,1
27,12,4,1,433,1,1,4,55b78162fdf99b0416ce544e,1
28,95,6,0,-431,1,1,4,55b78162fdf99b0416ce544e,1
29,78,5,0,-459,1,1,4,55b78162fdf99b0416ce544e,1
30,21,5,0,-497,1,1,4,55b78162fdf99b0416ce544e,1
32,35,5,0,-477,1,1,4,55b78162fdf99b0416ce544e,1
33,35,5,1,421,1,1,4,55b78162fdf99b0416ce544e,1
34,24,4,1,488,1,1,4,55b78162fdf99b0416ce544e,1
35,78,5,1,456,1,1,4,55b78162fdf99b0416ce544e,1
36,50,6,1,449,1,1,4,55b78162fdf99b0416ce544e,1
37,37,5,0,-484,1,1,4,55b78162fdf99b0416ce544e,1
38,92,6,1,497,1,1,4,55b78162fdf99b0416ce544e,1
40,20,5,0,-433,1,1,4,55b78162fdf99b0416ce544e,1
41,79,5,0,-483,1,1,4,55b78162fdf99b0416ce544e,1
42,47,5,1,422,1,1,4,55b78162fdf99b0416ce544e,1
43,38,6,0,-491,1,1,4,55b78162fdf99b0416ce544e,1
44,28,6,1,494,1,1,4,55b78162fdf99b0416ce544e,1
46,57,5,1,455,1,1,4,55b78162fdf99b0416ce544e,1
47,69,5,0,-431,1,1,4,55b78162fdf99b0416ce544e,1
48,22,6,1,448,1,1,4,55b78162fdf99b0416ce544e,1
1,36,5,0,-487,1,1,4,5ec4369ded266915fb4e4ae8,1
2,75,6,0,-438,1,1,4,5ec4369ded266915fb4e4ae8,1
3,92,6,0,-480,1,1,4,5ec4369ded266915fb4e4ae8,1
4,4,6,0,-447,1,1,4,5ec4369ded266915fb4e4ae8,1
5,10,6,1,412,1,1,4,5ec4369ded266915fb4e4ae8,1
7,98,6,0,-469,1,1,4,5ec4369ded266915fb4e4ae8,1
8,22,6,0,-422,1,1,4,5ec4369ded266915fb4e4ae8,1
9,57,5,0,-413,1,1,4,5ec4369ded266915fb4e4ae8,1
11,39,6,0,-471,1,1,4,5ec4369ded266915fb4e4ae8,1
12,21,6,1,499,1,1,4,5ec4369ded266915fb4e4ae8,1
13,51,6,0,-482,1,1,4,5ec4369ded266915fb4e4ae8,1
14,14,6,1,424,1,1,4,5ec4369ded266915fb4e4ae8,1
15,60,6,0,-455,1,1,4,5ec4369ded266915fb4e4ae8,1
17,56,6,0,-401,1,1,4,5ec4369ded266915fb4e4ae8,1
18,75,6,0,-452,1,1,4,5ec4369ded266915fb4e4ae8,1
19,81,6,0,-422,1,1,4,5ec4369ded266915fb4e4ae8,1
20,26,6,1,472,1,1,4,5ec4369ded266915fb4e4ae8,1
21,45,6,1,423,1,1,4,5ec4369ded266915fb4e4ae8,1
22,35,6,0,-430,1,1,4,5ec4369ded266915fb4e4ae8,1
24,50,6,1,403,1,1,4,5ec4369ded266915fb4e4ae8,1
25,23,6,1,434,1,1,4,5ec4369ded266915fb4e4ae8,1
27,50,6,1,479,1,1,4,5ec4369ded266915fb4e4ae8,1
28,68,5,0,-426,1,1,4,5ec4369ded266915fb4e4ae8,1
29,74,6,0,-435,1,1,4,5ec4369ded266915fb4e4ae8,1
30,8,6,0,-498,1,1,4,5ec4369ded266915fb4e4ae8,1
32,89,6,0,-476,1,1,4,5ec4369ded266915fb4e4ae8,1
33,8,6,0,-462,1,1,4,5ec4369ded266915fb4e4ae8,1
34,43,5,0,-495,1,1,4,5ec4369ded266915fb4e4ae8,1
35,10,5,0,-476,1,1,4,5ec4369ded266915fb4e4ae8,1
36,92,6,0,-474,1,1,4,5ec4369ded266915fb4e4ae8,1
37,87,6,1,479,1,1,4,5ec4369ded266915fb4e4ae8,1
38,38,6,0,-490,1,1,4,5ec4369ded266915fb4e4ae8,1
40,35,6,1,427,1,1,4,5ec4369ded266915fb4e4ae8,1
41,37,5,0,-426,1,1,4,5ec4369ded266915fb4e4ae8,1
42,23,5,0,-455,1,1,4,5ec4369ded266915fb4e4ae8,1
43,25,6,0,-467,1,1,4,5ec4369ded266915fb4e4ae8,1
44,20,6,0,-439,1,1,4,5ec4369ded266915fb4e4ae8,1
46,52,6,1,411,1,1,4,5ec4369ded266915fb4e4ae8,1
47,73,6,1,419,1,1,4,5ec4369ded266915fb4e4ae8,1
48,82,6,0,-491,1,1,4,5ec4369ded266915fb4e4ae8,1
1,1,0,1,419,1,1,4,600d7e0562ad8d551714c4a9,1
2,58,6,0,-421,1,1,4,600d7e0562ad8d551714c4a9,1
3,99,0,1,499,1,1,4,600d7e0562ad8d551714c4a9,1
4,38,6,1,421,1,1,4,600d7e0562ad8d551714c4a9,1
5,66,6,0,-497,1,1,4,600d7e0562ad8d551714c4a9,1
7,63,6,0,-470,1,1,4,600d7e0562ad8d551714c4a9,1
8,55,6,1,413,1,1,4,600d7e0562ad8d551714c4a9,1
9,23,6,0,-403,1,1,4,600d7e0562ad8d551714c4a9,1
11,77,6,0,-442,1,1,4,600d7e0562ad8d551714c4a9,1
12,92,6,0,-418,1,1,4,600d7e0562ad8d551714c4a9,1
13,93,6,0,-474,1,1,4,600d7e0562ad8d551714c4a9,1
14,31,6,0,-447,1,1,4,600d7e0562ad8d551714c4a9,1
15,22,6,1,490,1,1,4,600d7e0562ad8d551714c4a9,1
17,2,0,0,-467,1,1,4,600d7e0562ad8d551714c4a9,1
18,80,6,0,-500,1,1,4,600d7e0562ad8d551714c4a9,1
19,24,6,1,431,1,1,4,600d7e0562ad8d551714c4a9,1
20,92,6,1,494,1,1,4,600d7e0562ad8d551714c4a9,1
21,66,6,0,-419,1,1,4,600d7e0562ad8d551714c4a9,1
22,40,6,1,414,1,1,4,600d7e0562ad8d551714c4a9,1
24,24,6,0,-479,1,1,4,600d7e0562ad8d551714c4a9,1
25,48,6,0,-415,1,1,4,600d7e0562ad8d551714c4a9,1
27,64,6,1,412,1,1,4,600d7e0562ad8d551714c4a9,1
28,97,6,0,-471,1,1,4,600d7e0562ad8d551714c4a9,1
29,41,6,1,420,1,1,4,600d7e0562ad8d551714c4a9,1
30,69,6,1,416,1,1,4,600d7e0562ad8d551714c4a9,1
32,79,5,0,-463,1,1,4,600d7e0562ad8d551714c4a9,1
33,66,6,0,-490,1,1,4,600d7e0562ad8d551714c4a9,1
34,55,6,0,-434,1,1,4,600d7e0562ad8d551714c4a9,1
35,24,1,0,-432,1,1,4,600d7e0562ad8d551714c4a9,1
36,88,4,1,401,1,1,4,600d7e0562ad8d551714c4a9,1
37,95,6,1,452,1,1,4,600d7e0562ad8d551714c4a9,1
38,68,6,1,410,1,1,4,600d7e0562ad8d551714c4a9,1
40,22,4,1,441,1,1,4,600d7e0562ad8d551714c4a9,1
41,72,6,1,481,1,1,4,600d7e0562ad8d551714c4a9,1
42,33,6,1,458,1,1,4,600d7e0562ad8d551714c4a9,1
43,63,6,1,444,1,1,4,600d7e0562ad8d551714c4a9,1
44,23,6,1,443,1,1,4,600d7e0562ad8d551714c4a9,1
46,62,5,0,-488,1,1,4,600d7e0562ad8d551714c4a9,1
47,43,5,1,415,1,1,4,600d7e0562ad8d551714c4a9,1
48,59,6,0,-456,1,1,4,600d7e0562ad8d551714c4a9,1
1,94,0,1,434,1,1,4,5f1833a16e55c522eeaf4dbe,1
2,26,5,1,472,1,1,4,5f1833a16e55c522eeaf4dbe,1
3,99,5,0,-454,1,1,4,5f1833a16e55c522eeaf4dbe,1
4,67,3,1,409,1,1,4,5f1833a16e55c522eeaf4dbe,1
5,93,4,0,-463,1,1,4,5f1833a16e55c522eeaf4dbe,1
7,72,4,0,-410,1,1,4,5f1833a16e55c522eeaf4dbe,1
8,36,4,0,-477,1,1,4,5f1833a16e55c522eeaf4dbe,1
9,21,4,0,-494,1,1,4,5f1833a16e55c522eeaf4dbe,1
11,38,3,0,-417,1,1,4,5f1833a16e55c522eeaf4dbe,1
12,7,5,0,-400,1,1,4,5f1833a16e55c522eeaf4dbe,1
13,96,6,0,-490,1,1,4,5f1833a16e55c522eeaf4dbe,1
14,79,4,1,487,1,1,4,5f1833a16e55c522eeaf4dbe,1
15,62,3,0,-496,1,1,4,5f1833a16e55c522eeaf4dbe,1
17,38,5,0,-418,1,1,4,5f1833a16e55c522eeaf4dbe,1
18,76,4,1,424,1,1,4,5f1833a16e55c522eeaf4dbe,1
19,59,3,0,-442,1,1,4,5f1833a16e55c522eeaf4dbe,1
20,70,4,1,436,1,1,4,5f1833a16e55c522eeaf4dbe,1
21,84,6,0,-500,1,1,4,5f1833a16e55c522eeaf4dbe,1
22,52,3,0,-458,1,1,4,5f1833a16e55c522eeaf4dbe,1
24,80,4,0,-471,1,1,4,5f1833a16e55c522eeaf4dbe,1
25,47,3,1,455,1,1,4,5f1833a16e55c522eeaf4dbe,1
27,60,4,1,463,1,1,4,5f1833a16e55c522eeaf4dbe,1
28,1,0,1,406,1,1,4,5f1833a16e55c522eeaf4dbe,1
29,49,3,1,406,1,1,4,5f1833a16e55c522eeaf4dbe,1
30,41,4,1,474,1,1,4,5f1833a16e55c522eeaf4dbe,1
32,80,3,0,-407,1,1,4,5f1833a16e55c522eeaf4dbe,1
33,89,5,0,-498,1,1,4,5f1833a16e55c522eeaf4dbe,1
34,33,5,0,-490,1,1,4,5f1833a16e55c522eeaf4dbe,1
35,92,6,0,-492,1,1,4,5f1833a16e55c522eeaf4dbe,1
36,85,5,1,408,1,1,4,5f1833a16e55c522eeaf4dbe,1
37,30,2,1,473,1,1,4,5f1833a16e55c522eeaf4dbe,1
38,2,0,0,-474,1,1,4,5f1833a16e55c522eeaf4dbe,1
40,81,5,1,487,1,1,4,5f1833a16e55c522eeaf4dbe,1
41,8,1,0,-474,1,1,4,5f1833a16e55c522eeaf4dbe,1
42,40,4,1,493,1,1,4,5f1833a16e55c522eeaf4dbe,1
43,55,3,1,406,1,1,4,5f1833a16e55c522eeaf4dbe,1
44,59,4,0,-463,1,1,4,5f1833a16e55c522eeaf4dbe,1
46,76,5,1,493,1,1,4,5f1833a16e55c522eeaf4dbe,1
47,28,4,1,456,1,1,4,5f1833a16e55c522eeaf4dbe,1
48,91,6,0,-403,1,1,4,5f1833a16e55c522eeaf4dbe,1
1,70,6,0,-401,1,1,4,5d5a75c570a7c1000152623e,1
2,12,0,1,425,1,1,4,5d5a75c570a7c1000152623e,1
3,1,0,0,-434,1,1,4,5d5a75c570a7c1000152623e,1
4,63,6,1,469,1,1,4,5d5a75c570a7c1000152623e,1
5,68,6,1,441,1,1,4,5d5a75c570a7c1000152623e,1
7,8,0,0,-447,1,1,4,5d5a75c570a7c1000152623e,1
8,75,6,1,449,1,1,4,5d5a75c570a7c1000152623e,1
9,77,6,0,-464,1,1,4,5d5a75c570a7c1000152623e,1
11,5,6,1,440,1,1,4,5d5a75c570a7c1000152623e,1
12,15,6,1,416,1,1,4,5d5a75c570a7c1000152623e,1
13,40,6,1,425,1,1,4,5d5a75c570a7c1000152623e,1
14,64,6,1,406,1,1,4,5d5a75c570a7c1000152623e,1
15,6,6,0,-456,1,1,4,5d5a75c570a7c1000152623e,1
17,29,6,1,427,1,1,4,5d5a75c570a7c1000152623e,1
18,4,6,1,410,1,1,4,5d5a75c570a7c1000152623e,1
19,18,6,1,488,1,1,4,5d5a75c570a7c1000152623e,1
20,69,6,1,419,1,1,4,5d5a75c570a7c1000152623e,1
21,78,6,0,-409,1,1,4,5d5a75c570a7c1000152623e,1
22,72,6,0,-431,1,1,4,5d5a75c570a7c1000152623e,1
24,69,6,0,-485,1,1,4,5d5a75c570a7c1000152623e,1
25,19,6,0,-412,1,1,4,5d5a75c570a7c1000152623e,1
27,3,6,0,-464,1,1,4,5d5a75c570a7c1000152623e,1
28,24,6,1,447,1,1,4,5d5a75c570a7c1000152623e,1
29,28,6,1,486,1,1,4,5d5a75c570a7c1000152623e,1
30,84,6,0,-463,1,1,4,5d5a75c570a7c1000152623e,1
32,31,6,0,-410,1,1,4,5d5a75c570a7c1000152623e,1
33,23,6,1,441,1,1,4,5d5a75c570a7c1000152623e,1
34,7,6,1,498,1,1,4,5d5a75c570a7c1000152623e,1
35,53,6,1,444,1,1,4,5d5a75c570a7c1000152623e,1
36,89,6,0,-483,1,1,4,5d5a75c570a7c1000152623e,1
37,44,6,0,-427,1,1,4,5d5a75c570a7c1000152623e,1
38,80,6,0,-434,1,1,4,5d5a75c570a7c1000152623e,1
40,7,6,1,410,1,1,4,5d5a75c570a7c1000152623e,1
41,53,6,0,-444,1,1,4,5d5a75c570a7c1000152623e,1
42,91,6,1,427,1,1,4,5d5a75c570a7c1000152623e,1
43,75,6,0,-484,1,1,4,5d5a75c570a7c1000152623e,1
44,57,6,1,416,1,1,4,5d5a75c570a7c1000152623e,1
46,33,6,0,-458,1,1,4,5d5a75c570a7c1000152623e,1
47,79,6,0,-410,1,1,4,5d5a75c570a7c1000152623e,1
48,92,6,1,442,1,1,4,5d5a75c570a7c1000152623e,1
1,31,5,0,-481,1,1,4,605f3f014e9662977dba1d20,1
2,95,5,1,482,1,1,4,605f3f014e9662977dba1d20,1
3,72,6,0,-486,1,1,4,605f3f014e9662977dba1d20,1
4,31,4,0,-424,1,1,4,605f3f014e9662977dba1d20,1
5,23,4,1,435,1,1,4,605f3f014e9662977dba1d20,1
7,24,3,1,493,1,1,4,605f3f014e9662977dba1d20,1
8,92,6,0,-438,1,1,4,605f3f014e9662977dba1d20,1
9,96,6,0,-407,1,1,4,605f3f014e9662977dba1d20,1
11,67,6,0,-429,1,1,4,605f3f014e9662977dba1d20,1
12,3,2,1,417,1,1,4,605f3f014e9662977dba1d20,1
13,44,4,0,-482,1,1,4,605f3f014e9662977dba1d20,1
14,27,2,1,417,1,1,4,605f3f014e9662977dba1d20,1
15,71,6,1,447,1,1,4,605f3f014e9662977dba1d20,1
17,13,5,1,463,1,1,4,605f3f014e9662977dba1d20,1
18,55,5,1,476,1,1,4,605f3f014e9662977dba1d20,1
19,51,6,0,-495,1,1,4,605f3f014e9662977dba1d20,1
20,42,4,1,414,1,1,4,605f3f014e9662977dba1d20,1
21,70,6,1,455,1,1,4,605f3f014e9662977dba1d20,1
22,31,4,0,-492,1,1,4,605f3f014e9662977dba1d20,1
24,32,4,1,489,1,1,4,605f3f014e9662977dba1d20,1
25,80,6,0,-498,1,1,4,605f3f014e9662977dba1d20,1
27,45,6,1,499,1,1,4,605f3f014e9662977dba1d20,1
28,62,6,0,-438,1,1,4,605f3f014e9662977dba1d20,1
29,71,6,0,-500,1,1,4,605f3f014e9662977dba1d20,1
30,42,5,0,-464,1,1,4,605f3f014e9662977dba1d20,1
32,4,5,0,-437,1,1,4,605f3f014e9662977dba1d20,1
33,73,6,0,-441,1,1,4,605f3f014e9662977dba1d20,1
34,9,2,0,-482,1,1,4,605f3f014e9662977dba1d20,1
35,8,2,0,-445,1,1,4,605f3f014e9662977dba1d20,1
36,20,4,1,480,1,1,4,605f3f014e9662977dba1d20,1
37,81,6,0,-481,1,1,4,605f3f014e9662977dba1d20,1
38,3,2,0,-455,1,1,4,605f3f014e9662977dba1d20,1
40,48,5,1,491,1,1,4,605f3f014e9662977dba1d20,1
41,50,5,0,-438,1,1,4,605f3f014e9662977dba1d20,1
42,59,5,1,400,1,1,4,605f3f014e9662977dba1d20,1
43,68,6,1,467,1,1,4,605f3f014e9662977dba1d20,1
44,81,6,0,-472,1,1,4,605f3f014e9662977dba1d20,1
46,27,4,1,456,1,1,4,605f3f014e9662977dba1d20,1
47,7,2,0,-472,1,1,4,605f3f014e9662977dba1d20,1
48,96,6,1,405,1,1,4,605f3f014e9662977dba1d20,1
1,68,6,1,419,1,1,4,60587f8ee0fb779e0bece893,1
2,51,6,1,430,1,1,4,60587f8ee0fb779e0bece893,1
3,14,6,0,-442,1,1,4,60587f8ee0fb779e0bece893,1
4,97,6,1,413,1,1,4,60587f8ee0fb779e0bece893,1
5,59,6,1,461,1,1,4,60587f8ee0fb779e0bece893,1
7,9,6,1,410,1,1,4,60587f8ee0fb779e0bece893,1
8,79,6,0,-459,1,1,4,60587f8ee0fb779e0bece893,1
9,81,6,0,-499,1,1,4,60587f8ee0fb779e0bece893,1
11,63,6,1,484,1,1,4,60587f8ee0fb779e0bece893,1
12,60,6,0,-500,1,1,4,60587f8ee0fb779e0bece893,1
13,22,5,1,426,1,1,4,60587f8ee0fb779e0bece893,1
14,76,6,1,475,1,1,4,60587f8ee0fb779e0bece893,1
15,40,6,0,-490,1,1,4,60587f8ee0fb779e0bece893,1
17,56,6,1,488,1,1,4,60587f8ee0fb779e0bece893,1
18,25,5,1,441,1,1,4,60587f8ee0fb779e0bece893,1
19,5,6,0,-441,1,1,4,60587f8ee0fb779e0bece893,1
20,19,6,0,-467,1,1,4,60587f8ee0fb779e0bece893,1
21,10,6,0,-438,1,1,4,60587f8ee0fb779e0bece893,1
22,63,6,1,419,1,1,4,60587f8ee0fb779e0bece893,1
24,73,6,0,-413,1,1,4,60587f8ee0fb779e0bece893,1
25,79,6,1,478,1,1,4,60587f8ee0fb779e0bece893,1
27,33,6,0,-426,1,1,4,60587f8ee0fb779e0bece893,1
28,92,6,0,-490,1,1,4,60587f8ee0fb779e0bece893,1
29,97,6,0,-444,1,1,4,60587f8ee0fb779e0bece893,1
30,48,6,0,-457,1,1,4,60587f8ee0fb779e0bece893,1
32,94,6,0,-464,1,1,4,60587f8ee0fb779e0bece893,1
33,38,6,1,412,1,1,4,60587f8ee0fb779e0bece893,1
34,94,6,0,-438,1,1,4,60587f8ee0fb779e0bece893,1
35,95,6,1,468,1,1,4,60587f8ee0fb779e0bece893,1
36,51,6,1,495,1,1,4,60587f8ee0fb779e0bece893,1
37,61,6,1,407,1,1,4,60587f8ee0fb779e0bece893,1
38,21,5,0,-496,1,1,4,60587f8ee0fb779e0bece893,1
