n_trial,uncertainty,share,Predicted_MC_1up,Predicted_MC,Instr,Task1Seek,check,ID,mc_model,,ValInstr,UncIntr,ValUnc,3Qway
41,7,6,0,-459,1,2,4,62d8229a7c40118d96ddcd58,-459,0,-459,7,-3213,-3213
42,19,5,1,474,1,2,4,62d8229a7c40118d96ddcd58,474,0,474,19,9006,9006
43,3,6,0,-487,1,2,4,62d8229a7c40118d96ddcd58,-487,0,-487,3,-1461,-1461
44,48,3,0,-478,1,2,4,62d8229a7c40118d96ddcd58,-478,0,-478,48,-22944,-22944
46,2,6,0,-465,1,2,4,62d8229a7c40118d96ddcd58,-465,0,-465,2,-930,-930
47,17,5,1,499,1,2,4,62d8229a7c40118d96ddcd58,499,0,499,17,8483,8483
48,10,6,0,-456,1,2,4,62d8229a7c40118d96ddcd58,-456,0,-456,10,-4560,-4560
1,17,6,1,437,0,2,4,62dacca54ee0d5f38e0cfb9f,437,0,0,0,7429,0
2,32,6,1,450,0,2,4,62dacca54ee0d5f38e0cfb9f,450,0,0,0,14400,0
3,42,6,1,463,0,2,4,62dacca54ee0d5f38e0cfb9f,415,0,0,0,17430,0
4,95,6,0,-408,0,2,4,62dacca54ee0d5f38e0cfb9f,447,0,0,0,42465,0
5,93,6,1,478,0,2,4,62dacca54ee0d5f38e0cfb9f,415,0,0,0,38595,0
7,33,6,0,-415,0,2,4,62dacca54ee0d5f38e0cfb9f,-414,0,0,0,-13662,0
8,86,6,1,458,0,2,4,62dacca54ee0d5f38e0cfb9f,400,0,0,0,34400,0
9,26,6,0,-469,0,2,4,62dacca54ee0d5f38e0cfb9f,-469,0,0,0,-12194,0
11,17,6,1,424,0,2,4,62dacca54ee0d5f38e0cfb9f,424,0,0,0,7208,0
12,3,6,0,-475,0,2,4,62dacca54ee0d5f38e0cfb9f,-475,0,0,0,-1425,0
13,60,6,1,417,0,2,4,62dacca54ee0d5f38e0cfb9f,-416,0,0,0,-24960,0
14,56,6,0,-472,0,2,4,62dacca54ee0d5f38e0cfb9f,-461,0,0,0,-25816,0
15,39,6,1,430,0,2,4,62dacca54ee0d5f38e0cfb9f,430,0,0,0,16770,0
17,19,6,0,-447,0,2,4,62dacca54ee0d5f38e0cfb9f,-448,0,0,0,-8512,0
18,59,6,1,497,0,2,4,62dacca54ee0d5f38e0cfb9f,-442,0,0,0,-26078,0
19,78,6,1,441,0,2,4,62dacca54ee0d5f38e0cfb9f,439,0,0,0,34242,0
20,12,6,1,426,0,2,4,62dacca54ee0d5f38e0cfb9f,426,0,0,0,5112,0
21,29,6,0,-489,0,2,4,62dacca54ee0d5f38e0cfb9f,-489,0,0,0,-14181,0
22,87,6,0,-425,0,2,4,62dacca54ee0d5f38e0cfb9f,490,0,0,0,42630,0
24,90,6,1,455,0,2,4,62dacca54ee0d5f38e0cfb9f,455,0,0,0,40950,0
25,37,6,1,446,0,2,4,62dacca54ee0d5f38e0cfb9f,446,0,0,0,16502,0
27,35,6,1,462,0,2,4,62dacca54ee0d5f38e0cfb9f,462,0,0,0,16170,0
28,93,6,1,448,0,2,4,62dacca54ee0d5f38e0cfb9f,479,0,0,0,44547,0
29,16,6,1,439,0,2,4,62dacca54ee0d5f38e0cfb9f,439,0,0,0,7024,0
30,71,6,0,-433,0,2,4,62dacca54ee0d5f38e0cfb9f,422,0,0,0,29962,0
32,9,6,1,445,0,2,4,62dacca54ee0d5f38e0cfb9f,445,0,0,0,4005,0
33,42,6,1,410,0,2,4,62dacca54ee0d5f38e0cfb9f,-493,0,0,0,-20706,0
34,86,6,1,498,0,2,4,62dacca54ee0d5f38e0cfb9f,477,0,0,0,41022,0
35,78,6,0,-435,0,2,4,62dacca54ee0d5f38e0cfb9f,-438,0,0,0,-34164,0
36,1,6,1,430,0,2,4,62dacca54ee0d5f38e0cfb9f,430,0,0,0,430,0
37,98,6,0,-484,0,2,4,62dacca54ee0d5f38e0cfb9f,-413,0,0,0,-40474,0
38,95,6,1,412,0,2,4,62dacca54ee0d5f38e0cfb9f,-477,0,0,0,-45315,0
40,73,6,1,496,0,2,4,62dacca54ee0d5f38e0cfb9f,441,0,0,0,32193,0
41,50,6,0,-404,0,2,4,62dacca54ee0d5f38e0cfb9f,-404,0,0,0,-20200,0
42,23,6,0,-478,0,2,4,62dacca54ee0d5f38e0cfb9f,452,0,0,0,10396,0
43,58,6,1,459,0,2,4,62dacca54ee0d5f38e0cfb9f,403,0,0,0,23374,0
44,29,6,0,-467,0,2,4,62dacca54ee0d5f38e0cfb9f,485,0,0,0,14065,0
46,23,6,0,-463,0,2,4,62dacca54ee0d5f38e0cfb9f,-463,0,0,0,-10649,0
47,44,6,0,-475,0,2,4,62dacca54ee0d5f38e0cfb9f,-441,0,0,0,-19404,0
48,51,6,0,-498,0,2,4,62dacca54ee0d5f38e0cfb9f,-498,0,0,0,-25398,0
1,78,5,1,409,1,2,4,62dacca54ee0d5f38e0cfb9f,439,0,439,78,34242,34242
2,92,5,0,-403,1,2,4,62dacca54ee0d5f38e0cfb9f,-490,0,-490,92,-45080,-45080
3,49,3,1,478,1,2,4,62dacca54ee0d5f38e0cfb9f,478,0,478,49,23422,23422
4,35,2,0,-495,1,2,4,62dacca54ee0d5f38e0cfb9f,-495,0,-495,35,-17325,-17325
5,91,4,1,479,1,2,4,62dacca54ee0d5f38e0cfb9f,451,0,451,91,41041,41041
7,29,1,0,-469,1,2,4,62dacca54ee0d5f38e0cfb9f,-469,0,-469,29,-13601,-13601
8,58,3,0,-415,1,2,4,62dacca54ee0d5f38e0cfb9f,-468,0,-468,58,-27144,-27144
9,89,6,1,405,1,2,4,62dacca54ee0d5f38e0cfb9f,-458,0,-458,89,-40762,-40762
11,27,1,0,-406,1,2,4,62dacca54ee0d5f38e0cfb9f,-406,0,-406,27,-10962,-10962
12,58,3,0,-482,1,2,4,62dacca54ee0d5f38e0cfb9f,-482,0,-482,58,-27956,-27956
13,9,0,1,470,1,2,4,62dacca54ee0d5f38e0cfb9f,470,0,470,9,4230,4230
14,61,4,1,450,1,2,4,62dacca54ee0d5f38e0cfb9f,492,0,492,61,30012,30012
15,91,5,0,-498,1,2,4,62dacca54ee0d5f38e0cfb9f,-426,0,-426,91,-38766,-38766
17,3,0,1,440,1,2,4,62dacca54ee0d5f38e0cfb9f,440,0,440,3,1320,1320
18,64,3,1,475,1,2,4,62dacca54ee0d5f38e0cfb9f,475,0,475,64,30400,30400
19,65,5,0,-404,1,2,4,62dacca54ee0d5f38e0cfb9f,471,0,471,65,30615,30615
20,6,0,1,498,1,2,4,62dacca54ee0d5f38e0cfb9f,498,0,498,6,2988,2988
21,41,2,1,462,1,2,4,62dacca54ee0d5f38e0cfb9f,462,0,462,41,18942,18942
22,89,5,0,-422,1,2,4,62dacca54ee0d5f38e0cfb9f,-422,0,-422,89,-37558,-37558
24,20,1,0,-487,1,2,4,62dacca54ee0d5f38e0cfb9f,-487,0,-487,20,-9740,-9740
25,78,6,1,418,1,2,4,62dacca54ee0d5f38e0cfb9f,-447,0,-447,78,-34866,-34866
27,96,6,1,461,1,2,4,62dacca54ee0d5f38e0cfb9f,-416,0,-416,96,-39936,-39936
28,47,3,1,442,1,2,4,62dacca54ee0d5f38e0cfb9f,442,0,442,47,20774,20774
29,94,6,0,-472,1,2,4,62dacca54ee0d5f38e0cfb9f,466,0,466,94,43804,43804
30,27,1,0,-461,1,2,4,62dacca54ee0d5f38e0cfb9f,-461,0,-461,27,-12447,-12447
32,62,2,0,-445,1,2,4,62dacca54ee0d5f38e0cfb9f,-445,0,-445,62,-27590,-27590
33,28,1,0,-406,1,2,4,62dacca54ee0d5f38e0cfb9f,-406,0,-406,28,-11368,-11368
34,82,1,1,425,1,2,4,62dacca54ee0d5f38e0cfb9f,413,0,413,82,33866,33866
35,21,4,0,-464,1,2,4,62dacca54ee0d5f38e0cfb9f,439,0,439,21,9219,9219
36,8,0,1,435,1,2,4,62dacca54ee0d5f38e0cfb9f,435,0,435,8,3480,3480
37,77,5,0,-403,1,2,4,62dacca54ee0d5f38e0cfb9f,-471,0,-471,77,-36267,-36267
38,32,2,1,413,1,2,4,62dacca54ee0d5f38e0cfb9f,413,0,413,32,13216,13216
40,63,5,1,417,1,2,4,62dacca54ee0d5f38e0cfb9f,-423,0,-423,63,-26649,-26649
41,42,3,1,442,1,2,4,62dacca54ee0d5f38e0cfb9f,442,0,442,42,18564,18564
42,73,5,0,-498,1,2,4,62dacca54ee0d5f38e0cfb9f,-454,0,-454,73,-33142,-33142
43,19,3,0,-461,1,2,4,62dacca54ee0d5f38e0cfb9f,-461,0,-461,19,-8759,-8759
44,66,4,0,-475,1,2,4,62dacca54ee0d5f38e0cfb9f,-400,0,-400,66,-26400,-26400
46,18,1,0,-413,1,2,4,62dacca54ee0d5f38e0cfb9f,-413,0,-413,18,-7434,-7434
47,40,2,1,422,1,2,4,62dacca54ee0d5f38e0cfb9f,-461,0,-461,40,-18440,-18440
48,78,5,0,-469,1,2,4,62dacca54ee0d5f38e0cfb9f,-443,0,-443,78,-34554,-34554
1,4,6,0,-496,0,2,4,62fb78f7c66d5f0a99e189fd,-496,0,0,0,-1984,0
2,30,6,0,-474,0,2,4,62fb78f7c66d5f0a99e189fd,-416,0,0,0,-12480,0
3,95,6,1,473,0,2,4,62fb78f7c66d5f0a99e189fd,446,0,0,0,42370,0
4,91,6,0,-405,0,2,4,62fb78f7c66d5f0a99e189fd,-441,0,0,0,-40131,0
5,22,6,1,462,0,2,4,62fb78f7c66d5f0a99e189fd,462,0,0,0,10164,0
7,54,6,1,424,0,2,4,62fb78f7c66d5f0a99e189fd,-449,0,0,0,-24246,0
8,99,6,1,487,0,2,4,62fb78f7c66d5f0a99e189fd,448,0,0,0,44352,0
9,13,6,1,440,0,2,4,62fb78f7c66d5f0a99e189fd,440,0,0,0,5720,0
11,50,6,0,-479,0,2,4,62fb78f7c66d5f0a99e189fd,-479,0,0,0,-23950,0
12,61,6,0,-497,0,2,4,62fb78f7c66d5f0a99e189fd,-417,0,0,0,-25437,0
13,88,6,1,414,0,2,4,62fb78f7c66d5f0a99e189fd,402,0,0,0,35376,0
14,44,6,0,-417,0,2,4,62fb78f7c66d5f0a99e189fd,-480,0,0,0,-21120,0
15,98,6,1,464,0,2,4,62fb78f7c66d5f0a99e189fd,-449,0,0,0,-44002,0
17,70,6,0,-498,0,2,4,62fb78f7c66d5f0a99e189fd,-498,0,0,0,-34860,0
18,54,6,1,448,0,2,4,62fb78f7c66d5f0a99e189fd,-499,0,0,0,-26946,0
19,96,6,0,-494,0,2,4,62fb78f7c66d5f0a99e189fd,487,0,0,0,46752,0
20,45,6,1,405,0,2,4,62fb78f7c66d5f0a99e189fd,405,0,0,0,18225,0
21,81,6,1,434,0,2,4,62fb78f7c66d5f0a99e189fd,481,0,0,0,38961,0
22,13,6,1,490,0,2,4,62fb78f7c66d5f0a99e189fd,490,0,0,0,6370,0
24,44,6,0,-473,0,2,4,62fb78f7c66d5f0a99e189fd,-473,0,0,0,-20812,0
25,84,6,0,-404,0,2,4,62fb78f7c66d5f0a99e189fd,-404,0,0,0,-33936,0
27,11,6,0,-488,0,2,4,62fb78f7c66d5f0a99e189fd,-488,0,0,0,-5368,0
28,6,6,0,-418,0,2,4,62fb78f7c66d5f0a99e189fd,-418,0,0,0,-2508,0
29,1,6,0,-486,0,2,4,62fb78f7c66d5f0a99e189fd,-486,0,0,0,-486,0
30,62,6,0,-439,0,2,4,62fb78f7c66d5f0a99e189fd,-439,0,0,0,-27218,0
32,17,6,1,441,0,2,4,62fb78f7c66d5f0a99e189fd,441,0,0,0,7497,0
33,73,6,0,-421,0,2,4,62fb78f7c66d5f0a99e189fd,438,0,0,0,31974,0
34,83,6,1,466,0,2,4,62fb78f7c66d5f0a99e189fd,-490,0,0,0,-40670,0
35,75,6,0,-400,0,2,4,62fb78f7c66d5f0a99e189fd,-400,0,0,0,-30000,0
36,79,6,0,-416,0,2,4,62fb78f7c66d5f0a99e189fd,-437,0,0,0,-34523,0
37,51,6,1,498,0,2,4,62fb78f7c66d5f0a99e189fd,498,0,0,0,25398,0
38,84,6,0,-454,0,2,4,62fb78f7c66d5f0a99e189fd,453,0,0,0,38052,0
40,68,6,0,-412,0,2,4,62fb78f7c66d5f0a99e189fd,421,0,0,0,28628,0
41,89,6,1,413,0,2,4,62fb78f7c66d5f0a99e189fd,-453,0,0,0,-40317,0
42,85,6,0,-424,0,2,4,62fb78f7c66d5f0a99e189fd,-424,0,0,0,-36040,0
43,94,6,1,424,0,2,4,62fb78f7c66d5f0a99e189fd,439,0,0,0,41266,0
44,66,6,0,-413,0,2,4,62fb78f7c66d5f0a99e189fd,474,0,0,0,31284,0
46,8,6,0,-488,0,2,4,62fb78f7c66d5f0a99e189fd,-488,0,0,0,-3904,0
47,88,6,0,-447,0,2,4,62fb78f7c66d5f0a99e189fd,-401,0,0,0,-35288,0
48,33,6,1,401,0,2,4,62fb78f7c66d5f0a99e189fd,401,0,0,0,13233,0
1,70,2,1,420,1,2,4,62fb78f7c66d5f0a99e189fd,423,0,423,70,29610,29610
2,11,0,0,-410,1,2,4,62fb78f7c66d5f0a99e189fd,-410,0,-410,11,-4510,-4510
3,46,0,0,-442,1,2,4,62fb78f7c66d5f0a99e189fd,-442,0,-442,46,-20332,-20332
4,75,6,0,-481,1,2,4,62fb78f7c66d5f0a99e189fd,475,0,475,75,35625,35625
5,40,4,0,-467,1,2,4,62fb78f7c66d5f0a99e189fd,-456,0,-456,40,-18240,-18240
7,55,6,1,422,1,2,4,62fb78f7c66d5f0a99e189fd,-464,0,-464,55,-25520,-25520
8,66,2,0,-427,1,2,4,62fb78f7c66d5f0a99e189fd,469,0,469,66,30954,30954
9,72,6,1,420,1,2,4,62fb78f7c66d5f0a99e189fd,-430,0,-430,72,-30960,-30960
11,48,0,0,-433,1,2,4,62fb78f7c66d5f0a99e189fd,-433,0,-433,48,-20784,-20784
12,25,5,0,-446,1,2,4,62fb78f7c66d5f0a99e189fd,419,0,419,25,10475,10475
13,66,0,0,-427,1,2,4,62fb78f7c66d5f0a99e189fd,-427,0,-427,66,-28182,-28182
14,14,0,1,447,1,2,4,62fb78f7c66d5f0a99e189fd,447,0,447,14,6258,6258
15,82,4,0,-468,1,2,4,62fb78f7c66d5f0a99e189fd,-480,0,-480,82,-39360,-39360
17,2,0,1,493,1,2,4,62fb78f7c66d5f0a99e189fd,493,0,493,2,986,986
18,86,5,0,-479,1,2,4,62fb78f7c66d5f0a99e189fd,447,0,447,86,38442,38442
19,19,0,0,-438,1,2,4,62fb78f7c66d5f0a99e189fd,-438,0,-438,19,-8322,-8322
20,35,0,0,-452,1,2,4,62fb78f7c66d5f0a99e189fd,-452,0,-452,35,-15820,-15820
21,69,5,1,400,1,2,4,62fb78f7c66d5f0a99e189fd,-447,0,-447,69,-30843,-30843
22,50,0,1,496,1,2,4,62fb78f7c66d5f0a99e189fd,496,0,496,50,24800,24800
24,86,6,0,-421,1,2,4,62fb78f7c66d5f0a99e189fd,491,0,491,86,42226,42226
25,34,6,0,-486,1,2,4,62fb78f7c66d5f0a99e189fd,459,0,459,34,15606,15606
27,87,4,1,488,1,2,4,62fb78f7c66d5f0a99e189fd,468,0,468,87,40716,40716
28,28,0,1,400,1,2,4,62fb78f7c66d5f0a99e189fd,400,0,400,28,11200,11200
29,5,0,1,460,1,2,4,62fb78f7c66d5f0a99e189fd,460,0,460,5,2300,2300
30,78,6,0,-405,1,2,4,62fb78f7c66d5f0a99e189fd,419,0,419,78,32682,32682
32,52,2,1,418,1,2,4,62fb78f7c66d5f0a99e189fd,405,0,405,52,21060,21060
33,45,0,1,418,1,2,4,62fb78f7c66d5f0a99e189fd,418,0,418,45,18810,18810
34,42,2,1,494,1,2,4,62fb78f7c66d5f0a99e189fd,494,0,494,42,20748,20748
35,86,4,1,491,1,2,4,62fb78f7c66d5f0a99e189fd,440,0,440,86,37840,37840
36,94,6,0,-490,1,2,4,62fb78f7c66d5f0a99e189fd,462,0,462,94,43428,43428
37,47,0,1,429,1,2,4,62fb78f7c66d5f0a99e189fd,429,0,429,47,20163,20163
38,55,6,0,-403,1,2,4,62fb78f7c66d5f0a99e189fd,430,0,430,55,23650,23650
40,58,2,0,-433,1,2,4,62fb78f7c66d5f0a99e189fd,-433,0,-433,58,-25114,-25114
41,44,6,1,447,1,2,4,62fb78f7c66d5f0a99e189fd,-431,0,-431,44,-18964,-18964
42,41,6,0,-432,1,2,4,62fb78f7c66d5f0a99e189fd,475,0,475,41,19475,19475
43,86,5,1,462,1,2,4,62fb78f7c66d5f0a99e189fd,444,0,444,86,38184,38184
44,11,3,0,-467,1,2,4,62fb78f7c66d5f0a99e189fd,-467,0,-467,11,-5137,-5137
46,48,6,1,418,1,2,4,62fb78f7c66d5f0a99e189fd,-417,0,-417,48,-20016,-20016
47,55,3,1,497,1,2,4,62fb78f7c66d5f0a99e189fd,497,0,497,55,27335,27335
48,55,6,0,-478,1,2,4,62fb78f7c66d5f0a99e189fd,473,0,473,55,26015,26015
1,96,6,1,435,0,2,4,63037fccaa39a2ba4ed84750,401,0,0,0,38496,0
2,46,6,1,444,0,2,4,63037fccaa39a2ba4ed84750,444,0,0,0,20424,0
3,16,0,0,-430,0,2,4,63037fccaa39a2ba4ed84750,-430,0,0,0,-6880,0
4,83,3,0,-476,0,2,4,63037fccaa39a2ba4ed84750,436,0,0,0,36188,0
5,91,5,1,485,0,2,4,63037fccaa39a2ba4ed84750,-421,0,0,0,-38311,0
7,60,6,1,417,0,2,4,63037fccaa39a2ba4ed84750,415,0,0,0,24900,0
8,76,6,1,468,0,2,4,63037fccaa39a2ba4ed84750,468,0,0,0,35568,0
9,59,6,1,500,0,2,4,63037fccaa39a2ba4ed84750,500,0,0,0,29500,0
11,67,6,1,430,0,2,4,63037fccaa39a2ba4ed84750,443,0,0,0,29681,0
12,16,0,0,-494,0,2,4,63037fccaa39a2ba4ed84750,-494,0,0,0,-7904,0
13,91,0,0,-471,0,2,4,63037fccaa39a2ba4ed84750,-428,0,0,0,-38948,0
14,31,0,0,-455,0,2,4,63037fccaa39a2ba4ed84750,-455,0,0,0,-14105,0
15,63,6,1,441,0,2,4,63037fccaa39a2ba4ed84750,409,0,0,0,25767,0
17,97,6,0,-492,0,2,4,63037fccaa39a2ba4ed84750,447,0,0,0,43359,0
18,17,0,0,-422,0,2,4,63037fccaa39a2ba4ed84750,-422,0,0,0,-7174,0
19,32,6,1,483,0,2,4,63037fccaa39a2ba4ed84750,483,0,0,0,15456,0
20,62,1,1,452,0,2,4,63037fccaa39a2ba4ed84750,452,0,0,0,28024,0
21,4,0,0,-411,0,2,4,63037fccaa39a2ba4ed84750,-411,0,0,0,-1644,0
22,54,6,0,-445,0,2,4,63037fccaa39a2ba4ed84750,409,0,0,0,22086,0
24,49,3,0,-410,0,2,4,63037fccaa39a2ba4ed84750,494,0,0,0,24206,0
25,58,6,1,468,0,2,4,63037fccaa39a2ba4ed84750,407,0,0,0,23606,0
27,17,6,1,457,0,2,4,63037fccaa39a2ba4ed84750,457,0,0,0,7769,0
28,87,6,0,-483,0,2,4,63037fccaa39a2ba4ed84750,463,0,0,0,40281,0
29,60,1,0,-448,0,2,4,63037fccaa39a2ba4ed84750,-402,0,0,0,-24120,0
30,87,0,1,482,0,2,4,63037fccaa39a2ba4ed84750,-429,0,0,0,-37323,0
32,88,5,0,-427,0,2,4,63037fccaa39a2ba4ed84750,-410,0,0,0,-36080,0
33,28,0,0,-442,0,2,4,63037fccaa39a2ba4ed84750,-442,0,0,0,-12376,0
34,57,6,0,-469,0,2,4,63037fccaa39a2ba4ed84750,447,0,0,0,25479,0
35,29,6,0,-482,0,2,4,63037fccaa39a2ba4ed84750,441,0,0,0,12789,0
36,62,0,1,429,0,2,4,63037fccaa39a2ba4ed84750,-485,0,0,0,-30070,0
37,75,1,0,-421,0,2,4,63037fccaa39a2ba4ed84750,-421,0,0,0,-31575,0
38,58,6,1,475,0,2,4,63037fccaa39a2ba4ed84750,431,0,0,0,24998,0
40,3,1,0,-430,0,2,4,63037fccaa39a2ba4ed84750,-430,0,0,0,-1290,0
41,42,6,0,-488,0,2,4,63037fccaa39a2ba4ed84750,466,0,0,0,19572,0
42,20,0,0,-474,0,2,4,63037fccaa39a2ba4ed84750,-474,0,0,0,-9480,0
43,18,6,1,494,0,2,4,63037fccaa39a2ba4ed84750,472,0,0,0,8496,0
44,66,0,1,412,0,2,4,63037fccaa39a2ba4ed84750,-403,0,0,0,-26598,0
46,17,3,1,414,0,2,4,63037fccaa39a2ba4ed84750,414,0,0,0,7038,0
47,80,2,1,451,0,2,4,63037fccaa39a2ba4ed84750,-473,0,0,0,-37840,0
48,38,0,0,-477,0,2,4,63037fccaa39a2ba4ed84750,-477,0,0,0,-18126,0
1,21,1,0,-487,1,2,4,63037fccaa39a2ba4ed84750,-487,0,-487,21,-10227,-10227
2,54,4,1,419,1,2,4,63037fccaa39a2ba4ed84750,-436,0,-436,54,-23544,-23544
3,71,6,1,415,1,2,4,63037fccaa39a2ba4ed84750,473,0,473,71,33583,33583
4,1,0,0,-427,1,2,4,63037fccaa39a2ba4ed84750,-427,0,-427,1,-427,-427
5,23,0,0,-425,1,2,4,63037fccaa39a2ba4ed84750,-425,0,-425,23,-9775,-9775
7,73,0,0,-417,1,2,4,63037fccaa39a2ba4ed84750,-486,0,-486,73,-35478,-35478
8,3,0,0,-468,1,2,4,63037fccaa39a2ba4ed84750,-468,0,-468,3,-1404,-1404
9,66,5,1,483,1,2,4,63037fccaa39a2ba4ed84750,494,0,494,66,32604,32604
11,13,5,1,419,1,2,4,63037fccaa39a2ba4ed84750,419,0,419,13,5447,5447
12,11,0,0,-440,1,2,4,63037fccaa39a2ba4ed84750,-440,0,-440,11,-4840,-4840
13,93,5,0,-408,1,2,4,63037fccaa39a2ba4ed84750,-408,0,-408,93,-37944,-37944
14,52,1,0,-492,1,2,4,63037fccaa39a2ba4ed84750,-492,0,-492,52,-25584,-25584
15,83,3,1,432,1,2,4,63037fccaa39a2ba4ed84750,-414,0,-414,83,-34362,-34362
17,9,6,1,466,1,2,4,63037fccaa39a2ba4ed84750,466,0,466,9,4194,4194
18,53,0,1,491,1,2,4,63037fccaa39a2ba4ed84750,491,0,491,53,26023,26023
19,15,0,0,-429,1,2,4,63037fccaa39a2ba4ed84750,-429,0,-429,15,-6435,-6435
20,55,0,0,-436,1,2,4,63037fccaa39a2ba4ed84750,-436,0,-436,55,-23980,-23980
21,43,0,0,-412,1,2,4,63037fccaa39a2ba4ed84750,-491,0,-491,43,-21113,-21113
22,75,3,1,472,1,2,4,63037fccaa39a2ba4ed84750,-428,0,-428,75,-32100,-32100
24,44,0,0,-468,1,2,4,63037fccaa39a2ba4ed84750,-468,0,-468,44,-20592,-20592
25,1,6,1,425,1,2,4,63037fccaa39a2ba4ed84750,425,0,425,1,425,425
27,14,6,1,455,1,2,4,63037fccaa39a2ba4ed84750,455,0,455,14,6370,6370
28,4,0,0,-434,1,2,4,63037fccaa39a2ba4ed84750,-434,0,-434,4,-1736,-1736
29,6,0,0,-452,1,2,4,63037fccaa39a2ba4ed84750,-452,0,-452,6,-2712,-2712
30,82,1,1,426,1,2,4,63037fccaa39a2ba4ed84750,-434,0,-434,82,-35588,-35588
32,17,0,0,-476,1,2,4,63037fccaa39a2ba4ed84750,-476,0,-476,17,-8092,-8092
33,83,4,0,-471,1,2,4,63037fccaa39a2ba4ed84750,400,0,400,83,33200,33200
34,54,0,0,-421,1,2,4,63037fccaa39a2ba4ed84750,-421,0,-421,54,-22734,-22734
35,59,1,0,-480,1,2,4,63037fccaa39a2ba4ed84750,-480,0,-480,59,-28320,-28320
36,57,6,1,467,1,2,4,63037fccaa39a2ba4ed84750,467,0,467,57,26619,26619
37,66,5,1,410,1,2,4,63037fccaa39a2ba4ed84750,410,0,410,66,27060,27060
38,36,0,0,-495,1,2,4,63037fccaa39a2ba4ed84750,-495,0,-495,36,-17820,-17820
40,45,1,0,-430,1,2,4,63037fccaa39a2ba4ed84750,-430,0,-430,45,-19350,-19350
41,95,5,1,479,1,2,4,63037fccaa39a2ba4ed84750,498,0,498,95,47310,47310
42,63,1,0,-440,1,2,4,63037fccaa39a2ba4ed84750,-401,0,-401,63,-25263,-25263
43,26,3,0,-446,1,2,4,63037fccaa39a2ba4ed84750,490,0,490,26,12740,12740
44,38,5,1,420,1,2,4,63037fccaa39a2ba4ed84750,420,0,420,38,15960,15960
46,80,0,0,-414,1,2,4,63037fccaa39a2ba4ed84750,-483,0,-483,80,-38640,-38640
47,55,5,1,430,1,2,4,63037fccaa39a2ba4ed84750,430,0,430,55,23650,23650
48,80,0,0,-497,1,2,4,63037fccaa39a2ba4ed84750,-497,0,-497,80,-39760,-39760
1,35,1,0,-409,0,2,4,6303809730ba6f53288a4f85,-484,0,0,0,-16940,0
2,1,1,0,-482,0,2,4,6303809730ba6f53288a4f85,-482,0,0,0,-482,0
3,42,1,1,473,0,2,4,6303809730ba6f53288a4f85,473,0,0,0,19866,0
4,73,1,1,479,0,2,4,6303809730ba6f53288a4f85,-459,0,0,0,-33507,0
5,67,1,1,412,0,2,4,6303809730ba6f53288a4f85,-488,0,0,0,-32696,0
7,36,1,1,485,0,2,4,6303809730ba6f53288a4f85,403,0,0,0,14508,0
8,28,1,0,-486,0,2,4,6303809730ba6f53288a4f85,-446,0,0,0,-12488,0
9,37,1,0,-499,0,2,4,6303809730ba6f53288a4f85,429,0,0,0,15873,0
11,73,1,0,-440,0,2,4,6303809730ba6f53288a4f85,465,0,0,0,33945,0
12,66,1,1,427,0,2,4,6303809730ba6f53288a4f85,427,0,0,0,28182,0
13,25,1,1,467,0,2,4,6303809730ba6f53288a4f85,467,0,0,0,11675,0
14,13,1,1,457,0,2,4,6303809730ba6f53288a4f85,457,0,0,0,5941,0
15,51,1,1,408,0,2,4,6303809730ba6f53288a4f85,-468,0,0,0,-23868,0
17,10,1,0,-492,0,2,4,6303809730ba6f53288a4f85,-492,0,0,0,-4920,0
18,10,1,1,468,0,2,4,6303809730ba6f53288a4f85,432,0,0,0,4320,0
19,72,1,0,-414,0,2,4,6303809730ba6f53288a4f85,-414,0,0,0,-29808,0
20,9,1,0,-445,0,2,4,6303809730ba6f53288a4f85,-400,0,0,0,-3600,0
21,31,1,0,-419,0,2,4,6303809730ba6f53288a4f85,-419,0,0,0,-12989,0
22,60,1,1,405,0,2,4,6303809730ba6f53288a4f85,405,0,0,0,24300,0
24,75,1,1,454,0,2,4,6303809730ba6f53288a4f85,-489,0,0,0,-36675,0
25,29,1,1,495,0,2,4,6303809730ba6f53288a4f85,495,0,0,0,14355,0
27,19,1,0,-492,0,2,4,6303809730ba6f53288a4f85,-492,0,0,0,-9348,0
28,81,1,0,-410,0,2,4,6303809730ba6f53288a4f85,-493,0,0,0,-39933,0
29,1,1,1,475,0,2,4,6303809730ba6f53288a4f85,475,0,0,0,475,0
30,10,1,1,480,0,2,4,6303809730ba6f53288a4f85,480,0,0,0,4800,0
32,17,1,0,-499,0,2,4,6303809730ba6f53288a4f85,-499,0,0,0,-8483,0
33,31,1,1,405,0,2,4,6303809730ba6f53288a4f85,420,0,0,0,13020,0
34,39,1,0,-461,0,2,4,6303809730ba6f53288a4f85,-489,0,0,0,-19071,0
35,54,1,0,-469,0,2,4,6303809730ba6f53288a4f85,-469,0,0,0,-25326,0
36,22,1,0,-427,0,2,4,6303809730ba6f53288a4f85,-427,0,0,0,-9394,0
37,10,1,1,429,0,2,4,6303809730ba6f53288a4f85,429,0,0,0,4290,0
38,44,1,0,-436,0,2,4,6303809730ba6f53288a4f85,-436,0,0,0,-19184,0
40,19,1,1,427,0,2,4,6303809730ba6f53288a4f85,427,0,0,0,8113,0
