treatment_name,metric,generated_game_count,human_game_count,generated_sd,human_sd,sd_ratio,abs_log_sd_ratio,generated_iqr,human_iqr,iqr_ratio,abs_log_iqr_ratio
VALIDATION_8_C,final_total_contribution_rate,12,12,0.09886264867213067,0.16396749527321824,0.6029405310326679,0.5059367089547764,0.1416666666666666,0.19000000000000006,0.7456140350877187,0.29354719190417977
VALIDATION_8_T,final_total_contribution_rate,11,11,0.050887441284080806,0.2071955154788035,0.2456010747456872,1.4040467067183693,0.05833333333333335,0.22916666666666674,0.2545454545454545,1.3682758556172123
VALIDATION_9_C,final_total_contribution_rate,11,11,0.12868766154236197,0.13730903329001648,0.9372119114010152,0.06484586286778633,0.16333333333333333,0.18035256410256406,0.9056335525146616,0.09912052218127955
VALIDATION_9_T,final_total_contribution_rate,11,11,0.10969278411569441,0.10968735457582714,1.0000495001441896,4.9498919097875396e-05,0.10333333333333328,0.0818040293040293,1.2631814619948498,0.23363350842004724
VALIDATION_0_C,mean_round_normalized_efficiency,10,10,0.10926196963211651,0.18024524418200646,0.6061850348838437,0.5005700014268597,0.1338141025641026,0.2541215678224412,0.5265751494875107,0.6413612235242988
VALIDATION_0_T,mean_round_normalized_efficiency,12,12,0.0355673769949983,0.16788796509925977,0.21185185593243644,1.551868041351122,0.05320512820512824,0.2209646253996691,0.24078572807250764,1.4238478361058144
VALIDATION_10_C,mean_round_normalized_efficiency,10,10,0.2036729101495352,0.4340166171180557,0.4692744519828711,0.7565674962255596,0.12562421972534332,0.4112047440699125,0.30550284629981034,1.185796183556899
VALIDATION_10_T,mean_round_normalized_efficiency,10,10,0.13933704296328586,0.4658820586073944,0.29908222561690706,1.2070367413343528,0.15371410736579272,0.48533083645443187,0.3167202572347267,1.1497363640011908
VALIDATION_11_C,mean_round_normalized_efficiency,10,10,0.17467007577789292,0.14938336282681933,1.1692739571031654,0.15638300670466823,0.2553021003818876,0.2959225963126131,0.8627326995745404,0.14765036985701954
VALIDATION_11_T,mean_round_normalized_efficiency,11,11,0.2972959434393437,0.18317670727289553,1.6230008054268277,0.4842767847903887,0.5464061647572285,0.2377253427898861,2.2984767141136078,0.8322466053072839
VALIDATION_12_C,mean_round_normalized_efficiency,12,12,0.14802460932064895,0.16600047558581774,0.8917119592475159,0.11461211419240853,0.2504595588235295,0.19990808823529416,1.252873563218391,0.22543976357456008
VALIDATION_12_T,mean_round_normalized_efficiency,12,12,0.033135071172949476,0.2792942599371263,0.11863856844178867,2.1316736476296034,0.03497753267973858,0.27648225957049477,0.12650913926294916,2.067440726286323
VALIDATION_13_C,mean_round_normalized_efficiency,10,10,0.12587096835903594,0.1478018616690928,0.8516196409003496,0.16061528270088352,0.11918156271129143,0.11588847923988976,1.0284159693267263,0.028019724611405176
VALIDATION_13_T,mean_round_normalized_efficiency,11,11,0.07211896725819227,0.14734875679004733,0.4894440158796341,0.7144851935632824,0.07577438302907369,0.1687994074578345,0.44890194918487414,0.8009507910676248
VALIDATION_14_C,mean_round_normalized_efficiency,12,12,0.10569665000505682,0.31880231679533405,0.33154291683806164,1.1039980151775184,0.13719846491228072,0.39363486842105255,0.3485424588086186,1.0539952231793026
VALIDATION_14_T,mean_round_normalized_efficiency,10,10,0.11098458941147826,0.5396933612823653,0.2056437921485041,1.581609771250486,0.0625,0.20285087719298245,0.3081081081081081,1.1773045572437746
VALIDATION_15_C,mean_round_normalized_efficiency,11,11,0.1512601964348872,0.13680332971823997,1.1056762781024598,0.10045716414638467,0.20381181318681307,0.1823121075353219,1.1179280188361913,0.11147698879272762
VALIDATION_15_T,mean_round_normalized_efficiency,9,9,0.18025651644422006,0.2154399098498276,0.8366904561456039,0.17830110228848145,0.09083104395604391,0.1842866954474096,0.4928790097164915,0.7074915514555478
VALIDATION_16_C,mean_round_normalized_efficiency,10,10,0.17711295443376773,0.34739800461876713,0.5098272070622012,0.6736834203546919,0.2675925925925926,0.14620500782472612,1.8302559985728306,0.6044558470001542
VALIDATION_16_T,mean_round_normalized_efficiency,8,8,0.06218190658200214,0.22553161769421973,0.2757125906235888,1.2883962941547644,0.0796296296296296,0.27629629629629626,0.2882037533512064,1.2440875720760982
VALIDATION_17_C,mean_round_normalized_efficiency,11,11,0.34660845617200453,0.07849760553286944,4.4155290319889895,1.4851276529224275,0.4607623875552906,0.07725317837445866,5.96431625533775,1.7857944228838718
VALIDATION_17_T,mean_round_normalized_efficiency,8,8,0.34099847470077765,0.11251511447650854,3.030690376909077,1.1087904407327667,0.6544903334824314,0.06619759456412933,9.88692017877462,2.2912126895309974
VALIDATION_18_C,mean_round_normalized_efficiency,12,12,0.20329210258749658,0.35367325900292307,0.5748020168689553,0.5537296159647813,0.282755581668625,0.46269095182138653,0.6111111111111109,0.4924764850977944
VALIDATION_18_T,mean_round_normalized_efficiency,10,10,0.3725401659772342,0.3269081676692803,1.139586595933932,0.13066556149270558,0.7535252643948296,0.39310441318467104,1.916857809583637,0.6506872879080576
VALIDATION_19_C,mean_round_normalized_efficiency,10,10,0.10342218881294278,0.21130156711895182,0.48945301363866106,0.7144668100995352,0.1955818965517242,0.3076316194581281,0.6357665603302685,0.45292382652483704
VALIDATION_19_T,mean_round_normalized_efficiency,10,10,0.07983490336265335,0.5716533497153142,0.13965614546370012,1.9685719813744467,0.05980603448275856,0.43698044950738923,0.13686203707781042,1.9887818891771318
VALIDATION_1_C,mean_round_normalized_efficiency,8,8,0.14437470457588378,0.16507083011082788,0.8746227572669938,0.133962620141752,0.20343440594059403,0.18693275577557755,1.0882758620689654,0.08459466599119939
VALIDATION_1_T,mean_round_normalized_efficiency,8,8,0.09533036635253786,0.7233556853675802,0.13178906073586028,2.0265526593275287,0.11267533003300334,0.6407281353135312,0.17585513078470835,1.7380947434351384
VALIDATION_2_C,mean_round_normalized_efficiency,9,9,0.11882103648730397,0.11886278481900872,0.9996487686893057,0.0003512930068579007,0.08101851851851849,0.0567129629629628,1.4285714285714322,0.3566749439387349
VALIDATION_2_T,mean_round_normalized_efficiency,11,11,0.09692341520273039,0.1936714739300757,0.5004527163237483,0.692242157569329,0.07349537037037046,0.23263888888888884,0.3159203980099507,1.1522650021604284
VALIDATION_3_C,mean_round_normalized_efficiency,9,9,0.10854743681765096,0.36255854575652846,0.299392851411492,1.2059986836627765,0.1640610588452316,0.43603578675521115,0.3762559492332102,0.9774856511285497
VALIDATION_3_T,mean_round_normalized_efficiency,10,10,0.0976441536290221,0.19290019998549862,0.5061900072491503,0.6808431717827749,0.03084071204574801,0.27206953578461035,0.11335599172030682,2.177222043078884
