game,persona_source,persona_order,run,unit_id,treatment_name,n_players,top1_total,top1_unique_players,top1_effective_n,top1_effective_n_share_of_players,top1_top_player,top1_top_player_count,top1_top_player_share,uniform_null_low,uniform_null_mean,uniform_null_high,excess_modal_share
Bargaining game,Task-adaptive (Concordia),3,concordia_chip_bargain_game_grounded_alphaevolve_5_compact_to_chip_bargain_stratified_32x48_top3_gpt_5_mini,chip4__cohort_03_m898xg__game_2_alt_profile,CHIP4__GAME_2_ALT_PROFILE,3,32,3,2.294520046285322,0.7648400154284407,camel-blue-7414,20,0.625,0.34375,0.420984375,0.53125,0.20401562499999998
Bargaining game,Task-adaptive (Concordia),3,concordia_chip_bargain_game_grounded_alphaevolve_5_compact_to_chip_bargain_stratified_32x48_top3_gpt_5_mini,chip4__cohort_04_m89542__game_2_alt_profile,CHIP4__GAME_2_ALT_PROFILE,3,32,3,2.070367140598382,0.6901223801994606,butterfly-yellow-2785,24,0.75,0.34375,0.420984375,0.53125,0.329015625
Bargaining game,Task-adaptive (Concordia),3,concordia_chip_bargain_game_grounded_alphaevolve_5_compact_to_chip_bargain_stratified_32x48_top3_gpt_5_mini,chip4__cohort_04_m8aboy__game_1,CHIP4__GAME_1,3,32,3,2.8387205126507515,0.9462401708835838,butterfly-orange-8262,14,0.4375,0.34375,0.420984375,0.53125,0.016515624999999978
Bargaining game,Task-adaptive (Concordia),3,concordia_chip_bargain_game_grounded_alphaevolve_5_compact_to_chip_bargain_stratified_32x48_top3_gpt_5_mini,chip4__cohort_05_m7xlsd__game_1,CHIP4__GAME_1,3,32,3,2.01963929931604,0.6732130997720134,iguana-red-1430,24,0.75,0.34375,0.420984375,0.53125,0.329015625
Bargaining game,Task-adaptive (Concordia),3,concordia_chip_bargain_game_grounded_alphaevolve_5_compact_to_chip_bargain_stratified_32x48_top3_gpt_5_mini,chip4__cohort_05_m7xlsd__game_2_alt_profile,CHIP4__GAME_2_ALT_PROFILE,3,32,3,2.1975387105464486,0.7325129035154828,whale-pink-487,23,0.71875,0.34375,0.420984375,0.53125,0.297765625
Bargaining game,Task-adaptive (Concordia),3,concordia_chip_bargain_game_grounded_alphaevolve_5_compact_to_chip_bargain_stratified_32x48_top3_gpt_5_mini,chip4__cohort_05_m89542__game_1,CHIP4__GAME_1,3,32,3,2.6008869288389365,0.8669623096129788,ram-purple-8899,19,0.59375,0.34375,0.420984375,0.53125,0.17276562499999998
Bargaining game,Task-adaptive (Concordia),3,concordia_chip_bargain_game_grounded_alphaevolve_5_compact_to_chip_bargain_stratified_32x48_top3_gpt_5_mini,chip4__cohort_05_m898xg__game_1,CHIP4__GAME_1,3,32,3,2.3110335956856245,0.7703445318952081,butterfly-purple-4350,22,0.6875,0.34375,0.420984375,0.53125,0.266515625
Bargaining game,Task-adaptive (Concordia),3,concordia_chip_bargain_game_grounded_alphaevolve_5_compact_to_chip_bargain_stratified_32x48_top3_gpt_5_mini,chip4__cohort_05_m898xg__game_2_alt_profile,CHIP4__GAME_2_ALT_PROFILE,3,32,3,2.392739436740695,0.7975798122468983,butterfly-purple-4350,20,0.625,0.34375,0.420984375,0.53125,0.20401562499999998
Bargaining game,Task-adaptive (Concordia),3,concordia_chip_bargain_game_grounded_alphaevolve_5_compact_to_chip_bargain_stratified_32x48_top3_gpt_5_mini,chip4__cohort_06_m89b9z__game_1,CHIP4__GAME_1,3,32,3,2.499924953703035,0.8333083179010116,duck-purple-3491,20,0.625,0.34375,0.420984375,0.53125,0.20401562499999998
Bargaining game,Task-adaptive (Concordia),3,concordia_chip_bargain_game_grounded_alphaevolve_5_compact_to_chip_bargain_stratified_32x48_top3_gpt_5_mini,chip4__cohort_06_m8acrp__game_1,CHIP4__GAME_1,3,32,3,2.6391521302478145,0.8797173767492715,pig-green-499,18,0.5625,0.34375,0.420984375,0.53125,0.14151562499999998
Bargaining game,Task-adaptive (Concordia),3,concordia_chip_bargain_game_grounded_alphaevolve_5_compact_to_chip_bargain_stratified_32x48_top3_gpt_5_mini,chip4__cohort_07_m8ad4g__game_1,CHIP4__GAME_1,3,32,3,2.9791856659961047,0.9930618886653683,frog-orange-8868,12,0.375,0.34375,0.420984375,0.53125,-0.04598437500000002
