Event.Index;UTC.Timestamp;UTC.Date;Local.Timestamp;Local.Timezone;Local.Date;Experiment.ID;Experiment.Version;Tree.Node.Key;Repeat.Key;Schedule.ID;Participant.Public.ID;Participant.Private.ID;Participant.Starting.Group;Participant.Status;Participant.Completion.Code;Participant.External.Session.ID;Participant.Device.Type;Participant.Device;Participant.OS;Participant.Browser;Participant.Monitor.Size;Participant.Viewport.Size;Checkpoint;Task.Name;Task.Version;randomiser.3zw7;randomiser.tygv;randomiser.eo93;branch.wr7f;branch.9coe;branch.rxc5;branch.fz1e;branch.kqoq;branch.56os;branch.bnrh;branch.l7jq;branch.gk6r;branch.6ucl;Randomise.questionnaire.elements.;Question.Key;Response
6;1,65E+12;08/06/2022 16:57:03;1,65E+12;1;08/06/2022 17:57:04;89054;14;questionnaire-89wj;NA;22363985;5e92f26b444572122fdfe44d;6592077;NA;complete;NA;62a0d3c4414cfdcbd91eced8;computer;Desktop or Laptop;Windows 10;Chrome 102.0.0.0;1536x864;1519x722;NA;Socio_Demographic_Characteristics;10;Adjudication;;Version_1;accept;Consent;;;;;Continue;;Continue;;No;nationality;Portugal
7;1,65E+12;08/06/2022 16:57:03;1,65E+12;1;08/06/2022 17:57:04;89054;14;questionnaire-89wj;NA;22363985;5e92f26b444572122fdfe44d;6592077;NA;complete;NA;62a0d3c4414cfdcbd91eced8;computer;Desktop or Laptop;Windows 10;Chrome 102.0.0.0;1536x864;1519x722;NA;Socio_Demographic_Characteristics;10;Adjudication;;Version_1;accept;Consent;;;;;Continue;;Continue;;No;nationality-quantised;141
8;1,65E+12;08/06/2022 16:57:03;1,65E+12;1;08/06/2022 17:57:04;89054;14;questionnaire-89wj;NA;22363985;5e92f26b444572122fdfe44d;6592077;NA;complete;NA;62a0d3c4414cfdcbd91eced8;computer;Desktop or Laptop;Windows 10;Chrome 102.0.0.0;1536x864;1519x722;NA;Socio_Demographic_Characteristics;10;Adjudication;;Version_1;accept;Consent;;;;;Continue;;Continue;;No;education;Master's degree (e.g. MA / MSc / MEd)
9;1,65E+12;08/06/2022 16:57:03;1,65E+12;1;08/06/2022 17:57:04;89054;14;questionnaire-89wj;NA;22363985;5e92f26b444572122fdfe44d;6592077;NA;complete;NA;62a0d3c4414cfdcbd91eced8;computer;Desktop or Laptop;Windows 10;Chrome 102.0.0.0;1536x864;1519x722;NA;Socio_Demographic_Characteristics;10;Adjudication;;Version_1;accept;Consent;;;;;Continue;;Continue;;No;education-quantised;4
10;1,65E+12;08/06/2022 16:57:03;1,65E+12;1;08/06/2022 17:57:04;89054;14;questionnaire-89wj;NA;22363985;5e92f26b444572122fdfe44d;6592077;NA;complete;NA;62a0d3c4414cfdcbd91eced8;computer;Desktop or Laptop;Windows 10;Chrome 102.0.0.0;1536x864;1519x722;NA;Socio_Demographic_Characteristics;10;Adjudication;;Version_1;accept;Consent;;;;;Continue;;Continue;;No;education-text;
11;1,65E+12;08/06/2022 16:57:03;1,65E+12;1;08/06/2022 17:57:04;89054;14;questionnaire-89wj;NA;22363985;5e92f26b444572122fdfe44d;6592077;NA;complete;NA;62a0d3c4414cfdcbd91eced8;computer;Desktop or Laptop;Windows 10;Chrome 102.0.0.0;1536x864;1519x722;NA;Socio_Demographic_Characteristics;10;Adjudication;;Version_1;accept;Consent;;;;;Continue;;Continue;;No;END QUESTIONNAIRE;16243
1;1,65E+12;08/06/2022 16:57:31;1,65E+12;2;08/06/2022 18:57:31;89054;14;questionnaire-89wj;NA;22364020;5f4a1ad20dda1f01b9d31513;6592117;NA;complete;NA;62a0d46729fc0a6dc8b7ba68;computer;Desktop or Laptop;Windows 10;Firefox 101.0;1366x768;1366x587;NA;Socio_Demographic_Characteristics;10;NoAdjudication;Version_2;;accept;Consent;;;Continue;Continue;;;;;No;BEGIN QUESTIONNAIRE;
2;1,65E+12;08/06/2022 16:57:47;1,65E+12;2;08/06/2022 18:57:47;89054;14;questionnaire-89wj;NA;22364020;5f4a1ad20dda1f01b9d31513;6592117;NA;complete;NA;62a0d46729fc0a6dc8b7ba68;computer;Desktop or Laptop;Windows 10;Firefox 101.0;1366x768;1349x587;NA;Socio_Demographic_Characteristics;10;NoAdjudication;Version_2;;accept;Consent;;;Continue;Continue;;;;;No;age;26
3;1,65E+12;08/06/2022 16:57:47;1,65E+12;2;08/06/2022 18:57:47;89054;14;questionnaire-89wj;NA;22364020;5f4a1ad20dda1f01b9d31513;6592117;NA;complete;NA;62a0d46729fc0a6dc8b7ba68;computer;Desktop or Laptop;Windows 10;Firefox 101.0;1366x768;1349x587;NA;Socio_Demographic_Characteristics;10;NoAdjudication;Version_2;;accept;Consent;;;Continue;Continue;;;;;No;age-quantised;10
4;1,65E+12;08/06/2022 16:57:47;1,65E+12;2;08/06/2022 18:57:47;89054;14;questionnaire-89wj;NA;22364020;5f4a1ad20dda1f01b9d31513;6592117;NA;complete;NA;62a0d46729fc0a6dc8b7ba68;computer;Desktop or Laptop;Windows 10;Firefox 101.0;1366x768;1349x587;NA;Socio_Demographic_Characteristics;10;NoAdjudication;Version_2;;accept;Consent;;;Continue;Continue;;;;;No;gender;Female
5;1,65E+12;08/06/2022 16:57:47;1,65E+12;2;08/06/2022 18:57:47;89054;14;questionnaire-89wj;NA;22364020;5f4a1ad20dda1f01b9d31513;6592117;NA;complete;NA;62a0d46729fc0a6dc8b7ba68;computer;Desktop or Laptop;Windows 10;Firefox 101.0;1366x768;1349x587;NA;Socio_Demographic_Characteristics;10;NoAdjudication;Version_2;;accept;Consent;;;Continue;Continue;;;;;No;gender-quantised;1
6;1,65E+12;08/06/2022 16:57:47;1,65E+12;2;08/06/2022 18:57:47;89054;14;questionnaire-89wj;NA;22364020;5f4a1ad20dda1f01b9d31513;6592117;NA;complete;NA;62a0d46729fc0a6dc8b7ba68;computer;Desktop or Laptop;Windows 10;Firefox 101.0;1366x768;1349x587;NA;Socio_Demographic_Characteristics;10;NoAdjudication;Version_2;;accept;Consent;;;Continue;Continue;;;;;No;nationality;Poland
7;1,65E+12;08/06/2022 16:57:47;1,65E+12;2;08/06/2022 18:57:47;89054;14;questionnaire-89wj;NA;22364020;5f4a1ad20dda1f01b9d31513;6592117;NA;complete;NA;62a0d46729fc0a6dc8b7ba68;computer;Desktop or Laptop;Windows 10;Firefox 101.0;1366x768;1349x587;NA;Socio_Demographic_Characteristics;10;NoAdjudication;Version_2;;accept;Consent;;;Continue;Continue;;;;;No;nationality-quantised;140
8;1,65E+12;08/06/2022 16:57:47;1,65E+12;2;08/06/2022 18:57:47;89054;14;questionnaire-89wj;NA;22364020;5f4a1ad20dda1f01b9d31513;6592117;NA;complete;NA;62a0d46729fc0a6dc8b7ba68;computer;Desktop or Laptop;Windows 10;Firefox 101.0;1366x768;1349x587;NA;Socio_Demographic_Characteristics;10;NoAdjudication;Version_2;;accept;Consent;;;Continue;Continue;;;;;No;education;Master's degree (e.g. MA / MSc / MEd)
9;1,65E+12;08/06/2022 16:57:47;1,65E+12;2;08/06/2022 18:57:47;89054;14;questionnaire-89wj;NA;22364020;5f4a1ad20dda1f01b9d31513;6592117;NA;complete;NA;62a0d46729fc0a6dc8b7ba68;computer;Desktop or Laptop;Windows 10;Firefox 101.0;1366x768;1349x587;NA;Socio_Demographic_Characteristics;10;NoAdjudication;Version_2;;accept;Consent;;;Continue;Continue;;;;;No;education-quantised;4
10;1,65E+12;08/06/2022 16:57:47;1,65E+12;2;08/06/2022 18:57:47;89054;14;questionnaire-89wj;NA;22364020;5f4a1ad20dda1f01b9d31513;6592117;NA;complete;NA;62a0d46729fc0a6dc8b7ba68;computer;Desktop or Laptop;Windows 10;Firefox 101.0;1366x768;1349x587;NA;Socio_Demographic_Characteristics;10;NoAdjudication;Version_2;;accept;Consent;;;Continue;Continue;;;;;No;education-text;
11;1,65E+12;08/06/2022 16:57:47;1,65E+12;2;08/06/2022 18:57:47;89054;14;questionnaire-89wj;NA;22364020;5f4a1ad20dda1f01b9d31513;6592117;NA;complete;NA;62a0d46729fc0a6dc8b7ba68;computer;Desktop or Laptop;Windows 10;Firefox 101.0;1366x768;1349x587;NA;Socio_Demographic_Characteristics;10;NoAdjudication;Version_2;;accept;Consent;;;Continue;Continue;;;;;No;END QUESTIONNAIRE;15898
1;1,65E+12;08/06/2022 16:57:52;1,65E+12;2;08/06/2022 18:57:52;89054;14;questionnaire-89wj;NA;22364037;603fdf099e8a8e13e3280adc;6592122;NA;complete;NA;62a0d47ff23c6dc7400713a8;computer;Desktop or Laptop;Windows 10;Chrome 102.0.5005.63;1536x864;1536x754;NA;Socio_Demographic_Characteristics;10;Adjudication;;Version_1;accept;Consent;;;;;Continue;;Continue;;No;BEGIN QUESTIONNAIRE;
2;1,65E+12;08/06/2022 16:58:11;1,65E+12;2;08/06/2022 18:58:11;89054;14;questionnaire-89wj;NA;22364037;603fdf099e8a8e13e3280adc;6592122;NA;complete;NA;62a0d47ff23c6dc7400713a8;computer;Desktop or Laptop;Windows 10;Chrome 102.0.5005.63;1536x864;1536x754;NA;Socio_Demographic_Characteristics;10;Adjudication;;Version_1;accept;Consent;;;;;Continue;;Continue;;No;age;25
3;1,65E+12;08/06/2022 16:58:12;1,65E+12;2;08/06/2022 18:58:11;89054;14;questionnaire-89wj;NA;22364037;603fdf099e8a8e13e3280adc;6592122;NA;complete;NA;62a0d47ff23c6dc7400713a8;computer;Desktop or Laptop;Windows 10;Chrome 102.0.5005.63;1536x864;1536x754;NA;Socio_Demographic_Characteristics;10;Adjudication;;Version_1;accept;Consent;;;;;Continue;;Continue;;No;age-quantised;9
4;1,65E+12;08/06/2022 16:58:12;1,65E+12;2;08/06/2022 18:58:11;89054;14;questionnaire-89wj;NA;22364037;603fdf099e8a8e13e3280adc;6592122;NA;complete;NA;62a0d47ff23c6dc7400713a8;computer;Desktop or Laptop;Windows 10;Chrome 102.0.5005.63;1536x864;1536x754;NA;Socio_Demographic_Characteristics;10;Adjudication;;Version_1;accept;Consent;;;;;Continue;;Continue;;No;gender;Male
5;1,65E+12;08/06/2022 16:58:12;1,65E+12;2;08/06/2022 18:58:11;89054;14;questionnaire-89wj;NA;22364037;603fdf099e8a8e13e3280adc;6592122;NA;complete;NA;62a0d47ff23c6dc7400713a8;computer;Desktop or Laptop;Windows 10;Chrome 102.0.5005.63;1536x864;1536x754;NA;Socio_Demographic_Characteristics;10;Adjudication;;Version_1;accept;Consent;;;;;Continue;;Continue;;No;gender-quantised;2
6;1,65E+12;08/06/2022 16:58:12;1,65E+12;2;08/06/2022 18:58:11;89054;14;questionnaire-89wj;NA;22364037;603fdf099e8a8e13e3280adc;6592122;NA;complete;NA;62a0d47ff23c6dc7400713a8;computer;Desktop or Laptop;Windows 10;Chrome 102.0.5005.63;1536x864;1536x754;NA;Socio_Demographic_Characteristics;10;Adjudication;;Version_1;accept;Consent;;;;;Continue;;Continue;;No;nationality;Poland
7;1,65E+12;08/06/2022 16:58:12;1,65E+12;2;08/06/2022 18:58:11;89054;14;questionnaire-89wj;NA;22364037;603fdf099e8a8e13e3280adc;6592122;NA;complete;NA;62a0d47ff23c6dc7400713a8;computer;Desktop or Laptop;Windows 10;Chrome 102.0.5005.63;1536x864;1536x754;NA;Socio_Demographic_Characteristics;10;Adjudication;;Version_1;accept;Consent;;;;;Continue;;Continue;;No;nationality-quantised;140
8;1,65E+12;08/06/2022 16:58:12;1,65E+12;2;08/06/2022 18:58:11;89054;14;questionnaire-89wj;NA;22364037;603fdf099e8a8e13e3280adc;6592122;NA;complete;NA;62a0d47ff23c6dc7400713a8;computer;Desktop or Laptop;Windows 10;Chrome 102.0.5005.63;1536x864;1536x754;NA;Socio_Demographic_Characteristics;10;Adjudication;;Version_1;accept;Consent;;;;;Continue;;Continue;;No;education;High school degree or equivalent
9;1,65E+12;08/06/2022 16:58:12;1,65E+12;2;08/06/2022 18:58:11;89054;14;questionnaire-89wj;NA;22364037;603fdf099e8a8e13e3280adc;6592122;NA;complete;NA;62a0d47ff23c6dc7400713a8;computer;Desktop or Laptop;Windows 10;Chrome 102.0.5005.63;1536x864;1536x754;NA;Socio_Demographic_Characteristics;10;Adjudication;;Version_1;accept;Consent;;;;;Continue;;Continue;;No;education-quantised;2
10;1,65E+12;08/06/2022 16:58:12;1,65E+12;2;08/06/2022 18:58:11;89054;14;questionnaire-89wj;NA;22364037;603fdf099e8a8e13e3280adc;6592122;NA;complete;NA;62a0d47ff23c6dc7400713a8;computer;Desktop or Laptop;Windows 10;Chrome 102.0.5005.63;1536x864;1536x754;NA;Socio_Demographic_Characteristics;10;Adjudication;;Version_1;accept;Consent;;;;;Continue;;Continue;;No;education-text;
11;1,65E+12;08/06/2022 16:58:12;1,65E+12;2;08/06/2022 18:58:11;89054;14;questionnaire-89wj;NA;22364037;603fdf099e8a8e13e3280adc;6592122;NA;complete;NA;62a0d47ff23c6dc7400713a8;computer;Desktop or Laptop;Windows 10;Chrome 102.0.5005.63;1536x864;1536x754;NA;Socio_Demographic_Characteristics;10;Adjudication;;Version_1;accept;Consent;;;;;Continue;;Continue;;No;END QUESTIONNAIRE;19082
1;1,65E+12;08/06/2022 16:58:08;1,65E+12;1;08/06/2022 17:58:08;89054;14;questionnaire-89wj;NA;22364053;5bd04ae2cff8c700012aabb4;6592136;NA;complete;NA;62a0d3d919f72041e99fc12c;computer;Desktop or Laptop;Mac OS 10.15.7;Opera 87.0.4390.45;1920x1080;1440x910;NA;Socio_Demographic_Characteristics;10;NoAdjudication;Version_1;;accept;Consent;Continue;Continue;;;;;;;No;BEGIN QUESTIONNAIRE;
2;1,65E+12;08/06/2022 16:58:19;1,65E+12;1;08/06/2022 17:58:19;89054;14;questionnaire-89wj;NA;22364053;5bd04ae2cff8c700012aabb4;6592136;NA;complete;NA;62a0d3d919f72041e99fc12c;computer;Desktop or Laptop;Mac OS 10.15.7;Opera 87.0.4390.45;1920x1080;1440x910;NA;Socio_Demographic_Characteristics;10;NoAdjudication;Version_1;;accept;Consent;Continue;Continue;;;;;;;No;age;32
3;1,65E+12;08/06/2022 16:58:19;1,65E+12;1;08/06/2022 17:58:19;89054;14;questionnaire-89wj;NA;22364053;5bd04ae2cff8c700012aabb4;6592136;NA;complete;NA;62a0d3d919f72041e99fc12c;computer;Desktop or Laptop;Mac OS 10.15.7;Opera 87.0.4390.45;1920x1080;1440x910;NA;Socio_Demographic_Characteristics;10;NoAdjudication;Version_1;;accept;Consent;Continue;Continue;;;;;;;No;age-quantised;16
4;1,65E+12;08/06/2022 16:58:19;1,65E+12;1;08/06/2022 17:58:19;89054;14;questionnaire-89wj;NA;22364053;5bd04ae2cff8c700012aabb4;6592136;NA;complete;NA;62a0d3d919f72041e99fc12c;computer;Desktop or Laptop;Mac OS 10.15.7;Opera 87.0.4390.45;1920x1080;1440x910;NA;Socio_Demographic_Characteristics;10;NoAdjudication;Version_1;;accept;Consent;Continue;Continue;;;;;;;No;gender;Female
5;1,65E+12;08/06/2022 16:58:19;1,65E+12;1;08/06/2022 17:58:19;89054;14;questionnaire-89wj;NA;22364053;5bd04ae2cff8c700012aabb4;6592136;NA;complete;NA;62a0d3d919f72041e99fc12c;computer;Desktop or Laptop;Mac OS 10.15.7;Opera 87.0.4390.45;1920x1080;1440x910;NA;Socio_Demographic_Characteristics;10;NoAdjudication;Version_1;;accept;Consent;Continue;Continue;;;;;;;No;gender-quantised;1
6;1,65E+12;08/06/2022 16:58:19;1,65E+12;1;08/06/2022 17:58:19;89054;14;questionnaire-89wj;NA;22364053;5bd04ae2cff8c700012aabb4;6592136;NA;complete;NA;62a0d3d919f72041e99fc12c;computer;Desktop or Laptop;Mac OS 10.15.7;Opera 87.0.4390.45;1920x1080;1440x910;NA;Socio_Demographic_Characteristics;10;NoAdjudication;Version_1;;accept;Consent;Continue;Continue;;;;;;;No;nationality;Portugal
7;1,65E+12;08/06/2022 16:58:19;1,65E+12;1;08/06/2022 17:58:19;89054;14;questionnaire-89wj;NA;22364053;5bd04ae2cff8c700012aabb4;6592136;NA;complete;NA;62a0d3d919f72041e99fc12c;computer;Desktop or Laptop;Mac OS 10.15.7;Opera 87.0.4390.45;1920x1080;1440x910;NA;Socio_Demographic_Characteristics;10;NoAdjudication;Version_1;;accept;Consent;Continue;Continue;;;;;;;No;nationality-quantised;141
8;1,65E+12;08/06/2022 16:58:19;1,65E+12;1;08/06/2022 17:58:19;89054;14;questionnaire-89wj;NA;22364053;5bd04ae2cff8c700012aabb4;6592136;NA;complete;NA;62a0d3d919f72041e99fc12c;computer;Desktop or Laptop;Mac OS 10.15.7;Opera 87.0.4390.45;1920x1080;1440x910;NA;Socio_Demographic_Characteristics;10;NoAdjudication;Version_1;;accept;Consent;Continue;Continue;;;;;;;No;education;Master's degree (e.g. MA / MSc / MEd)
9;1,65E+12;08/06/2022 16:58:19;1,65E+12;1;08/06/2022 17:58:19;89054;14;questionnaire-89wj;NA;22364053;5bd04ae2cff8c700012aabb4;6592136;NA;complete;NA;62a0d3d919f72041e99fc12c;computer;Desktop or Laptop;Mac OS 10.15.7;Opera 87.0.4390.45;1920x1080;1440x910;NA;Socio_Demographic_Characteristics;10;NoAdjudication;Version_1;;accept;Consent;Continue;Continue;;;;;;;No;education-quantised;4
10;1,65E+12;08/06/2022 16:58:19;1,65E+12;1;08/06/2022 17:58:19;89054;14;questionnaire-89wj;NA;22364053;5bd04ae2cff8c700012aabb4;6592136;NA;complete;NA;62a0d3d919f72041e99fc12c;computer;Desktop or Laptop;Mac OS 10.15.7;Opera 87.0.4390.45;1920x1080;1440x910;NA;Socio_Demographic_Characteristics;10;NoAdjudication;Version_1;;accept;Consent;Continue;Continue;;;;;;;No;education-text;
11;1,65E+12;08/06/2022 16:58:19;1,65E+12;1;08/06/2022 17:58:19;89054;14;questionnaire-89wj;NA;22364053;5bd04ae2cff8c700012aabb4;6592136;NA;complete;NA;62a0d3d919f72041e99fc12c;computer;Desktop or Laptop;Mac OS 10.15.7;Opera 87.0.4390.45;1920x1080;1440x910;NA;Socio_Demographic_Characteristics;10;NoAdjudication;Version_1;;accept;Consent;Continue;Continue;;;;;;;No;END QUESTIONNAIRE;10419
1;1,65E+12;08/06/2022 16:58:31;1,65E+12;1;08/06/2022 17:58:30;89054;14;questionnaire-89wj;NA;22364072;60be8dd61cec210d627483de;6592138;NA;complete;NA;62a0d4c3463217e627ad8c2d;computer;Desktop or Laptop;Windows 10;Chrome 102.0.5005.63;1536x864;1536x746;NA;Socio_Demographic_Characteristics;10;Adjudication;;Version_2;accept;Consent;;;;;;Continue;;Continue;No;BEGIN QUESTIONNAIRE;
2;1,65E+12;08/06/2022 16:58:46;1,65E+12;1;08/06/2022 17:58:46;89054;14;questionnaire-89wj;NA;22364072;60be8dd61cec210d627483de;6592138;NA;complete;NA;62a0d4c3463217e627ad8c2d;computer;Desktop or Laptop;Windows 10;Chrome 102.0.5005.63;1536x864;1536x746;NA;Socio_Demographic_Characteristics;10;Adjudication;;Version_2;accept;Consent;;;;;;Continue;;Continue;No;age;25
3;1,65E+12;08/06/2022 16:58:46;1,65E+12;1;08/06/2022 17:58:46;89054;14;questionnaire-89wj;NA;22364072;60be8dd61cec210d627483de;6592138;NA;complete;NA;62a0d4c3463217e627ad8c2d;computer;Desktop or Laptop;Windows 10;Chrome 102.0.5005.63;1536x864;1536x746;NA;Socio_Demographic_Characteristics;10;Adjudication;;Version_2;accept;Consent;;;;;;Continue;;Continue;No;age-quantised;9
4;1,65E+12;08/06/2022 16:58:46;1,65E+12;1;08/06/2022 17:58:46;89054;14;questionnaire-89wj;NA;22364072;60be8dd61cec210d627483de;6592138;NA;complete;NA;62a0d4c3463217e627ad8c2d;computer;Desktop or Laptop;Windows 10;Chrome 102.0.5005.63;1536x864;1536x746;NA;Socio_Demographic_Characteristics;10;Adjudication;;Version_2;accept;Consent;;;;;;Continue;;Continue;No;gender;Female
5;1,65E+12;08/06/2022 16:58:46;1,65E+12;1;08/06/2022 17:58:46;89054;14;questionnaire-89wj;NA;22364072;60be8dd61cec210d627483de;6592138;NA;complete;NA;62a0d4c3463217e627ad8c2d;computer;Desktop or Laptop;Windows 10;Chrome 102.0.5005.63;1536x864;1536x746;NA;Socio_Demographic_Characteristics;10;Adjudication;;Version_2;accept;Consent;;;;;;Continue;;Continue;No;gender-quantised;1
6;1,65E+12;08/06/2022 16:58:46;1,65E+12;1;08/06/2022 17:58:46;89054;14;questionnaire-89wj;NA;22364072;60be8dd61cec210d627483de;6592138;NA;complete;NA;62a0d4c3463217e627ad8c2d;computer;Desktop or Laptop;Windows 10;Chrome 102.0.5005.63;1536x864;1536x746;NA;Socio_Demographic_Characteristics;10;Adjudication;;Version_2;accept;Consent;;;;;;Continue;;Continue;No;nationality;Portugal
7;1,65E+12;08/06/2022 16:58:46;1,65E+12;1;08/06/2022 17:58:46;89054;14;questionnaire-89wj;NA;22364072;60be8dd61cec210d627483de;6592138;NA;complete;NA;62a0d4c3463217e627ad8c2d;computer;Desktop or Laptop;Windows 10;Chrome 102.0.5005.63;1536x864;1536x746;NA;Socio_Demographic_Characteristics;10;Adjudication;;Version_2;accept;Consent;;;;;;Continue;;Continue;No;nationality-quantised;141
8;1,65E+12;08/06/2022 16:58:46;1,65E+12;1;08/06/2022 17:58:46;89054;14;questionnaire-89wj;NA;22364072;60be8dd61cec210d627483de;6592138;NA;complete;NA;62a0d4c3463217e627ad8c2d;computer;Desktop or Laptop;Windows 10;Chrome 102.0.5005.63;1536x864;1536x746;NA;Socio_Demographic_Characteristics;10;Adjudication;;Version_2;accept;Consent;;;;;;Continue;;Continue;No;education;Master's degree (e.g. MA / MSc / MEd)
9;1,65E+12;08/06/2022 16:58:46;1,65E+12;1;08/06/2022 17:58:46;89054;14;questionnaire-89wj;NA;22364072;60be8dd61cec210d627483de;6592138;NA;complete;NA;62a0d4c3463217e627ad8c2d;computer;Desktop or Laptop;Windows 10;Chrome 102.0.5005.63;1536x864;1536x746;NA;Socio_Demographic_Characteristics;10;Adjudication;;Version_2;accept;Consent;;;;;;Continue;;Continue;No;education-quantised;4
10;1,65E+12;08/06/2022 16:58:46;1,65E+12;1;08/06/2022 17:58:46;89054;14;questionnaire-89wj;NA;22364072;60be8dd61cec210d627483de;6592138;NA;complete;NA;62a0d4c3463217e627ad8c2d;computer;Desktop or Laptop;Windows 10;Chrome 102.0.5005.63;1536x864;1536x746;NA;Socio_Demographic_Characteristics;10;Adjudication;;Version_2;accept;Consent;;;;;;Continue;;Continue;No;education-text;
11;1,65E+12;08/06/2022 16:58:46;1,65E+12;1;08/06/2022 17:58:46;89054;14;questionnaire-89wj;NA;22364072;60be8dd61cec210d627483de;6592138;NA;complete;NA;62a0d4c3463217e627ad8c2d;computer;Desktop or Laptop;Windows 10;Chrome 102.0.5005.63;1536x864;1536x746;NA;Socio_Demographic_Characteristics;10;Adjudication;;Version_2;accept;Consent;;;;;;Continue;;Continue;No;END QUESTIONNAIRE;15842
1;1,65E+12;08/06/2022 16:58:33;1,65E+12;1;08/06/2022 17:58:52;89054;14;questionnaire-89wj;NA;22364074;5d88a7b0df172700011b2d11;6592142;NA;complete;NA;62a0d4195902fc1a4d90c8fb;computer;Desktop or Laptop;Windows 10;Chrome 102.0.0.0;1536x864;1536x722;NA;Socio_Demographic_Characteristics;10;NoAdjudication;Version_2;;accept;Consent;;;Continue;Continue;;;;;No;BEGIN QUESTIONNAIRE;
2;1,65E+12;08/06/2022 16:58:49;1,65E+12;1;08/06/2022 17:59:08;89054;14;questionnaire-89wj;NA;22364074;5d88a7b0df172700011b2d11;6592142;NA;complete;NA;62a0d4195902fc1a4d90c8fb;computer;Desktop or Laptop;Windows 10;Chrome 102.0.0.0;1536x864;1519x722;NA;Socio_Demographic_Characteristics;10;NoAdjudication;Version_2;;accept;Consent;;;Continue;Continue;;;;;No;age;33
3;1,65E+12;08/06/2022 16:58:49;1,65E+12;1;08/06/2022 17:59:08;89054;14;questionnaire-89wj;NA;22364074;5d88a7b0df172700011b2d11;6592142;NA;complete;NA;62a0d4195902fc1a4d90c8fb;computer;Desktop or Laptop;Windows 10;Chrome 102.0.0.0;1536x864;1519x722;NA;Socio_Demographic_Characteristics;10;NoAdjudication;Version_2;;accept;Consent;;;Continue;Continue;;;;;No;age-quantised;17
4;1,65E+12;08/06/2022 16:58:49;1,65E+12;1;08/06/2022 17:59:08;89054;14;questionnaire-89wj;NA;22364074;5d88a7b0df172700011b2d11;6592142;NA;complete;NA;62a0d4195902fc1a4d90c8fb;computer;Desktop or Laptop;Windows 10;Chrome 102.0.0.0;1536x864;1519x722;NA;Socio_Demographic_Characteristics;10;NoAdjudication;Version_2;;accept;Consent;;;Continue;Continue;;;;;No;gender;Female
5;1,65E+12;08/06/2022 16:58:49;1,65E+12;1;08/06/2022 17:59:08;89054;14;questionnaire-89wj;NA;22364074;5d88a7b0df172700011b2d11;6592142;NA;complete;NA;62a0d4195902fc1a4d90c8fb;computer;Desktop or Laptop;Windows 10;Chrome 102.0.0.0;1536x864;1519x722;NA;Socio_Demographic_Characteristics;10;NoAdjudication;Version_2;;accept;Consent;;;Continue;Continue;;;;;No;gender-quantised;1
6;1,65E+12;08/06/2022 16:58:49;1,65E+12;1;08/06/2022 17:59:08;89054;14;questionnaire-89wj;NA;22364074;5d88a7b0df172700011b2d11;6592142;NA;complete;NA;62a0d4195902fc1a4d90c8fb;computer;Desktop or Laptop;Windows 10;Chrome 102.0.0.0;1536x864;1519x722;NA;Socio_Demographic_Characteristics;10;NoAdjudication;Version_2;;accept;Consent;;;Continue;Continue;;;;;No;nationality;Portugal
7;1,65E+12;08/06/2022 16:58:49;1,65E+12;1;08/06/2022 17:59:08;89054;14;questionnaire-89wj;NA;22364074;5d88a7b0df172700011b2d11;6592142;NA;complete;NA;62a0d4195902fc1a4d90c8fb;computer;Desktop or Laptop;Windows 10;Chrome 102.0.0.0;1536x864;1519x722;NA;Socio_Demographic_Characteristics;10;NoAdjudication;Version_2;;accept;Consent;;;Continue;Continue;;;;;No;nationality-quantised;141
8;1,65E+12;08/06/2022 16:58:49;1,65E+12;1;08/06/2022 17:59:08;89054;14;questionnaire-89wj;NA;22364074;5d88a7b0df172700011b2d11;6592142;NA;complete;NA;62a0d4195902fc1a4d90c8fb;computer;Desktop or Laptop;Windows 10;Chrome 102.0.0.0;1536x864;1519x722;NA;Socio_Demographic_Characteristics;10;NoAdjudication;Version_2;;accept;Consent;;;Continue;Continue;;;;;No;education;Master's degree (e.g. MA / MSc / MEd)
