PID;Duration;A1comp1;A1comp2;A1comp3;A1comp4;A2comp1;A2comp2;A2comp3;A2comp4OB;checkObs;calcPun;uncalcPun;A2comp4HID;checkHid;return;G1Bcomp1;G1Bcomp2;G1Bcomp3;G1Bcomp4;G2Bcomp1;G2Bcomp2;G2Bcomp3;punUncalc;noUncalc;punCalc;noCalc;punHid;noPunHid;gender;age;Condition;RecordedDate
2194;469;;;;;;;;;;;;;;;1;1;1;1;0;1;1;0;4;0;10;;;1;57;5;15/11/2023 18:56
2195;784;1;1;1;1;1;1;0;1;0;;0;;;0;;;;;;;;;;;;;;2;30;3;15/11/2023 18:56
2196;285;1;0;1;1;1;0;1;;;0;;1;1;38;;;;;;;;;;;;;;2;27;4;15/11/2023 18:56
2197;492;0;1;1;1;1;0;1;0;0;;0;;;40;;;;;;;;;;;;;;2;59;3;15/11/2023 18:57
2198;458;;;;;;;;;;;;;;;1;1;1;1;1;1;1;2;10;0;1;;;1;19;5;15/11/2023 18:57
2199;361;;;;;;;;;;;;;;;1;0;1;1;1;0;1;;;;;5;5;2;59;6;15/11/2023 18:57
2200;374;0;0;1;1;0;1;1;;;1;;1;1;20;;;;;;;;;;;;;;1;35;4;15/11/2023 18:57
2201;428;1;1;1;1;1;1;1;1;1;1;;;;20;;;;;;;;;;;;;;1;50;3;15/11/2023 18:58
2202;350;;;;;;;;;;;;;;;0;0;1;1;1;0;1;10;10;10;10;;;2;20;5;15/11/2023 18:58
2203;269;0;1;0;0;1;0;1;;;;1;0;0;49;;;;;;;;;;;;;;1;44;4;15/11/2023 18:58
2204;433;0;0;1;1;1;1;1;1;1;1;;;;20;;;;;;;;;;;;;;2;34;3;15/11/2023 18:59
2205;455;;;;;;;;;;;;;;;0;1;1;1;1;1;0;;;;;5;10;2;37;6;15/11/2023 18:59
2206;381;1;1;1;0;0;1;1;1;1;1;;;;50;;;;;;;;;;;;;;1;37;3;15/11/2023 19:00
2207;724;1;1;1;1;1;1;1;;;0;;1;1;50;;;;;;;;;;;;;;1;78;4;15/11/2023 19:01
2208;248;;;;;;;;;;;;;;;1;0;1;0;1;1;1;6;3;4;5;;;2;28;5;15/11/2023 19:02
2209;430;;;;;;;;;;;;;;;0;0;1;1;1;1;1;;;;;5;2;2;35;6;15/11/2023 19:02
2210;390;0;1;1;1;1;1;1;;;;0;1;0;50;;;;;;;;;;;;;;1;36;4;15/11/2023 19:04
2211;444;1;1;1;0;0;0;1;0;1;1;;;;50;;;;;;;;;;;;;;1;50;3;15/11/2023 19:04
2212;513;1;0;1;1;1;1;1;0;1;0;;;;50;;;;;;;;;;;;;;2;30;3;15/11/2023 19:06
2213;466;;;;;;;;;;;;;;;0;1;1;1;1;1;0;10;10;8;4;;;1;54;5;15/11/2023 19:07
2214;427;;;;;;;;;;;;;;;0;1;0;0;0;1;1;;;;;0;0;1;31;6;15/11/2023 19:07
2215;668;;;;;;;;;;;;;;;0;1;1;0;1;1;1;10;10;10;10;;;1;37;5;15/11/2023 19:07
2216;337;;;;;;;;;;;;;;;0;0;1;0;1;0;1;;;;;10;0;2;38;6;15/11/2023 19:07
2217;441;;;;;;;;;;;;;;;1;1;1;0;1;1;1;;;;;6;10;2;25;6;15/11/2023 19:07
2218;209;0;1;1;0;0;0;1;1;0;;0;;;50;;;;;;;;;;;;;;2;27;3;15/11/2023 19:07
2219;3525;0;0;1;1;1;1;1;1;1;1;;;;20;;;;;;;;;;;;;;2;31;3;15/11/2023 19:07
2220;324;;;;;;;;;;;;;;;0;0;1;1;1;1;0;6;6;6;6;;;2;29;5;15/11/2023 19:08
2221;1203;;;;;;;;;;;;;;;1;0;0;0;1;0;1;10;10;10;10;;;1;41;5;15/11/2023 19:08
2222;434;0;0;1;0;1;0;1;0;1;1;;;;49;;;;;;;;;;;;;;1;54;3;15/11/2023 19:08
2223;507;1;1;1;1;1;1;1;;;;0;1;0;50;;;;;;;;;;;;;;2;22;4;15/11/2023 19:08
2224;386;0;1;1;0;1;0;1;;;1;;0;1;10;;;;;;;;;;;;;;2;31;4;15/11/2023 19:08
2225;284;;;;;;;;;;;;;;;0;1;0;1;1;1;1;;;;;0;0;1;32;6;15/11/2023 19:08
2226;339;1;1;1;1;1;1;1;1;0;;0;;;50;;;;;;;;;;;;;;2;24;3;15/11/2023 19:09
2227;298;0;0;0;0;0;0;1;;;1;;1;1;2;;;;;;;;;;;;;;2;27;4;15/11/2023 19:10
2228;362;;;;;;;;;;;;;;;1;1;1;1;1;1;1;0;0;5;0;;;1;27;5;15/11/2023 19:10
2229;513;;;;;;;;;;;;;;;1;1;1;1;1;1;1;;;;;10;10;2;49;6;15/11/2023 19:11
2230;299;;;;;;;;;;;;;;;1;1;1;1;1;1;1;10;5;10;5;;;2;38;5;15/11/2023 19:11
2231;378;1;1;1;1;1;1;1;1;0;;0;;;100;;;;;;;;;;;;;;1;38;3;15/11/2023 19:11
2232;296;1;1;1;1;1;1;1;;;;0;1;0;50;;;;;;;;;;;;;;2;25;4;15/11/2023 19:12
2233;273;;;;;;;;;;;;;;;0;0;1;1;1;0;1;;;;;4;10;1;36;6;15/11/2023 19:12
2234;325;1;1;1;1;1;1;1;;;1;;1;1;0;;;;;;;;;;;;;;2;27;4;15/11/2023 19:12
2235;328;;;;;;;;;;;;;;;0;0;1;1;1;0;1;3;3;3;3;;;2;22;5;15/11/2023 19:12
2236;196;;;;;;;;;;;;;;;1;1;1;0;0;0;1;4;2;4;6;;;2;42;5;15/11/2023 19:12
2237;586;0;0;1;0;0;1;1;1;1;0;;;;0;;;;;;;;;;;;;;2;37;3;15/11/2023 19:13
2238;410;0;1;0;1;1;0;1;0;1;1;;;;50;;;;;;;;;;;;;;2;58;3;15/11/2023 19:13
2239;494;;;;;;;;;;;;;;;0;1;1;1;0;1;1;;;;;4;5;1;23;6;15/11/2023 19:13
2240;1280;;;;;;;;;;;;;;;0;1;1;1;0;1;1;;;;;5;0;2;30;6;15/11/2023 19:14
2241;566;;;;;;;;;;;;;;;0;0;1;1;1;0;1;;;;;0;5;2;54;6;15/11/2023 19:14
2242;436;0;1;1;0;0;0;1;1;1;1;;;;30;;;;;;;;;;;;;;2;48;3;15/11/2023 19:15
2243;807;;;;;;;;;;;;;;;0;1;1;1;1;1;1;10;10;10;10;;;2;28;5;15/11/2023 19:15
2244;367;;;;;;;;;;;;;;;0;0;1;1;1;0;1;0;8;2;8;;;1;34;5;15/11/2023 19:16
2245;444;0;0;1;1;1;1;1;;;1;;1;1;50;;;;;;;;;;;;;;1;44;4;15/11/2023 19:16
2246;551;;;;;;;;;;;;;;;0;0;1;0;1;0;1;;;;;8;8;1;22;6;15/11/2023 19:16
2247;378;;;;;;;;;;;;;;;1;0;1;0;1;0;1;;;;;0;10;2;35;6;15/11/2023 19:17
2248;456;1;1;1;1;1;1;1;;;1;;1;1;50;;;;;;;;;;;;;;2;50;4;15/11/2023 19:18
2249;348;0;0;1;0;0;1;1;1;1;1;;;;50;;;;;;;;;;;;;;2;27;3;15/11/2023 19:18
2250;471;0;0;1;0;0;1;1;;;0;;1;1;0;;;;;;;;;;;;;;1;26;4;15/11/2023 19:18
2251;326;;;;;;;;;;;;;;;1;1;0;1;1;0;1;1;6;6;5;;;2;34;5;15/11/2023 19:18
2252;323;0;0;1;1;0;1;1;1;0;;0;;;50;;;;;;;;;;;;;;2;36;3;15/11/2023 19:19
2253;297;;;;;;;;;;;;;;;1;1;1;1;1;1;1;;;;;10;0;2;44;6;15/11/2023 19:19
2254;474;;;;;;;;;;;;;;;1;0;0;1;1;0;1;0;6;0;4;;;2;41;5;15/11/2023 19:19
2255;309;;;;;;;;;;;;;;;0;0;1;0;1;1;1;3;5;4;4;;;1;39;5;15/11/2023 19:19
2256;417;1;0;1;1;1;0;1;;;1;;1;1;50;;;;;;;;;;;;;;1;31;4;15/11/2023 19:19
2257;495;0;1;1;1;1;1;1;;;1;;1;1;50;;;;;;;;;;;;;;1;29;4;15/11/2023 19:19
2258;426;;;;;;;;;;;;;;;0;1;1;0;1;1;1;;;;;10;10;2;48;6;15/11/2023 19:20
2259;323;1;1;1;1;1;1;1;1;0;;0;;;50;;;;;;;;;;;;;;2;36;3;15/11/2023 19:20
2260;1132;1;1;1;1;1;1;1;1;1;1;;;;0;;;;;;;;;;;;;;1;30;3;15/11/2023 19:20
2261;607;0;0;1;1;1;1;1;1;1;0;;;;40;;;;;;;;;;;;;;1;30;3;15/11/2023 19:20
2262;382;1;1;1;0;1;1;1;;;;0;1;0;30;;;;;;;;;;;;;;2;62;4;15/11/2023 19:21
2263;337;;;;;;;;;;;;;;;1;1;1;1;1;1;0;;;;;0;0;2;52;6;15/11/2023 19:21
2264;339;0;1;1;0;0;0;1;;;0;;1;1;30;;;;;;;;;;;;;;2;28;4;15/11/2023 19:21
2265;196;;;;;;;;;;;;;;;1;1;1;0;1;1;1;;;;;5;10;1;41;6;15/11/2023 19:21
2266;403;0;1;1;0;1;1;1;1;1;1;;;;10;;;;;;;;;;;;;;2;30;3;15/11/2023 19:24
2267;356;0;0;1;1;1;1;1;;;1;;1;1;70;;;;;;;;;;;;;;2;26;4;15/11/2023 19:24
2268;318;0;0;1;1;1;0;1;1;0;;0;;;50;;;;;;;;;;;;;;1;29;3;15/11/2023 19:24
2269;917;;;;;;;;;;;;;;;0;1;1;1;1;1;1;5;5;10;0;;;1;43;5;15/11/2023 19:25
2270;323;;;;;;;;;;;;;;;0;0;1;1;1;0;1;5;5;5;5;;;2;51;5;15/11/2023 19:26
2271;278;;;;;;;;;;;;;;;1;1;1;0;1;1;1;;;;;4;10;2;53;6;15/11/2023 19:26
2272;428;;;;;;;;;;;;;;;0;0;0;1;1;0;1;2;6;0;5;;;2;27;5;15/11/2023 19:26
2273;423;1;0;1;1;1;1;1;;;;0;1;0;50;;;;;;;;;;;;;;2;53;4;15/11/2023 19:28
2274;353;;;;;;;;;;;;;;;1;1;1;1;1;1;1;;;;;10;5;1;42;6;15/11/2023 19:28
2275;318;0;0;0;1;0;1;1;;;1;;1;1;0;;;;;;;;;;;;;;1;34;4;15/11/2023 19:29
2276;376;;;;;;;;;;;;;;;0;1;1;1;1;0;1;8;5;8;5;;;3;31;5;15/11/2023 19:29
2277;397;0;0;1;1;0;1;1;1;1;1;;;;50;;;;;;;;;;;;;;2;38;3;15/11/2023 19:29
2278;331;0;0;1;0;1;1;1;1;1;1;;;;50;;;;;;;;;;;;;;2;44;3;15/11/2023 19:30
2279;329;;;;;;;;;;;;;;;0;1;1;1;1;0;1;2;4;4;3;;;2;38;5;15/11/2023 19:30
2280;214;;;;;;;;;;;;;;;1;1;0;1;1;0;0;5;5;5;6;;;2;56;5;15/11/2023 19:30
2281;356;;;;;;;;;;;;;;;0;1;1;1;0;1;1;;;;;0;10;1;37;6;15/11/2023 19:30
2282;445;;;;;;;;;;;;;;;0;0;1;0;1;1;0;;;;;0;8;2;45;6;15/11/2023 19:31
2283;658;;;;;;;;;;;;;;;0;0;1;1;1;0;1;;;;;4;4;2;36;6;15/11/2023 19:31
2284;333;1;1;1;1;1;1;1;;;0;;1;1;50;;;;;;;;;;;;;;1;40;4;15/11/2023 19:31
2285;296;;;;;;;;;;;;;;;1;1;1;1;1;1;1;;;;;2;6;1;32;6;15/11/2023 19:32
2286;440;0;0;1;0;1;0;1;1;0;;0;;;50;;;;;;;;;;;;;;3;24;3;15/11/2023 19:33
2287;343;1;1;1;1;1;0;0;;;;0;1;0;50;;;;;;;;;;;;;;2;34;4;15/11/2023 19:33
2288;203;;;;;;;;;;;;;;;1;0;1;0;0;0;1;1;2;2;0;;;1;24;5;15/11/2023 19:33
2289;996;1;1;1;1;1;1;1;1;1;0;;;;0;;;;;;;;;;;;;;1;34;3;15/11/2023 19:33
2290;422;0;0;1;1;1;0;1;1;0;;0;;;10;;;;;;;;;;;;;;2;39;3;15/11/2023 19:33
2291;365;1;0;0;1;0;1;1;;;1;;1;1;50;;;;;;;;;;;;;;2;37;4;15/11/2023 19:34
2292;419;;;;;;;;;;;;;;;0;1;1;1;1;0;1;;;;;7;4;2;39;6;15/11/2023 19:34
2293;1246;;;;;;;;;;;;;;;1;1;1;1;1;1;1;10;0;10;0;;;1;39;5;15/11/2023 19:34
2294;384;0;0;1;1;1;1;1;1;1;1;;;;50;;;;;;;;;;;;;;2;30;3;15/11/2023 19:35
2295;624;0;0;1;1;0;1;0;;;;0;1;0;0;;;;;;;;;;;;;;2;47;4;15/11/2023 19:35
2296;409;;;;;;;;;;;;;;;1;1;1;1;0;1;0;4;2;4;4;;;2;39;5;15/11/2023 19:35
2297;537;;;;;;;;;;;;;;;1;1;1;1;1;0;1;5;0;4;3;;;2;20;5;15/11/2023 19:36
2298;97;0;1;0;1;0;1;0;;;0;;1;1;26;;;;;;;;;;;;;;1;25;4;15/11/2023 19:36
2299;345;1;1;1;1;0;1;1;1;0;;1;;;50;;;;;;;;;;;;;;1;38;3;15/11/2023 19:37
2300;412;;;;;;;;;;;;;;;1;1;1;1;0;1;0;;;;;10;10;1;37;6;15/11/2023 19:37
2301;628;0;1;1;1;0;1;1;;;1;;1;1;50;;;;;;;;;;;;;;1;62;4;15/11/2023 19:38
2302;572;0;1;1;1;1;0;1;1;1;0;;;;50;;;;;;;;;;;;;;1;50;3;15/11/2023 19:39
2303;462;;;;;;;;;;;;;;;0;0;1;1;1;0;1;;;;;2;4;2;31;6;15/11/2023 19:39
2304;401;;;;;;;;;;;;;;;0;0;1;1;1;0;1;5;5;5;5;;;2;46;5;15/11/2023 19:41
2305;148;;;;;;;;;;;;;;;1;1;1;1;1;1;1;;;;;10;10;1;25;6;15/11/2023 19:42
2306;411;;;;;;;;;;;;;;;0;1;1;1;1;0;0;10;0;10;10;;;3;28;5;15/11/2023 19:43
2307;575;0;0;1;1;1;0;1;1;1;1;;;;50;;;;;;;;;;;;;;2;41;3;15/11/2023 19:43
2308;524;0;1;1;0;1;1;1;;;1;;1;1;100;;;;;;;;;;;;;;1;36;4;15/11/2023 19:44
2309;412;0;1;1;1;1;1;1;1;0;;0;;;35;;;;;;;;;;;;;;2;34;3;15/11/2023 19:45
2310;829;0;0;0;1;1;1;1;1;0;;0;;;48;;;;;;;;;;;;;;2;27;3;15/11/2023 19:45
2311;654;;;;;;;;;;;;;;;0;0;1;1;1;0;1;1;4;1;2;;;2;40;5;15/11/2023 19:46
2312;487;1;1;1;1;1;1;1;;;;0;1;0;50;;;;;;;;;;;;;;2;28;4;15/11/2023 19:46
2313;426;;;;;;;;;;;;;;;1;0;1;0;1;0;1;;;;;2;2;2;47;6;15/11/2023 19:47
2314;368;0;0;1;1;0;1;1;1;1;0;;;;50;;;;;;;;;;;;;;2;28;3;15/11/2023 19:48
2315;326;;;;;;;;;;;;;;;0;0;1;1;1;0;1;1;3;0;2;;;2;42;5;15/11/2023 19:48
2316;367;;;;;;;;;;;;;;;0;0;1;1;1;0;1;;;;;10;0;1;46;6;15/11/2023 19:48
2317;395;0;1;0;0;0;1;0;;;1;;1;1;20;;;;;;;;;;;;;;2;64;4;15/11/2023 19:49
2318;512;0;0;1;1;1;1;1;;;0;;1;1;0;;;;;;;;;;;;;;2;48;4;15/11/2023 19:49
2319;296;0;0;1;1;1;1;1;0;1;1;;;;50;;;;;;;;;;;;;;2;24;3;15/11/2023 19:50
2320;262;0;1;1;0;1;1;1;;;0;;1;1;50;;;;;;;;;;;;;;2;46;4;15/11/2023 19:50
2321;347;1;1;1;0;1;1;1;1;1;1;;;;48;;;;;;;;;;;;;;2;43;3;15/11/2023 19:51
2322;444;;;;;;;;;;;;;;;0;0;1;1;1;0;1;3;3;2;3;;;2;24;5;15/11/2023 19:52
2323;524;;;;;;;;;;;;;;;0;1;1;1;1;1;1;;;;;2;5;2;54;6;15/11/2023 19:53
2324;538;0;1;1;0;1;1;1;1;0;;0;;;50;;;;;;;;;;;;;;1;34;3;15/11/2023 19:53
2325;563;0;0;1;1;1;0;1;;;;1;1;0;50;;;;;;;;;;;;;;2;50;4;15/11/2023 19:53
2326;374;1;1;1;0;1;1;1;1;0;;0;;;50;;;;;;;;;;;;;;2;28;3;15/11/2023 19:53
2327;441;;;;;;;;;;;;;;;1;1;1;0;0;1;1;0;10;10;8;;;1;36;5;15/11/2023 19:55
2328;271;;;;;;;;;;;;;;;1;0;1;1;1;0;1;;;;;0;10;1;38;6;15/11/2023 19:55
2329;689;;;;;;;;;;;;;;;1;1;1;1;1;1;1;;;;;5;10;2;33;6;15/11/2023 19:55
2330;345;1;1;1;1;1;1;1;1;1;0;;;;50;;;;;;;;;;;;;;1;23;3;15/11/2023 19:56
2331;434;;;;;;;;;;;;;;;0;0;1;1;1;1;0;;;;;2;10;2;28;6;15/11/2023 19:56
2332;310;;;;;;;;;;;;;;;1;1;1;1;1;0;1;10;0;5;0;;;2;33;5;15/11/2023 19:56
2333;420;1;1;1;1;1;1;1;;;;0;1;0;22;;;;;;;;;;;;;;2;58;4;15/11/2023 19:57
2334;539;1;1;1;1;1;1;1;;;1;;1;1;50;;;;;;;;;;;;;;1;55;4;15/11/2023 19:57
2335;393;;;;;;;;;;;;;;;0;0;1;1;1;1;1;5;5;10;10;;;2;31;5;15/11/2023 19:58
2336;286;1;1;0;1;1;1;1;;;0;;1;1;50;;;;;;;;;;;;;;2;41;4;15/11/2023 19:58
2337;320;;;;;;;;;;;;;;;0;1;1;1;1;0;1;10;10;10;10;;;1;28;5;15/11/2023 19:58
2338;420;0;1;1;1;0;1;1;1;1;1;;;;50;;;;;;;;;;;;;;2;38;3;15/11/2023 19:58
2339;413;1;0;0;0;1;1;1;;;;1;0;0;50;;;;;;;;;;;;;;1;47;4;15/11/2023 19:58
2340;410;;;;;;;;;;;;;;;1;1;1;1;1;1;1;;;;;10;10;2;60;6;15/11/2023 19:59
2341;166;1;1;1;0;0;0;1;0;1;0;;;;100;;;;;;;;;;;;;;1;27;3;15/11/2023 20:00
2342;797;1;1;1;1;1;1;1;1;1;0;;;;50;;;;;;;;;;;;;;2;38;3;15/11/2023 20:01
2343;732;;;;;;;;;;;;;;;1;0;1;1;1;1;1;;;;;0;5;2;56;6;15/11/2023 20:02
2344;381;1;1;0;1;1;1;1;;;1;;1;1;50;;;;;;;;;;;;;;2;37;4;15/11/2023 20:02
2345;355;;;;;;;;;;;;;;;1;1;1;1;1;1;1;10;5;10;5;;;2;36;5;15/11/2023 20:05
2346;222;;;;;;;;;;;;;;;1;1;1;1;0;1;1;;;;;4;0;2;29;6;15/11/2023 20:06
2347;729;;;;;;;;;;;;;;;1;1;1;0;1;1;1;;;;;10;10;2;41;6;15/11/2023 20:07
2348;550;0;1;1;1;1;1;1;;;;1;1;0;35;;;;;;;;;;;;;;2;29;4;15/11/2023 20:07
2349;560;;;;;;;;;;;;;;;1;1;1;0;1;1;1;2;5;4;5;;;1;45;5;15/11/2023 20:07
2350;398;1;1;1;1;1;1;1;0;1;0;;;;50;;;;;;;;;;;;;;2;41;3;15/11/2023 20:08
2351;772;;;;;;;;;;;;;;;0;1;1;1;1;1;1;;;;;8;2;2;38;6;15/11/2023 20:08
2352;530;0;1;0;1;1;1;1;;;1;;1;1;15;;;;;;;;;;;;;;2;25;4;15/11/2023 20:09
2353;353;1;1;1;0;1;1;1;0;0;;0;;;50;;;;;;;;;;;;;;2;52;3;15/11/2023 20:10
2354;292;1;1;1;1;1;1;1;1;0;;1;;;50;;;;;;;;;;;;;;2;48;3;15/11/2023 20:10
2355;766;1;1;1;0;1;0;0;;;0;;1;1;6;;;;;;;;;;;;;;1;33;4;15/11/2023 20:11
2356;267;1;0;1;1;1;1;1;1;0;;0;;;50;;;;;;;;;;;;;;2;33;3;15/11/2023 20:12
2357;515;1;1;1;1;0;0;1;;;;0;1;0;50;;;;;;;;;;;;;;2;25;4;15/11/2023 20:12
2358;489;;;;;;;;;;;;;;;0;0;1;1;1;0;1;5;4;6;4;;;2;31;5;15/11/2023 20:12
2359;548;;;;;;;;;;;;;;;0;1;1;1;1;1;1;;;;;10;5;2;55;6;15/11/2023 20:13
2360;774;;;;;;;;;;;;;;;0;1;1;1;1;1;1;3;0;5;4;;;2;47;5;15/11/2023 20:13
2361;246;;;;;;;;;;;;;;;0;0;1;0;0;0;0;5;1;9;4;;;2;28;5;15/11/2023 20:13
2362;362;1;1;1;1;1;1;1;1;0;;1;;;50;;;;;;;;;;;;;;1;36;3;15/11/2023 20:14
2363;335;;;;;;;;;;;;;;;0;0;1;1;1;1;1;;;;;10;10;2;41;6;15/11/2023 20:14
2364;462;;;;;;;;;;;;;;;0;0;1;1;1;1;1;0;2;0;1;;;2;23;5;15/11/2023 20:15
2365;592;0;0;1;0;1;0;1;;;0;;1;1;7;;;;;;;;;;;;;;2;49;4;15/11/2023 20:16
2366;620;1;1;1;1;1;1;1;;;;0;1;0;50;;;;;;;;;;;;;;2;32;4;15/11/2023 20:16
2367;598;;;;;;;;;;;;;;;1;1;1;1;1;1;1;0;5;0;5;;;2;31;5;15/11/2023 20:17
2368;596;1;0;1;1;1;1;1;1;0;;0;;;0;;;;;;;;;;;;;;1;43;3;15/11/2023 20:17
2369;459;1;1;1;0;1;1;1;1;1;0;;;;0;;;;;;;;;;;;;;1;39;3;15/11/2023 20:17
2370;307;1;1;1;0;0;1;1;1;1;0;;;;50;;;;;;;;;;;;;;2;37;3;15/11/2023 20:18
2371;303;;;;;;;;;;;;;;;0;0;1;1;1;0;0;;;;;10;10;2;38;6;15/11/2023 20:18
2372;245;;;;;;;;;;;;;;;1;1;1;1;1;1;1;;;;;10;0;2;30;6;15/11/2023 20:18
2373;654;;;;;;;;;;;;;;;1;1;1;1;1;1;1;2;8;4;9;;;2;44;5;15/11/2023 20:19
2374;248;;;;;;;;;;;;;;;1;1;1;1;0;1;1;5;0;10;5;;;1;32;5;15/11/2023 20:19
2375;341;1;1;1;1;1;1;1;;;1;;1;1;50;;;;;;;;;;;;;;1;25;4;15/11/2023 20:19
2376;717;0;0;1;1;1;0;0;;;0;;1;1;0;;;;;;;;;;;;;;2;46;4;15/11/2023 20:20
2377;491;;;;;;;;;;;;;;;1;1;1;1;1;1;1;;;;;6;4;2;22;6;15/11/2023 20:20
2378;530;1;1;1;1;1;1;1;0;1;0;;;;50;;;;;;;;;;;;;;2;54;3;15/11/2023 20:20
2379;461;;;;;;;;;;;;;;;1;1;1;1;1;1;1;;;;;6;4;1;51;6;15/11/2023 20:20
2380;969;;;;;;;;;;;;;;;1;1;1;1;1;1;0;;;;;0;0;2;38;6;15/11/2023 20:20
2381;242;;;;;;;;;;;;;;;1;1;1;1;1;1;1;10;8;10;8;;;2;34;5;15/11/2023 20:21
2382;603;1;1;0;0;0;1;1;;;0;;1;1;50;;;;;;;;;;;;;;1;25;4;15/11/2023 20:21
2383;285;1;1;1;1;1;1;1;;;0;;1;1;40;;;;;;;;;;;;;;1;22;4;15/11/2023 20:22
2384;478;1;1;1;0;1;1;1;1;1;0;;;;50;;;;;;;;;;;;;;1;23;3;15/11/2023 20:22
2385;978;;;;;;;;;;;;;;;1;1;1;1;1;1;1;10;10;10;10;;;2;44;5;15/11/2023 20:23
2386;354;1;1;1;1;1;1;1;1;1;0;;;;10;;;;;;;;;;;;;;1;25;3;15/11/2023 20:23
2387;668;;;;;;;;;;;;;;;0;0;1;1;1;1;1;;;;;4;8;2;51;6;15/11/2023 20:23
2388;432;0;0;1;1;1;1;1;1;0;;0;;;50;;;;;;;;;;;;;;1;40;3;15/11/2023 20:24
2389;533;1;0;1;1;1;1;1;;;;1;1;0;50;;;;;;;;;;;;;;1;38;4;15/11/2023 20:24
2390;361;;;;;;;;;;;;;;;0;0;1;1;1;0;1;2;6;0;4;;;2;31;5;15/11/2023 20:27
2391;412;1;1;1;1;1;1;1;;;;0;0;0;35;;;;;;;;;;;;;;2;24;4;15/11/2023 20:27
2392;456;;;;;;;;;;;;;;;1;1;1;1;1;1;1;2;2;2;2;;;2;23;5;15/11/2023 20:27
2393;510;0;1;1;1;1;1;1;;;1;;1;1;25;;;;;;;;;;;;;;2;27;4;15/11/2023 20:27
2394;266;1;1;1;1;1;1;1;1;0;;0;;;50;;;;;;;;;;;;;;2;37;3;15/11/2023 20:28
2395;431;0;0;0;0;1;0;0;1;1;0;;;;20;;;;;;;;;;;;;;2;21;3;15/11/2023 20:29
2396;362;;;;;;;;;;;;;;;1;1;1;0;0;1;1;;;;;1;3;2;32;6;15/11/2023 20:29
2397;252;1;1;0;0;0;1;1;;;1;;1;1;50;;;;;;;;;;;;;;2;31;4;15/11/2023 20:30
2398;234;0;0;1;1;1;1;1;1;1;0;;;;0;;;;;;;;;;;;;;2;26;3;15/11/2023 20:32
2399;480;;;;;;;;;;;;;;;0;0;1;0;1;1;1;3;4;2;3;;;1;31;5;15/11/2023 20:32
2400;845;;;;;;;;;;;;;;;1;1;1;0;1;1;0;;;;;5;5;1;33;6;15/11/2023 20:32
2401;276;;;;;;;;;;;;;;;1;1;1;1;1;1;1;;;;;8;4;1;49;6;15/11/2023 20:32
2402;283;0;1;0;0;0;1;1;1;1;1;;;;50;;;;;;;;;;;;;;2;60;3;15/11/2023 20:34
2403;674;0;0;1;1;1;0;1;;;;0;1;0;50;;;;;;;;;;;;;;2;31;4;15/11/2023 20:34
2404;922;;;;;;;;;;;;;;;0;1;1;1;1;1;1;10;10;10;5;;;2;37;5;15/11/2023 20:38
2405;432;1;1;1;1;1;1;0;0;0;;0;;;50;;;;;;;;;;;;;;1;66;3;15/11/2023 20:38
2406;541;0;1;0;1;0;0;0;;;;0;0;0;50;;;;;;;;;;;;;;1;63;4;15/11/2023 20:38
2407;499;;;;;;;;;;;;;;;1;1;1;0;0;1;0;;;;;5;0;1;47;6;15/11/2023 20:39
2408;516;;;;;;;;;;;;;;;0;0;1;1;0;1;1;0;10;10;10;;;1;57;5;15/11/2023 20:39
2409;374;1;1;1;1;1;1;1;1;1;0;;;;50;;;;;;;;;;;;;;1;19;3;15/11/2023 20:40
2410;1116;1;0;1;1;1;1;1;;;1;;1;1;50;;;;;;;;;;;;;;1;36;4;15/11/2023 20:40
2411;334;;;;;;;;;;;;;;;1;1;1;1;1;1;1;;;;;10;2;1;44;6;15/11/2023 20:41
2412;313;0;1;1;1;1;0;1;;;;0;1;0;50;;;;;;;;;;;;;;2;27;4;15/11/2023 20:41
2413;438;1;0;1;1;1;1;1;1;1;1;;;;50;;;;;;;;;;;;;;2;54;3;15/11/2023 20:42
2414;480;;;;;;;;;;;;;;;0;0;1;0;1;1;0;4;8;2;1;;;2;41;5;15/11/2023 20:43
2415;834;0;1;1;1;0;1;0;;;;0;1;0;50;;;;;;;;;;;;;;2;27;4;15/11/2023 20:43
2416;623;;;;;;;;;;;;;;;1;1;1;1;1;1;0;;;;;4;6;2;45;6;15/11/2023 20:43
2417;303;0;0;0;0;1;1;1;;;0;;1;1;50;;;;;;;;;;;;;;1;22;4;15/11/2023 20:43
2418;399;0;0;1;0;1;0;1;1;0;;0;;;100;;;;;;;;;;;;;;2;45;3;15/11/2023 20:43
2419;472;;;;;;;;;;;;;;;1;1;1;1;1;1;1;1;5;1;5;;;2;26;5;15/11/2023 20:43
2420;349;;;;;;;;;;;;;;;1;1;1;1;1;1;1;0;5;0;0;;;1;54;5;15/11/2023 20:44
2421;640;;;;;;;;;;;;;;;1;1;1;1;1;0;1;;;;;4;4;1;50;6;15/11/2023 20:45
2422;286;0;1;1;1;1;1;1;;;1;;1;1;50;;;;;;;;;;;;;;2;38;4;15/11/2023 20:46
2423;537;;;;;;;;;;;;;;;0;1;1;1;1;0;0;;;;;4;4;2;35;6;15/11/2023 20:46
2424;305;;;;;;;;;;;;;;;1;1;1;1;1;1;1;10;10;10;10;;;2;27;5;15/11/2023 20:46
