unit_id,profile_id,summary,source_row_id,matching_age_bracket,matching_sex,matching_education
24gfz160,minority_game_bret_njzas_demo_profile_00131,"36-year-old, female, White, Technical/community college, full-time, United Kingdom citizen living in United Kingdom.",minority_demo_source_01807,30-49,female,college/postsecondary
25nh9s2p,minority_game_bret_njzas_demo_profile_00132,"32-year-old, female, White, Graduate degree (MA/MSc/MPhil/other), other, United Kingdom citizen living in United Kingdom.",minority_demo_source_01347,30-49,female,postgraduate
26ilcv5v,minority_game_bret_njzas_demo_profile_00133,"30-year-old, male, Asian, Graduate degree (MA/MSc/MPhil/other), full-time, United Kingdom citizen living in United Kingdom, born in Bahrain.",minority_demo_source_01784,30-49,male,postgraduate
26r71848,minority_game_bret_njzas_demo_profile_00134,"51-year-old, male, White, Undergraduate degree (BA/BSc/other), full-time, United Kingdom citizen living in United Kingdom.",minority_demo_source_00400,50-64,male,college/postsecondary
2708iiwq,minority_game_bret_njzas_demo_profile_00135,"32-year-old, female, White, High school diploma/A-levels, student, United Kingdom citizen living in United Kingdom.",minority_demo_source_01519,30-49,female,high school
27e3kjxi,minority_game_bret_njzas_demo_profile_00136,"57-year-old, male, White, Undergraduate degree (BA/BSc/other), full-time, United Kingdom citizen living in United Kingdom.",minority_demo_source_01888,50-64,male,college/postsecondary
294nell3,minority_game_bret_njzas_demo_profile_00137,"38-year-old, female, White, Technical/community college, part-time, United Kingdom citizen living in United Kingdom.",minority_demo_source_00098,30-49,female,college/postsecondary
2aa58jg1,minority_game_bret_njzas_demo_profile_00138,"38-year-old, female, White, Undergraduate degree (BA/BSc/other), part-time, United Kingdom citizen living in United Kingdom.",minority_demo_source_00732,30-49,female,college/postsecondary
2bjxmaey,minority_game_bret_njzas_demo_profile_00139,"52-year-old, male, White, Undergraduate degree (BA/BSc/other), unemployed (and job seeking), United Kingdom citizen living in United Kingdom.",minority_demo_source_01275,50-64,male,college/postsecondary
2bn971kb,minority_game_bret_njzas_demo_profile_00140,"43-year-old, female, White, Technical/community college, full-time, United Kingdom citizen living in United Kingdom.",minority_demo_source_00212,30-49,female,college/postsecondary
2c7zji18,minority_game_bret_njzas_demo_profile_00141,"22-year-old, female, White, Graduate degree (MA/MSc/MPhil/other), student, unemployed (and job seeking), United Kingdom citizen living in United Kingdom.",minority_demo_source_01022,18-29,female,postgraduate
2dua2es3,minority_game_bret_njzas_demo_profile_00142,"22-year-old, male, White, High school diploma/A-levels, not in paid work (e.g. homemaker', 'retired or disabled), United Kingdom citizen living in United Kingdom.",minority_demo_source_01261,18-29,male,high school
2fi94efz,minority_game_bret_njzas_demo_profile_00143,"48-year-old, female, Asian, Undergraduate degree (BA/BSc/other), full-time, United Kingdom citizen living in United Kingdom.",minority_demo_source_01531,30-49,female,college/postsecondary
2fu6c8bl,minority_game_bret_njzas_demo_profile_00144,"19-year-old, female, Mixed, High school diploma/A-levels, part-time, United Kingdom citizen living in United Kingdom.",minority_demo_source_01858,18-29,female,high school
2gcbr1q9,minority_game_bret_njzas_demo_profile_00145,"41-year-old, female, White, Graduate degree (MA/MSc/MPhil/other), full-time, United Kingdom citizen living in United Kingdom.",minority_demo_source_00821,30-49,female,postgraduate
2gdk0f6x,minority_game_bret_njzas_demo_profile_00146,"32-year-old, male, White, Undergraduate degree (BA/BSc/other), full-time, United Kingdom citizen living in United Kingdom.",minority_demo_source_00883,30-49,male,college/postsecondary
2gi5g2ld,minority_game_bret_njzas_demo_profile_00147,"41-year-old, male, White, Secondary education (e.g. GED/GCSE), part-time, United Kingdom citizen living in United Kingdom.",minority_demo_source_00950,30-49,male,high school
2ilgbzal,minority_game_bret_njzas_demo_profile_00148,"27-year-old, female, Mixed, Undergraduate degree (BA/BSc/other), full-time, United Kingdom citizen living in United Kingdom.",minority_demo_source_01913,18-29,female,college/postsecondary
2j4t3zmn,minority_game_bret_njzas_demo_profile_00149,"63-year-old, female, White, Undergraduate degree (BA/BSc/other), part-time, United Kingdom citizen living in United Kingdom.",minority_demo_source_00393,50-64,female,college/postsecondary
2jbah1pp,minority_game_bret_njzas_demo_profile_00150,"37-year-old, male, White, High school diploma/A-levels, full-time, United Kingdom citizen living in United Kingdom.",minority_demo_source_01002,30-49,male,high school
2k7fryav,minority_game_bret_njzas_demo_profile_00151,"32-year-old, female, White, Undergraduate degree (BA/BSc/other), full-time, United Kingdom citizen living in United Kingdom.",minority_demo_source_00100,30-49,female,college/postsecondary
2kae79yg,minority_game_bret_njzas_demo_profile_00152,"52-year-old, male, White, Technical/community college, part-time, United Kingdom citizen living in United Kingdom.",minority_demo_source_00852,50-64,male,college/postsecondary
2lh51euy,minority_game_bret_njzas_demo_profile_00153,"37-year-old, male, White, Secondary education (e.g. GED/GCSE), full-time, United Kingdom citizen living in United Kingdom.",minority_demo_source_01894,30-49,male,high school
2m3ip4nj,minority_game_bret_njzas_demo_profile_00154,"34-year-old, female, White, Technical/community college, full-time, United Kingdom citizen living in United Kingdom.",minority_demo_source_01243,30-49,female,college/postsecondary
2mniysq2,minority_game_bret_njzas_demo_profile_00155,"33-year-old, female, White, Undergraduate degree (BA/BSc/other), full-time, United Kingdom citizen living in United Kingdom.",minority_demo_source_00701,30-49,female,college/postsecondary
2ouckgdt,minority_game_bret_njzas_demo_profile_00156,"64-year-old, male, White, Undergraduate degree (BA/BSc/other), full-time, United Kingdom citizen living in United Kingdom.",minority_demo_source_01994,50-64,male,college/postsecondary
2p0761ge,minority_game_bret_njzas_demo_profile_00157,"21-year-old, female, White, High school diploma/A-levels, full-time, United Kingdom citizen living in United Kingdom.",minority_demo_source_01210,18-29,female,high school
2rqk6fqj,minority_game_bret_njzas_demo_profile_00158,"34-year-old, male, Asian, Graduate degree (MA/MSc/MPhil/other), full-time, United Kingdom citizen living in United Kingdom, born in Hong Kong.",minority_demo_source_01901,30-49,male,postgraduate
2sjpvqic,minority_game_bret_njzas_demo_profile_00159,"50-year-old, male, White, Undergraduate degree (BA/BSc/other), full-time, United Kingdom citizen living in United Kingdom.",minority_demo_source_00033,50-64,male,college/postsecondary
2t42k7ts,minority_game_bret_njzas_demo_profile_00160,"26-year-old, male, White, Undergraduate degree (BA/BSc/other), student, full-time, United Kingdom citizen living in United Kingdom.",minority_demo_source_00922,18-29,male,college/postsecondary
2tuat5fp,minority_game_bret_njzas_demo_profile_00161,"25-year-old, female, White, Undergraduate degree (BA/BSc/other), full-time, United Kingdom citizen living in United Kingdom.",minority_demo_source_01673,18-29,female,college/postsecondary
2x9hxwwz,minority_game_bret_njzas_demo_profile_00162,"39-year-old, male, Mixed, High school diploma/A-levels, full-time, United Kingdom citizen living in United Kingdom.",minority_demo_source_01518,30-49,male,high school
2xbrorls,minority_game_bret_njzas_demo_profile_00163,"32-year-old, male, Black, Doctorate degree (PhD/other), full-time, United States citizen living in United Kingdom, born in United States.",minority_demo_source_00817,30-49,male,postgraduate
2xlyy6yc,minority_game_bret_njzas_demo_profile_00164,"33-year-old, female, White, Undergraduate degree (BA/BSc/other), full-time, United Kingdom citizen living in United Kingdom.",minority_demo_source_00997,30-49,female,college/postsecondary
2y11xhwe,minority_game_bret_njzas_demo_profile_00165,"32-year-old, female, Asian, Graduate degree (MA/MSc/MPhil/other), Malaysia citizen living in United Kingdom, born in Malaysia.",minority_demo_source_00842,30-49,female,postgraduate
2yghmlow,minority_game_bret_njzas_demo_profile_00166,"32-year-old, male, Asian, High school diploma/A-levels, full-time, United Kingdom citizen living in United Kingdom, born in Iran.",minority_demo_source_01061,30-49,male,high school
2ysb7cgq,minority_game_bret_njzas_demo_profile_00167,"27-year-old, female, White, Graduate degree (MA/MSc/MPhil/other), student, not in paid work (e.g. homemaker', 'retired or disabled), United Kingdom citizen living in United Kingdom.",minority_demo_source_00462,18-29,female,postgraduate
2z5ax0mi,minority_game_bret_njzas_demo_profile_00168,"43-year-old, male, White, Secondary education (e.g. GED/GCSE), not in paid work (e.g. homemaker', 'retired or disabled), United Kingdom citizen living in United Kingdom.",minority_demo_source_01574,30-49,male,high school
30hedylr,minority_game_bret_njzas_demo_profile_00169,"24-year-old, male, White, High school diploma/A-levels, student, full-time, United Kingdom citizen living in United Kingdom.",minority_demo_source_00156,18-29,male,high school
31jt202l,minority_game_bret_njzas_demo_profile_00170,"38-year-old, female, White, Graduate degree (MA/MSc/MPhil/other), due to start a new job within the next month, United Kingdom citizen living in United Kingdom.",minority_demo_source_00831,30-49,female,postgraduate
31nsd9g2,minority_game_bret_njzas_demo_profile_00171,"36-year-old, male, White, High school diploma/A-levels, part-time, United Kingdom citizen living in United Kingdom.",minority_demo_source_00565,30-49,male,high school
328jzrn1,minority_game_bret_njzas_demo_profile_00172,"67-year-old, female, White, High school diploma/A-levels, not in paid work (e.g. homemaker', 'retired or disabled), United Kingdom citizen living in United Kingdom.",minority_demo_source_01472,65+,female,high school
33m8v6qp,minority_game_bret_njzas_demo_profile_00173,"42-year-old, female, White, Undergraduate degree (BA/BSc/other), not in paid work (e.g. homemaker', 'retired or disabled), United Kingdom citizen living in United Kingdom.",minority_demo_source_01501,30-49,female,college/postsecondary
35c57qb9,minority_game_bret_njzas_demo_profile_00174,"27-year-old, female, White, Graduate degree (MA/MSc/MPhil/other), full-time, United Kingdom citizen living in United Kingdom.",minority_demo_source_01425,18-29,female,postgraduate
35ijno4k,minority_game_bret_njzas_demo_profile_00175,"56-year-old, male, White, Graduate degree (MA/MSc/MPhil/other), full-time, United Kingdom citizen living in United Kingdom.",minority_demo_source_01852,50-64,male,postgraduate
36j511xb,minority_game_bret_njzas_demo_profile_00176,"22-year-old, male, White, High school diploma/A-levels, full-time, United Kingdom citizen living in United Kingdom.",minority_demo_source_01867,18-29,male,high school
36t1yh87,minority_game_bret_njzas_demo_profile_00177,"29-year-old, female, Mixed, High school diploma/A-levels, part-time, United Kingdom citizen living in United Kingdom.",minority_demo_source_00370,18-29,female,high school
373e2gl1,minority_game_bret_njzas_demo_profile_00178,"22-year-old, female, White, Undergraduate degree (BA/BSc/other), due to start a new job within the next month, United Kingdom citizen living in United Kingdom.",minority_demo_source_00231,18-29,female,college/postsecondary
38hqzafj,minority_game_bret_njzas_demo_profile_00179,"27-year-old, female, White, Undergraduate degree (BA/BSc/other), part-time, United Kingdom citizen living in United Kingdom, born in Germany.",minority_demo_source_00266,18-29,female,college/postsecondary
393bxpgb,minority_game_bret_njzas_demo_profile_00180,"32-year-old, male, White, Doctorate degree (PhD/other), full-time, United Kingdom citizen living in United Kingdom.",minority_demo_source_01461,30-49,male,postgraduate
398pd7hp,minority_game_bret_njzas_demo_profile_00181,"30-year-old, male, White, Technical/community college, full-time, United Kingdom citizen living in United Kingdom.",minority_demo_source_01944,30-49,male,college/postsecondary
39e1bdbi,minority_game_bret_njzas_demo_profile_00182,"19-year-old, female, Mixed, High school diploma/A-levels, part-time, United Kingdom citizen living in United Kingdom.",minority_demo_source_01858,18-29,female,high school
39nlwikg,minority_game_bret_njzas_demo_profile_00183,"25-year-old, female, White, Graduate degree (MA/MSc/MPhil/other), student, full-time, United Kingdom citizen living in United Kingdom.",minority_demo_source_01339,18-29,female,postgraduate
39sp7orn,minority_game_bret_njzas_demo_profile_00184,"68-year-old, male, White, Secondary education (e.g. GED/GCSE), not in paid work (e.g. homemaker', 'retired or disabled), United Kingdom citizen living in United Kingdom.",minority_demo_source_01939,65+,male,high school
3akrbqla,minority_game_bret_njzas_demo_profile_00185,"37-year-old, female, White, High school diploma/A-levels, part-time, United Kingdom citizen living in United Kingdom.",minority_demo_source_01746,30-49,female,high school
