iteration,total_top1,candidate_identities,selected_identities,selected_identity_share,never_selected_identities,never_selected_identity_share,entropy_effective_n,entropy_effective_n_share,simpson_effective_n,simpson_effective_n_share,hhi,gini,top_1pct_share,top_5pct_share,top_10pct_share
134,1536.0,144.0,144.0,1.0,0.0,0.0,139.99649041666976,0.9721978501157622,136.47015270708005,0.947709393799167,0.007327609592013889,0.13365342881944442,0.021484375,0.080078125,0.14453125
135,1536.0,144.0,144.0,1.0,0.0,0.0,138.4674269308989,0.961579353686798,133.7317764425802,0.9286928919623626,0.007477654351128472,0.15321180555555558,0.026041666666666668,0.08984375,0.15625
136,1536.0,144.0,144.0,1.0,0.0,0.0,138.86864523436373,0.9643655919053037,134.3103723101446,0.9327109188204487,0.007445441351996528,0.15088794849537046,0.024088541666666668,0.087890625,0.15559895833333334
137,1536.0,144.0,144.0,1.0,0.0,0.0,139.3029105366136,0.9673813231709278,135.26522187822496,0.9393418185987845,0.00739288330078125,0.14290364583333326,0.022786458333333332,0.08268229166666667,0.150390625
138,1536.0,144.0,144.0,1.0,0.0,0.0,139.1031376645615,0.9659940115594549,135.03296703296704,0.9377289377289377,0.007405598958333333,0.14519133391203698,0.022135416666666668,0.083984375,0.1484375
139,1536.0,144.0,144.0,1.0,0.0,0.0,139.84081841468975,0.9711167945464566,136.23374523617045,0.9460676752511836,0.007340325249565972,0.13536241319444442,0.020833333333333332,0.08072916666666667,0.14583333333333334
140,1536.0,144.0,144.0,1.0,0.0,0.0,138.4756244161553,0.9616362806677452,133.59546998867498,0.9277463193657984,0.007485283745659722,0.15693721064814814,0.025390625,0.08919270833333333,0.15559895833333334
141,1536.0,144.0,144.0,1.0,0.0,0.0,139.24365317212195,0.9669698136952913,135.2962495699048,0.9395572886798944,0.007391187879774306,0.14386212384259256,0.021484375,0.08138020833333333,0.14583333333333334
142,1536.0,144.0,144.0,1.0,0.0,0.0,138.8963693595837,0.9645581205526645,134.54014598540147,0.9343065693430658,0.007432725694444444,0.14777741608796302,0.0234375,0.08723958333333333,0.15559895833333334
143,1536.0,144.0,144.0,1.0,0.0,0.0,139.68948189215993,0.9700658464733328,135.841547673883,0.943344081068632,0.007361518012152778,0.1378851996527779,0.022786458333333332,0.083984375,0.14973958333333334
144,1536.0,144.0,144.0,1.0,0.0,0.0,139.56736854077738,0.9692178370887318,135.49827705031012,0.9409602572938203,0.007380167643229167,0.14051649305555558,0.022786458333333332,0.08528645833333333,0.15364583333333334
145,1536.0,144.0,144.0,1.0,0.0,0.0,138.43507241594216,0.9613546695551539,133.3538322405607,0.9260682794483382,0.007498847113715278,0.15798611111111116,0.024739583333333332,0.09049479166666667,0.16080729166666666
146,1536.0,144.0,144.0,1.0,0.0,0.0,139.29773134315835,0.9673453565497108,135.21870701513066,0.9390187987161851,0.007395426432291667,0.14246057581018512,0.024088541666666668,0.08463541666666667,0.150390625
147,1536.0,144.0,144.0,1.0,0.0,0.0,138.03156222532243,0.958552515453628,132.72367236723673,0.9216921692169218,0.007534450954861111,0.16335720486111116,0.025390625,0.09244791666666667,0.16015625
148,1536.0,144.0,144.0,1.0,0.0,0.0,139.13131070636493,0.9661896576830897,134.83232369413648,0.9363355812092811,0.007416619194878472,0.146728515625,0.0234375,0.08463541666666667,0.15234375
149,1536.0,144.0,144.0,1.0,0.0,0.0,139.36463974983587,0.9678099982627492,135.3428178063332,0.9398806792106471,0.007388644748263889,0.14147497106481488,0.022786458333333332,0.08463541666666667,0.15104166666666666
150,1536.0,144.0,144.0,1.0,0.0,0.0,140.75591180688386,0.9774716097700268,137.90600888473227,0.9576806172550852,0.007251315646701389,0.11727792245370372,0.021484375,0.078125,0.14127604166666666
151,1536.0,144.0,144.0,1.0,0.0,0.0,140.20668834977062,0.9736575579845181,136.8342419672892,0.9502377914395083,0.007308112250434028,0.1289424189814814,0.021484375,0.08203125,0.14583333333333334
152,1536.0,144.0,144.0,1.0,0.0,0.0,138.66516740438294,0.962952551419326,134.29508196721312,0.9326047358834244,0.0074462890625,0.1515570746527779,0.0234375,0.08333333333333333,0.14973958333333334
153,1536.0,144.0,144.0,1.0,0.0,0.0,139.27263900322018,0.967171104189029,135.23420841453628,0.9391264473231686,0.007394578721788194,0.14533600983796302,0.020833333333333332,0.08138020833333333,0.146484375
154,1536.0,144.0,144.0,1.0,0.0,0.0,139.84842766464251,0.9711696365600174,136.29670710571924,0.9465049104563836,0.007336934407552083,0.1343135127314814,0.022135416666666668,0.07942708333333333,0.14322916666666666
155,1536.0,144.0,144.0,1.0,0.0,0.0,140.13994223310442,0.9731940432854473,136.6598702502317,0.9490268767377201,0.007317437065972222,0.1308774594907407,0.022135416666666668,0.08268229166666667,0.146484375
156,1536.0,144.0,144.0,1.0,0.0,0.0,140.27253146542498,0.974114801843229,137.04089219330854,0.9516728624535316,0.007297092013888889,0.12412290219907418,0.022135416666666668,0.08203125,0.14583333333333334
157,1536.0,144.0,144.0,1.0,0.0,0.0,140.1417843772152,0.9732068359528834,136.6598702502317,0.9490268767377201,0.007317437065972222,0.13127531828703698,0.020833333333333332,0.080078125,0.14388020833333334
158,1536.0,144.0,144.0,1.0,0.0,0.0,139.3693085969748,0.9678424208123251,135.37388111085608,0.9400963966031672,0.007386949327256945,0.14100477430555558,0.0234375,0.083984375,0.15104166666666666
159,1536.0,144.0,144.0,1.0,0.0,0.0,139.7672265898682,0.970605740207418,136.12370182321717,0.9453034848834526,0.007346259223090278,0.13473849826388884,0.022786458333333332,0.08138020833333333,0.14583333333333334
160,1536.0,144.0,144.0,1.0,0.0,0.0,138.82047117873523,0.964031049852328,134.41750227894258,0.9334548769371013,0.007439507378472222,0.14905237268518512,0.0234375,0.08723958333333333,0.15494791666666666
161,1536.0,144.0,144.0,1.0,0.0,0.0,139.64495325455192,0.9697566198232772,135.71652093879428,0.942475839852738,0.007368299696180556,0.13414171006944442,0.024739583333333332,0.08723958333333333,0.15299479166666666
162,1536.0,144.0,144.0,1.0,0.0,0.0,138.71813471075467,0.9633203799357963,134.1118690313779,0.9313324238290132,0.007456461588541667,0.15275969328703698,0.0234375,0.087890625,0.15625
163,1536.0,144.0,144.0,1.0,0.0,0.0,138.78613261754631,0.9637925876218494,134.06614387998636,0.9310148880554608,0.007459004720052083,0.15022786458333326,0.026041666666666668,0.09114583333333333,0.15690104166666666
164,1536.0,144.0,144.0,1.0,0.0,0.0,140.2894984834807,0.9742326283575049,136.97724105898746,0.9512308406874129,0.007300482855902778,0.12712492766203698,0.022135416666666668,0.08138020833333333,0.14583333333333334
165,1536.0,144.0,144.0,1.0,0.0,0.0,138.7964164337599,0.9638640030122215,133.92915531335152,0.930063578564941,0.007466634114583333,0.15421549479166674,0.0234375,0.087890625,0.158203125
166,1536.0,144.0,144.0,1.0,0.0,0.0,139.31449088270287,0.9674617422409921,135.17222413200412,0.9386960009166953,0.007397969563802083,0.14435944733796302,0.022135416666666668,0.08463541666666667,0.15234375
167,1536.0,144.0,144.0,1.0,0.0,0.0,138.93316575352176,0.9648136510661234,134.6322757361333,0.9349463592787034,0.007427639431423611,0.14901620370370372,0.022135416666666668,0.08528645833333333,0.15234375
168,1536.0,144.0,144.0,1.0,0.0,0.0,140.09158786801322,0.9728582490834251,136.51753269297535,0.9480384214789955,0.007325066460503472,0.1311216001157407,0.022786458333333332,0.083984375,0.14778645833333334
169,1536.0,144.0,144.0,1.0,0.0,0.0,139.58050209311233,0.9693090423132801,135.48271505685082,0.9408521878947974,0.007381015353732639,0.14104094328703698,0.022786458333333332,0.08528645833333333,0.15234375
170,1536.0,144.0,144.0,1.0,0.0,0.0,140.16561979205665,0.97337235966706,136.72322670375522,0.9494668521094112,0.007314046223958334,0.1305790653935186,0.022135416666666668,0.08072916666666667,0.14453125
171,1536.0,144.0,144.0,1.0,0.0,0.0,139.2716895614558,0.967164510843443,135.2962495699048,0.9395572886798944,0.007391187879774305,0.14435944733796302,0.020833333333333332,0.08072916666666667,0.146484375
172,1536.0,144.0,144.0,1.0,0.0,0.0,140.3187971027444,0.9744360909912806,137.2162382226358,0.9528905432127487,0.007287767198350694,0.12515371817129628,0.020182291666666668,0.07747395833333333,0.14127604166666666
173,1536.0,144.0,144.0,1.0,0.0,0.0,139.61999188592844,0.9695832769856142,135.95113518497178,0.9441051054511929,0.007355584038628472,0.13746021412037046,0.020833333333333332,0.08072916666666667,0.14583333333333334
174,1536.0,144.0,144.0,1.0,0.0,0.0,139.88578629221672,0.9714290714737273,136.35972719916774,0.9469425499942203,0.007333543565538194,0.13434063946759256,0.020182291666666668,0.07877604166666667,0.14388020833333334
175,1536.0,144.0,144.0,1.0,0.0,0.0,139.67715958210937,0.9699802748757596,135.79463566248415,0.9430183032116956,0.007364061143663195,0.1367549189814814,0.022786458333333332,0.0859375,0.15169270833333334
176,1536.0,144.0,144.0,1.0,0.0,0.0,139.5669988277842,0.9692152696373904,135.6073111851937,0.9417174387860674,0.007374233669704861,0.14053457754629628,0.022135416666666668,0.08268229166666667,0.14973958333333334
177,1536.0,144.0,144.0,1.0,0.0,0.0,139.83804346125814,0.9710975240365148,135.93546900207423,0.9439963125144044,0.007356431749131944,0.13614004629629628,0.0234375,0.0859375,0.15169270833333334
178,1536.0,144.0,144.0,1.0,0.0,0.0,139.23789939611083,0.9669298569174364,135.06388825280513,0.9379436684222578,0.007403903537326389,0.14629448784722232,0.022135416666666668,0.083984375,0.14973958333333334
179,1536.0,144.0,144.0,1.0,0.0,0.0,138.58421349502342,0.9623903714932182,134.06614387998636,0.9310148880554608,0.007459004720052083,0.15294958043981488,0.022786458333333332,0.0859375,0.15559895833333334
180,1536.0,144.0,144.0,1.0,0.0,0.0,140.08789376185746,0.9728325955684546,136.51753269297535,0.9480384214789955,0.007325066460503472,0.13227900752314814,0.021484375,0.08268229166666667,0.14713541666666666
181,1536.0,144.0,144.0,1.0,0.0,0.0,139.91845801993344,0.97165595847176,136.23374523617045,0.9460676752511836,0.007340325249565972,0.13325557002314814,0.0234375,0.083984375,0.1484375
182,1536.0,144.0,144.0,1.0,0.0,0.0,138.95579150484886,0.9649707743392282,134.87857306197117,0.9366567573747998,0.007414076063368056,0.1437807436342593,0.022786458333333332,0.0859375,0.15364583333333334
183,1536.0,144.0,144.0,1.0,0.0,0.0,139.9792979617809,0.9720784580679229,136.35972719916774,0.9469425499942203,0.007333543565538194,0.13359917534722232,0.022135416666666668,0.08203125,0.1484375
184,1536.0,144.0,144.0,1.0,0.0,0.0,138.8000673574413,0.9638893566488979,134.2339553937187,0.9321802457897133,0.007449679904513889,0.15148473668981488,0.022786458333333332,0.08723958333333333,0.15625
185,1536.0,144.0,144.0,1.0,0.0,0.0,140.0715712183254,0.9727192445717042,136.51753269297535,0.9480384214789955,0.007325066460503472,0.13094979745370372,0.0234375,0.08203125,0.14778645833333334
186,1536.0,144.0,144.0,1.0,0.0,0.0,139.39698919347774,0.9680346471769288,135.51384261918437,0.9410683515221137,0.007379319932725694,0.14006438078703698,0.022786458333333332,0.08333333333333333,0.14973958333333334
187,1536.0,144.0,144.0,1.0,0.0,0.0,140.11125875837817,0.9729948524887373,136.59657248726262,0.9485873089393237,0.007320827907986111,0.13048864293981488,0.022135416666666668,0.08203125,0.146484375
188,1536.0,144.0,144.0,1.0,0.0,0.0,139.50911715381105,0.9688133135681323,135.52941176470588,0.9411764705882353,0.007378472222222222,0.14022714120370372,0.022135416666666668,0.083984375,0.15234375
189,1536.0,144.0,144.0,1.0,0.0,0.0,139.8218511937008,0.9709850777340334,136.20228611014895,0.9458492090982565,0.007342020670572917,0.1354618778935186,0.021484375,0.080078125,0.14388020833333334
190,1536.0,144.0,144.0,1.0,0.0,0.0,139.6163470691961,0.9695579657583063,135.68530020703935,0.942259029215551,0.0073699951171875,0.14052553530092604,0.022135416666666668,0.08333333333333333,0.14778645833333334
191,1536.0,144.0,144.0,1.0,0.0,0.0,139.85303083113018,0.9712016029939596,136.31245666743703,0.9466142824127571,0.007336086697048611,0.13441297743055558,0.022135416666666668,0.07877604166666667,0.142578125
192,1536.0,144.0,144.0,1.0,0.0,0.0,140.27429673901943,0.974127060687635,137.16837209302327,0.9525581395348838,0.007290310329861111,0.12270326967592604,0.020833333333333332,0.080078125,0.14453125
193,1536.0,144.0,144.0,1.0,0.0,0.0,139.28856174110166,0.9672816787576504,135.06388825280513,0.9379436684222578,0.007403903537326389,0.14523654513888884,0.022786458333333332,0.08528645833333333,0.15299479166666666
194,1536.0,144.0,144.0,1.0,0.0,0.0,138.4434550080608,0.9614128820004222,133.8076225045372,0.9292196007259528,0.007473415798611111,0.1569281684027779,0.0234375,0.08463541666666667,0.15169270833333334
195,1536.0,144.0,144.0,1.0,0.0,0.0,139.9919554320521,0.9721663571670285,136.51753269297535,0.9480384214789955,0.007325066460503472,0.13145616319444442,0.020833333333333332,0.08138020833333333,0.14518229166666666
196,1536.0,144.0,144.0,1.0,0.0,0.0,138.2341504964662,0.9599593784476821,133.27849960456444,0.9255451361428086,0.007503085666232639,0.1581488715277779,0.026041666666666668,0.08984375,0.15755208333333334
197,1536.0,144.0,144.0,1.0,0.0,0.0,139.9026898872823,0.9715464575505715,136.35972719916774,0.9469425499942203,0.007333543565538194,0.1316279658564814,0.022786458333333332,0.08203125,0.146484375
198,1536.0,144.0,144.0,1.0,0.0,0.0,138.81535049706952,0.9639954895629828,134.38687628161313,0.9332421964000912,0.007441202799479167,0.15170175057870372,0.022786458333333332,0.0859375,0.15104166666666666
199,1536.0,144.0,144.0,1.0,0.0,0.0,138.4547739579638,0.961491485819193,133.70146208772525,0.9284823756092031,0.007479349772135417,0.1574526186342593,0.022786458333333332,0.0859375,0.154296875
200,1536.0,144.0,144.0,1.0,0.0,0.0,138.84809909372768,0.9642229103731089,134.44814223843173,0.9336676544335537,0.007437811957465278,0.1492060908564814,0.0234375,0.08723958333333333,0.15299479166666666
201,1536.0,144.0,144.0,1.0,0.0,0.0,138.79351182867026,0.9638438321435435,134.18814696849049,0.9318621317256284,0.007452223036024306,0.1501283998842593,0.025390625,0.08984375,0.15559895833333334
202,1536.0,144.0,144.0,1.0,0.0,0.0,140.76165935964872,0.9775115233308939,137.79324845228362,0.956897558696414,0.007257249620225694,0.11610243055555558,0.0234375,0.08138020833333333,0.14388020833333334
203,1536.0,144.0,144.0,1.0,0.0,0.0,139.91337657820046,0.9716206706819476,136.20228611014895,0.9458492090982565,0.007342020670572917,0.1347113715277779,0.021484375,0.08333333333333333,0.150390625
204,1536.0,144.0,144.0,1.0,0.0,0.0,139.18179719411836,0.9665402582924886,134.70914696813978,0.9354801872787485,0.00742340087890625,0.14397967303240744,0.026041666666666668,0.08984375,0.15755208333333334
205,1536.0,144.0,144.0,1.0,0.0,0.0,139.71350594816664,0.9702326801956017,135.98247838616714,0.9443227665706052,0.007353888617621528,0.1352900752314814,0.022786458333333332,0.08333333333333333,0.150390625
206,1536.0,144.0,144.0,1.0,0.0,0.0,139.29276238362155,0.9673108498862608,135.37388111085608,0.9400963966031672,0.007386949327256945,0.13770435474537046,0.024088541666666668,0.0859375,0.15104166666666666
207,1536.0,144.0,144.0,1.0,0.0,0.0,139.23839472186665,0.9669332966796296,135.15673693858844,0.9385884509624197,0.007398817274305556,0.14341001157407418,0.0234375,0.08528645833333333,0.150390625
208,1536.0,144.0,144.0,1.0,0.0,0.0,138.10768376057,0.9590811372261806,133.17317678934296,0.9248137277037706,0.007509019639756944,0.1603823061342593,0.024088541666666668,0.087890625,0.15755208333333334
209,1536.0,144.0,144.0,1.0,0.0,0.0,139.57836314498434,0.9692941885068357,135.63849603311485,0.9419340002299642,0.007372538248697917,0.1357783564814814,0.024739583333333332,0.087890625,0.15104166666666666
210,1536.0,144.0,144.0,1.0,0.0,0.0,138.96874287773494,0.9650607144287149,134.52480328429695,0.9342000228076177,0.007433573404947917,0.1493778935185186,0.0234375,0.0859375,0.15364583333333334
211,1536.0,144.0,144.0,1.0,0.0,0.0,139.20616642557596,0.9667094890664997,135.00205996795606,0.9375143053330282,0.007407294379340278,0.14333767361111116,0.024088541666666668,0.08723958333333333,0.154296875
212,1536.0,144.0,144.0,1.0,0.0,0.0,139.57115890494146,0.9692441590620935,135.63849603311485,0.9419340002299642,0.007372538248697917,0.13982024016203698,0.0234375,0.08333333333333333,0.1484375
213,1536.0,144.0,144.0,1.0,0.0,0.0,138.4452080000004,0.9614250555555583,133.62573629361123,0.9279565020389668,0.007483588324652778,0.1545771846064814,0.024739583333333332,0.08984375,0.15885416666666666
214,1536.0,144.0,144.0,1.0,0.0,0.0,139.96234331651723,0.9719607174758141,136.422805597317,0.9473805944258125,0.007330152723524305,0.13186306423611116,0.022135416666666668,0.08203125,0.14713541666666666
215,1536.0,144.0,144.0,1.0,0.0,0.0,138.3886605385962,0.9610323648513626,133.4896458074007,0.9270114292180605,0.007491217719184028,0.15812174479166674,0.024088541666666668,0.08854166666666667,0.158203125
216,1536.0,144.0,144.0,1.0,0.0,0.0,139.4561505620203,0.9684454900140298,135.54498448810756,0.941284614500747,0.00737762451171875,0.14112232349537046,0.022786458333333332,0.08203125,0.14713541666666666
217,1536.0,144.0,144.0,1.0,0.0,0.0,140.5097976994683,0.9757624840240854,137.55223880597015,0.9552238805970149,0.007269965277777778,0.11980975115740744,0.020833333333333332,0.07942708333333333,0.14322916666666666
218,1536.0,144.0,144.0,1.0,0.0,0.0,139.737185442971,0.970397121131743,135.99815540696332,0.9444316347705786,0.007353040907118056,0.1369086371527779,0.021484375,0.08138020833333333,0.14713541666666666
219,1536.0,144.0,144.0,1.0,0.0,0.0,140.63052905352046,0.9766008962050032,137.5843247025892,0.9554466993235362,0.007268269856770834,0.122314453125,0.020833333333333332,0.07747395833333333,0.14127604166666666
220,1536.0,144.0,144.0,1.0,0.0,0.0,139.24436391273673,0.9669747493940051,135.15673693858844,0.9385884509624197,0.007398817274305556,0.14441370081018512,0.022135416666666668,0.08333333333333333,0.150390625
