participant.id_in_session,participant.code,participant.label,participant._is_bot,participant._index_in_pages,participant._max_page_index,participant._current_app_name,participant._current_page_name,participant.time_started_utc,participant.visited,participant.mturk_worker_id,participant.mturk_assignment_id,participant.payoff,participant.finished,participant.in_deception,session.code,session.label,session.mturk_HITId,session.mturk_HITGroupId,session.comment,session.is_demo,session.config.name,session.config.real_world_currency_per_point,session.config.simulated_play_time,session.config.participation_fee,session.prolific_completion_url,introduction.1.player.id_in_group,introduction.1.player.role,introduction.1.player.payoff,introduction.1.player.q1,introduction.1.player.q2,introduction.1.player.q3,introduction.1.player.q4,introduction.1.player.q5,introduction.1.group.id_in_subsession,introduction.1.subsession.round_number,bonus_game.1.player.id_in_group,bonus_game.1.player.role,bonus_game.1.player.payoff,bonus_game.1.player.time_spent,bonus_game.1.player.potential_payoff,bonus_game.1.player.decision,bonus_game.1.player.in_deception,bonus_game.1.group.id_in_subsession,bonus_game.1.subsession.round_number,bonus_game.2.player.id_in_group,bonus_game.2.player.role,bonus_game.2.player.payoff,bonus_game.2.player.time_spent,bonus_game.2.player.potential_payoff,bonus_game.2.player.decision,bonus_game.2.player.in_deception,bonus_game.2.group.id_in_subsession,bonus_game.2.subsession.round_number,bonus_game.3.player.id_in_group,bonus_game.3.player.role,bonus_game.3.player.payoff,bonus_game.3.player.time_spent,bonus_game.3.player.potential_payoff,bonus_game.3.player.decision,bonus_game.3.player.in_deception,bonus_game.3.group.id_in_subsession,bonus_game.3.subsession.round_number,bonus_game.4.player.id_in_group,bonus_game.4.player.role,bonus_game.4.player.payoff,bonus_game.4.player.time_spent,bonus_game.4.player.potential_payoff,bonus_game.4.player.decision,bonus_game.4.player.in_deception,bonus_game.4.group.id_in_subsession,bonus_game.4.subsession.round_number,bonus_game.5.player.id_in_group,bonus_game.5.player.role,bonus_game.5.player.payoff,bonus_game.5.player.time_spent,bonus_game.5.player.potential_payoff,bonus_game.5.player.decision,bonus_game.5.player.in_deception,bonus_game.5.group.id_in_subsession,bonus_game.5.subsession.round_number,bonus_game.6.player.id_in_group,bonus_game.6.player.role,bonus_game.6.player.payoff,bonus_game.6.player.time_spent,bonus_game.6.player.potential_payoff,bonus_game.6.player.decision,bonus_game.6.player.in_deception,bonus_game.6.group.id_in_subsession,bonus_game.6.subsession.round_number,bonus_game.7.player.id_in_group,bonus_game.7.player.role,bonus_game.7.player.payoff,bonus_game.7.player.time_spent,bonus_game.7.player.potential_payoff,bonus_game.7.player.decision,bonus_game.7.player.in_deception,bonus_game.7.group.id_in_subsession,bonus_game.7.subsession.round_number,bonus_game.8.player.id_in_group,bonus_game.8.player.role,bonus_game.8.player.payoff,bonus_game.8.player.time_spent,bonus_game.8.player.potential_payoff,bonus_game.8.player.decision,bonus_game.8.player.in_deception,bonus_game.8.group.id_in_subsession,bonus_game.8.subsession.round_number,bonus_game.9.player.id_in_group,bonus_game.9.player.role,bonus_game.9.player.payoff,bonus_game.9.player.time_spent,bonus_game.9.player.potential_payoff,bonus_game.9.player.decision,bonus_game.9.player.in_deception,bonus_game.9.group.id_in_subsession,bonus_game.9.subsession.round_number,bonus_game.10.player.id_in_group,bonus_game.10.player.role,bonus_game.10.player.payoff,bonus_game.10.player.time_spent,bonus_game.10.player.potential_payoff,bonus_game.10.player.decision,bonus_game.10.player.in_deception,bonus_game.10.group.id_in_subsession,bonus_game.10.subsession.round_number,bonus_game.11.player.id_in_group,bonus_game.11.player.role,bonus_game.11.player.payoff,bonus_game.11.player.time_spent,bonus_game.11.player.potential_payoff,bonus_game.11.player.decision,bonus_game.11.player.in_deception,bonus_game.11.group.id_in_subsession,bonus_game.11.subsession.round_number,bret.1.player.id_in_group,bret.1.player.role,bret.1.player.payoff,bret.1.player.bomb,bret.1.player.bomb_row,bret.1.player.bomb_col,bret.1.player.boxes_collected,bret.1.player.pay_this_round,bret.1.player.round_result,bret.1.group.id_in_subsession,bret.1.subsession.round_number,debrief.1.player.id_in_group,debrief.1.player.role,debrief.1.player.payoff,debrief.1.player.debrief,debrief.1.player.debrief2,debrief.1.group.id_in_subsession,debrief.1.subsession.round_number,thanks.1.player.id_in_group,thanks.1.player.role,thanks.1.player.payoff,thanks.1.group.id_in_subsession,thanks.1.subsession.round_number
2340,p4dqf2tu,,0,0,44,,,,0,,,0.0,,0,4d70dvpc,Real Experiment,,,,0,bonus_game,0.005,5,0.6,https://app.prolific.co/submissions/complete?cc=4BC08866,2340,,0.0,,,,,,1,1,2340,,0.0,,,,,1,1,2340,,0.0,,,,,1,2,2340,,0.0,,,,,1,3,2340,,0.0,,,,,1,4,2340,,0.0,,,,,1,5,2340,,0.0,,,,,1,6,2340,,0.0,,,,,1,7,2340,,0.0,,,,,1,8,2340,,0.0,,,,,1,9,2340,,0.0,,,,,1,10,2340,,0.0,,,,,1,11,2340,,0.0,,,,,,,1,1,2340,,0.0,,,1,1,2340,,0.0,1,1
2341,zckfhk6w,,0,0,44,,,,0,,,0.0,,1,4d70dvpc,Real Experiment,,,,0,bonus_game,0.005,5,0.6,https://app.prolific.co/submissions/complete?cc=4BC08866,2341,,0.0,,,,,,1,1,2341,,0.0,,,,,1,1,2341,,0.0,,,,,1,2,2341,,0.0,,,,,1,3,2341,,0.0,,,,,1,4,2341,,0.0,,,,,1,5,2341,,0.0,,,,,1,6,2341,,0.0,,,,,1,7,2341,,0.0,,,,,1,8,2341,,0.0,,,,,1,9,2341,,0.0,,,,,1,10,2341,,0.0,,,,,1,11,2341,,0.0,,,,,,,1,1,2341,,0.0,,,1,1,2341,,0.0,1,1
2342,jkfk5ffy,,0,0,44,,,,0,,,0.0,,0,4d70dvpc,Real Experiment,,,,0,bonus_game,0.005,5,0.6,https://app.prolific.co/submissions/complete?cc=4BC08866,2342,,0.0,,,,,,1,1,2342,,0.0,,,,,1,1,2342,,0.0,,,,,1,2,2342,,0.0,,,,,1,3,2342,,0.0,,,,,1,4,2342,,0.0,,,,,1,5,2342,,0.0,,,,,1,6,2342,,0.0,,,,,1,7,2342,,0.0,,,,,1,8,2342,,0.0,,,,,1,9,2342,,0.0,,,,,1,10,2342,,0.0,,,,,1,11,2342,,0.0,,,,,,,1,1,2342,,0.0,,,1,1,2342,,0.0,1,1
2343,722e3qrh,,0,0,44,,,,0,,,0.0,,1,4d70dvpc,Real Experiment,,,,0,bonus_game,0.005,5,0.6,https://app.prolific.co/submissions/complete?cc=4BC08866,2343,,0.0,,,,,,1,1,2343,,0.0,,,,,1,1,2343,,0.0,,,,,1,2,2343,,0.0,,,,,1,3,2343,,0.0,,,,,1,4,2343,,0.0,,,,,1,5,2343,,0.0,,,,,1,6,2343,,0.0,,,,,1,7,2343,,0.0,,,,,1,8,2343,,0.0,,,,,1,9,2343,,0.0,,,,,1,10,2343,,0.0,,,,,1,11,2343,,0.0,,,,,,,1,1,2343,,0.0,,,1,1,2343,,0.0,1,1
2344,ojx7bnl6,,0,0,44,,,,0,,,0.0,,0,4d70dvpc,Real Experiment,,,,0,bonus_game,0.005,5,0.6,https://app.prolific.co/submissions/complete?cc=4BC08866,2344,,0.0,,,,,,1,1,2344,,0.0,,,,,1,1,2344,,0.0,,,,,1,2,2344,,0.0,,,,,1,3,2344,,0.0,,,,,1,4,2344,,0.0,,,,,1,5,2344,,0.0,,,,,1,6,2344,,0.0,,,,,1,7,2344,,0.0,,,,,1,8,2344,,0.0,,,,,1,9,2344,,0.0,,,,,1,10,2344,,0.0,,,,,1,11,2344,,0.0,,,,,,,1,1,2344,,0.0,,,1,1,2344,,0.0,1,1
2345,i64a9iun,,0,0,44,,,,0,,,0.0,,1,4d70dvpc,Real Experiment,,,,0,bonus_game,0.005,5,0.6,https://app.prolific.co/submissions/complete?cc=4BC08866,2345,,0.0,,,,,,1,1,2345,,0.0,,,,,1,1,2345,,0.0,,,,,1,2,2345,,0.0,,,,,1,3,2345,,0.0,,,,,1,4,2345,,0.0,,,,,1,5,2345,,0.0,,,,,1,6,2345,,0.0,,,,,1,7,2345,,0.0,,,,,1,8,2345,,0.0,,,,,1,9,2345,,0.0,,,,,1,10,2345,,0.0,,,,,1,11,2345,,0.0,,,,,,,1,1,2345,,0.0,,,1,1,2345,,0.0,1,1
2346,zey5pdb3,,0,0,44,,,,0,,,0.0,,0,4d70dvpc,Real Experiment,,,,0,bonus_game,0.005,5,0.6,https://app.prolific.co/submissions/complete?cc=4BC08866,2346,,0.0,,,,,,1,1,2346,,0.0,,,,,1,1,2346,,0.0,,,,,1,2,2346,,0.0,,,,,1,3,2346,,0.0,,,,,1,4,2346,,0.0,,,,,1,5,2346,,0.0,,,,,1,6,2346,,0.0,,,,,1,7,2346,,0.0,,,,,1,8,2346,,0.0,,,,,1,9,2346,,0.0,,,,,1,10,2346,,0.0,,,,,1,11,2346,,0.0,,,,,,,1,1,2346,,0.0,,,1,1,2346,,0.0,1,1
2347,fa8osu7a,,0,0,44,,,,0,,,0.0,,1,4d70dvpc,Real Experiment,,,,0,bonus_game,0.005,5,0.6,https://app.prolific.co/submissions/complete?cc=4BC08866,2347,,0.0,,,,,,1,1,2347,,0.0,,,,,1,1,2347,,0.0,,,,,1,2,2347,,0.0,,,,,1,3,2347,,0.0,,,,,1,4,2347,,0.0,,,,,1,5,2347,,0.0,,,,,1,6,2347,,0.0,,,,,1,7,2347,,0.0,,,,,1,8,2347,,0.0,,,,,1,9,2347,,0.0,,,,,1,10,2347,,0.0,,,,,1,11,2347,,0.0,,,,,,,1,1,2347,,0.0,,,1,1,2347,,0.0,1,1
2348,6qcz8mqw,,0,0,44,,,,0,,,0.0,,0,4d70dvpc,Real Experiment,,,,0,bonus_game,0.005,5,0.6,https://app.prolific.co/submissions/complete?cc=4BC08866,2348,,0.0,,,,,,1,1,2348,,0.0,,,,,1,1,2348,,0.0,,,,,1,2,2348,,0.0,,,,,1,3,2348,,0.0,,,,,1,4,2348,,0.0,,,,,1,5,2348,,0.0,,,,,1,6,2348,,0.0,,,,,1,7,2348,,0.0,,,,,1,8,2348,,0.0,,,,,1,9,2348,,0.0,,,,,1,10,2348,,0.0,,,,,1,11,2348,,0.0,,,,,,,1,1,2348,,0.0,,,1,1,2348,,0.0,1,1
2349,dcvfscxv,,0,0,44,,,,0,,,0.0,,1,4d70dvpc,Real Experiment,,,,0,bonus_game,0.005,5,0.6,https://app.prolific.co/submissions/complete?cc=4BC08866,2349,,0.0,,,,,,1,1,2349,,0.0,,,,,1,1,2349,,0.0,,,,,1,2,2349,,0.0,,,,,1,3,2349,,0.0,,,,,1,4,2349,,0.0,,,,,1,5,2349,,0.0,,,,,1,6,2349,,0.0,,,,,1,7,2349,,0.0,,,,,1,8,2349,,0.0,,,,,1,9,2349,,0.0,,,,,1,10,2349,,0.0,,,,,1,11,2349,,0.0,,,,,,,1,1,2349,,0.0,,,1,1,2349,,0.0,1,1
2350,kn7e3yqf,,0,0,44,,,,0,,,0.0,,0,4d70dvpc,Real Experiment,,,,0,bonus_game,0.005,5,0.6,https://app.prolific.co/submissions/complete?cc=4BC08866,2350,,0.0,,,,,,1,1,2350,,0.0,,,,,1,1,2350,,0.0,,,,,1,2,2350,,0.0,,,,,1,3,2350,,0.0,,,,,1,4,2350,,0.0,,,,,1,5,2350,,0.0,,,,,1,6,2350,,0.0,,,,,1,7,2350,,0.0,,,,,1,8,2350,,0.0,,,,,1,9,2350,,0.0,,,,,1,10,2350,,0.0,,,,,1,11,2350,,0.0,,,,,,,1,1,2350,,0.0,,,1,1,2350,,0.0,1,1
2351,404fsa29,,0,0,44,,,,0,,,0.0,,1,4d70dvpc,Real Experiment,,,,0,bonus_game,0.005,5,0.6,https://app.prolific.co/submissions/complete?cc=4BC08866,2351,,0.0,,,,,,1,1,2351,,0.0,,,,,1,1,2351,,0.0,,,,,1,2,2351,,0.0,,,,,1,3,2351,,0.0,,,,,1,4,2351,,0.0,,,,,1,5,2351,,0.0,,,,,1,6,2351,,0.0,,,,,1,7,2351,,0.0,,,,,1,8,2351,,0.0,,,,,1,9,2351,,0.0,,,,,1,10,2351,,0.0,,,,,1,11,2351,,0.0,,,,,,,1,1,2351,,0.0,,,1,1,2351,,0.0,1,1
2352,sr7u57g2,,0,0,44,,,,0,,,0.0,,0,4d70dvpc,Real Experiment,,,,0,bonus_game,0.005,5,0.6,https://app.prolific.co/submissions/complete?cc=4BC08866,2352,,0.0,,,,,,1,1,2352,,0.0,,,,,1,1,2352,,0.0,,,,,1,2,2352,,0.0,,,,,1,3,2352,,0.0,,,,,1,4,2352,,0.0,,,,,1,5,2352,,0.0,,,,,1,6,2352,,0.0,,,,,1,7,2352,,0.0,,,,,1,8,2352,,0.0,,,,,1,9,2352,,0.0,,,,,1,10,2352,,0.0,,,,,1,11,2352,,0.0,,,,,,,1,1,2352,,0.0,,,1,1,2352,,0.0,1,1
2353,t78z3wsg,,0,0,44,,,,0,,,0.0,,1,4d70dvpc,Real Experiment,,,,0,bonus_game,0.005,5,0.6,https://app.prolific.co/submissions/complete?cc=4BC08866,2353,,0.0,,,,,,1,1,2353,,0.0,,,,,1,1,2353,,0.0,,,,,1,2,2353,,0.0,,,,,1,3,2353,,0.0,,,,,1,4,2353,,0.0,,,,,1,5,2353,,0.0,,,,,1,6,2353,,0.0,,,,,1,7,2353,,0.0,,,,,1,8,2353,,0.0,,,,,1,9,2353,,0.0,,,,,1,10,2353,,0.0,,,,,1,11,2353,,0.0,,,,,,,1,1,2353,,0.0,,,1,1,2353,,0.0,1,1
2354,cnr0ye5y,,0,0,44,,,,0,,,0.0,,0,4d70dvpc,Real Experiment,,,,0,bonus_game,0.005,5,0.6,https://app.prolific.co/submissions/complete?cc=4BC08866,2354,,0.0,,,,,,1,1,2354,,0.0,,,,,1,1,2354,,0.0,,,,,1,2,2354,,0.0,,,,,1,3,2354,,0.0,,,,,1,4,2354,,0.0,,,,,1,5,2354,,0.0,,,,,1,6,2354,,0.0,,,,,1,7,2354,,0.0,,,,,1,8,2354,,0.0,,,,,1,9,2354,,0.0,,,,,1,10,2354,,0.0,,,,,1,11,2354,,0.0,,,,,,,1,1,2354,,0.0,,,1,1,2354,,0.0,1,1
2355,v171q1vz,,0,0,44,,,,0,,,0.0,,1,4d70dvpc,Real Experiment,,,,0,bonus_game,0.005,5,0.6,https://app.prolific.co/submissions/complete?cc=4BC08866,2355,,0.0,,,,,,1,1,2355,,0.0,,,,,1,1,2355,,0.0,,,,,1,2,2355,,0.0,,,,,1,3,2355,,0.0,,,,,1,4,2355,,0.0,,,,,1,5,2355,,0.0,,,,,1,6,2355,,0.0,,,,,1,7,2355,,0.0,,,,,1,8,2355,,0.0,,,,,1,9,2355,,0.0,,,,,1,10,2355,,0.0,,,,,1,11,2355,,0.0,,,,,,,1,1,2355,,0.0,,,1,1,2355,,0.0,1,1
2356,zsgnc62y,,0,0,44,,,,0,,,0.0,,0,4d70dvpc,Real Experiment,,,,0,bonus_game,0.005,5,0.6,https://app.prolific.co/submissions/complete?cc=4BC08866,2356,,0.0,,,,,,1,1,2356,,0.0,,,,,1,1,2356,,0.0,,,,,1,2,2356,,0.0,,,,,1,3,2356,,0.0,,,,,1,4,2356,,0.0,,,,,1,5,2356,,0.0,,,,,1,6,2356,,0.0,,,,,1,7,2356,,0.0,,,,,1,8,2356,,0.0,,,,,1,9,2356,,0.0,,,,,1,10,2356,,0.0,,,,,1,11,2356,,0.0,,,,,,,1,1,2356,,0.0,,,1,1,2356,,0.0,1,1
2357,gm2wouwa,,0,0,44,,,,0,,,0.0,,1,4d70dvpc,Real Experiment,,,,0,bonus_game,0.005,5,0.6,https://app.prolific.co/submissions/complete?cc=4BC08866,2357,,0.0,,,,,,1,1,2357,,0.0,,,,,1,1,2357,,0.0,,,,,1,2,2357,,0.0,,,,,1,3,2357,,0.0,,,,,1,4,2357,,0.0,,,,,1,5,2357,,0.0,,,,,1,6,2357,,0.0,,,,,1,7,2357,,0.0,,,,,1,8,2357,,0.0,,,,,1,9,2357,,0.0,,,,,1,10,2357,,0.0,,,,,1,11,2357,,0.0,,,,,,,1,1,2357,,0.0,,,1,1,2357,,0.0,1,1
2358,gwmjo3hx,,0,0,44,,,,0,,,0.0,,0,4d70dvpc,Real Experiment,,,,0,bonus_game,0.005,5,0.6,https://app.prolific.co/submissions/complete?cc=4BC08866,2358,,0.0,,,,,,1,1,2358,,0.0,,,,,1,1,2358,,0.0,,,,,1,2,2358,,0.0,,,,,1,3,2358,,0.0,,,,,1,4,2358,,0.0,,,,,1,5,2358,,0.0,,,,,1,6,2358,,0.0,,,,,1,7,2358,,0.0,,,,,1,8,2358,,0.0,,,,,1,9,2358,,0.0,,,,,1,10,2358,,0.0,,,,,1,11,2358,,0.0,,,,,,,1,1,2358,,0.0,,,1,1,2358,,0.0,1,1
2359,k2pfoacs,,0,0,44,,,,0,,,0.0,,1,4d70dvpc,Real Experiment,,,,0,bonus_game,0.005,5,0.6,https://app.prolific.co/submissions/complete?cc=4BC08866,2359,,0.0,,,,,,1,1,2359,,0.0,,,,,1,1,2359,,0.0,,,,,1,2,2359,,0.0,,,,,1,3,2359,,0.0,,,,,1,4,2359,,0.0,,,,,1,5,2359,,0.0,,,,,1,6,2359,,0.0,,,,,1,7,2359,,0.0,,,,,1,8,2359,,0.0,,,,,1,9,2359,,0.0,,,,,1,10,2359,,0.0,,,,,1,11,2359,,0.0,,,,,,,1,1,2359,,0.0,,,1,1,2359,,0.0,1,1
2360,lrfft2cx,,0,0,44,,,,0,,,0.0,,0,4d70dvpc,Real Experiment,,,,0,bonus_game,0.005,5,0.6,https://app.prolific.co/submissions/complete?cc=4BC08866,2360,,0.0,,,,,,1,1,2360,,0.0,,,,,1,1,2360,,0.0,,,,,1,2,2360,,0.0,,,,,1,3,2360,,0.0,,,,,1,4,2360,,0.0,,,,,1,5,2360,,0.0,,,,,1,6,2360,,0.0,,,,,1,7,2360,,0.0,,,,,1,8,2360,,0.0,,,,,1,9,2360,,0.0,,,,,1,10,2360,,0.0,,,,,1,11,2360,,0.0,,,,,,,1,1,2360,,0.0,,,1,1,2360,,0.0,1,1
2361,z1pqc3wg,,0,0,44,,,,0,,,0.0,,1,4d70dvpc,Real Experiment,,,,0,bonus_game,0.005,5,0.6,https://app.prolific.co/submissions/complete?cc=4BC08866,2361,,0.0,,,,,,1,1,2361,,0.0,,,,,1,1,2361,,0.0,,,,,1,2,2361,,0.0,,,,,1,3,2361,,0.0,,,,,1,4,2361,,0.0,,,,,1,5,2361,,0.0,,,,,1,6,2361,,0.0,,,,,1,7,2361,,0.0,,,,,1,8,2361,,0.0,,,,,1,9,2361,,0.0,,,,,1,10,2361,,0.0,,,,,1,11,2361,,0.0,,,,,,,1,1,2361,,0.0,,,1,1,2361,,0.0,1,1
2362,ds3uppm4,,0,0,44,,,,0,,,0.0,,0,4d70dvpc,Real Experiment,,,,0,bonus_game,0.005,5,0.6,https://app.prolific.co/submissions/complete?cc=4BC08866,2362,,0.0,,,,,,1,1,2362,,0.0,,,,,1,1,2362,,0.0,,,,,1,2,2362,,0.0,,,,,1,3,2362,,0.0,,,,,1,4,2362,,0.0,,,,,1,5,2362,,0.0,,,,,1,6,2362,,0.0,,,,,1,7,2362,,0.0,,,,,1,8,2362,,0.0,,,,,1,9,2362,,0.0,,,,,1,10,2362,,0.0,,,,,1,11,2362,,0.0,,,,,,,1,1,2362,,0.0,,,1,1,2362,,0.0,1,1
2363,vp5f9bjf,,0,0,44,,,,0,,,0.0,,1,4d70dvpc,Real Experiment,,,,0,bonus_game,0.005,5,0.6,https://app.prolific.co/submissions/complete?cc=4BC08866,2363,,0.0,,,,,,1,1,2363,,0.0,,,,,1,1,2363,,0.0,,,,,1,2,2363,,0.0,,,,,1,3,2363,,0.0,,,,,1,4,2363,,0.0,,,,,1,5,2363,,0.0,,,,,1,6,2363,,0.0,,,,,1,7,2363,,0.0,,,,,1,8,2363,,0.0,,,,,1,9,2363,,0.0,,,,,1,10,2363,,0.0,,,,,1,11,2363,,0.0,,,,,,,1,1,2363,,0.0,,,1,1,2363,,0.0,1,1
2364,9kuslvnh,,0,0,44,,,,0,,,0.0,,0,4d70dvpc,Real Experiment,,,,0,bonus_game,0.005,5,0.6,https://app.prolific.co/submissions/complete?cc=4BC08866,2364,,0.0,,,,,,1,1,2364,,0.0,,,,,1,1,2364,,0.0,,,,,1,2,2364,,0.0,,,,,1,3,2364,,0.0,,,,,1,4,2364,,0.0,,,,,1,5,2364,,0.0,,,,,1,6,2364,,0.0,,,,,1,7,2364,,0.0,,,,,1,8,2364,,0.0,,,,,1,9,2364,,0.0,,,,,1,10,2364,,0.0,,,,,1,11,2364,,0.0,,,,,,,1,1,2364,,0.0,,,1,1,2364,,0.0,1,1
2365,ez9bo98p,,0,0,44,,,,0,,,0.0,,1,4d70dvpc,Real Experiment,,,,0,bonus_game,0.005,5,0.6,https://app.prolific.co/submissions/complete?cc=4BC08866,2365,,0.0,,,,,,1,1,2365,,0.0,,,,,1,1,2365,,0.0,,,,,1,2,2365,,0.0,,,,,1,3,2365,,0.0,,,,,1,4,2365,,0.0,,,,,1,5,2365,,0.0,,,,,1,6,2365,,0.0,,,,,1,7,2365,,0.0,,,,,1,8,2365,,0.0,,,,,1,9,2365,,0.0,,,,,1,10,2365,,0.0,,,,,1,11,2365,,0.0,,,,,,,1,1,2365,,0.0,,,1,1,2365,,0.0,1,1
2366,203xgamr,,0,0,44,,,,0,,,0.0,,0,4d70dvpc,Real Experiment,,,,0,bonus_game,0.005,5,0.6,https://app.prolific.co/submissions/complete?cc=4BC08866,2366,,0.0,,,,,,1,1,2366,,0.0,,,,,1,1,2366,,0.0,,,,,1,2,2366,,0.0,,,,,1,3,2366,,0.0,,,,,1,4,2366,,0.0,,,,,1,5,2366,,0.0,,,,,1,6,2366,,0.0,,,,,1,7,2366,,0.0,,,,,1,8,2366,,0.0,,,,,1,9,2366,,0.0,,,,,1,10,2366,,0.0,,,,,1,11,2366,,0.0,,,,,,,1,1,2366,,0.0,,,1,1,2366,,0.0,1,1
2367,3n3122pl,,0,0,44,,,,0,,,0.0,,1,4d70dvpc,Real Experiment,,,,0,bonus_game,0.005,5,0.6,https://app.prolific.co/submissions/complete?cc=4BC08866,2367,,0.0,,,,,,1,1,2367,,0.0,,,,,1,1,2367,,0.0,,,,,1,2,2367,,0.0,,,,,1,3,2367,,0.0,,,,,1,4,2367,,0.0,,,,,1,5,2367,,0.0,,,,,1,6,2367,,0.0,,,,,1,7,2367,,0.0,,,,,1,8,2367,,0.0,,,,,1,9,2367,,0.0,,,,,1,10,2367,,0.0,,,,,1,11,2367,,0.0,,,,,,,1,1,2367,,0.0,,,1,1,2367,,0.0,1,1
2368,onbvf57w,,0,0,44,,,,0,,,0.0,,0,4d70dvpc,Real Experiment,,,,0,bonus_game,0.005,5,0.6,https://app.prolific.co/submissions/complete?cc=4BC08866,2368,,0.0,,,,,,1,1,2368,,0.0,,,,,1,1,2368,,0.0,,,,,1,2,2368,,0.0,,,,,1,3,2368,,0.0,,,,,1,4,2368,,0.0,,,,,1,5,2368,,0.0,,,,,1,6,2368,,0.0,,,,,1,7,2368,,0.0,,,,,1,8,2368,,0.0,,,,,1,9,2368,,0.0,,,,,1,10,2368,,0.0,,,,,1,11,2368,,0.0,,,,,,,1,1,2368,,0.0,,,1,1,2368,,0.0,1,1
2369,9isojd7j,,0,0,44,,,,0,,,0.0,,1,4d70dvpc,Real Experiment,,,,0,bonus_game,0.005,5,0.6,https://app.prolific.co/submissions/complete?cc=4BC08866,2369,,0.0,,,,,,1,1,2369,,0.0,,,,,1,1,2369,,0.0,,,,,1,2,2369,,0.0,,,,,1,3,2369,,0.0,,,,,1,4,2369,,0.0,,,,,1,5,2369,,0.0,,,,,1,6,2369,,0.0,,,,,1,7,2369,,0.0,,,,,1,8,2369,,0.0,,,,,1,9,2369,,0.0,,,,,1,10,2369,,0.0,,,,,1,11,2369,,0.0,,,,,,,1,1,2369,,0.0,,,1,1,2369,,0.0,1,1
2370,ck91lmzs,,0,0,44,,,,0,,,0.0,,0,4d70dvpc,Real Experiment,,,,0,bonus_game,0.005,5,0.6,https://app.prolific.co/submissions/complete?cc=4BC08866,2370,,0.0,,,,,,1,1,2370,,0.0,,,,,1,1,2370,,0.0,,,,,1,2,2370,,0.0,,,,,1,3,2370,,0.0,,,,,1,4,2370,,0.0,,,,,1,5,2370,,0.0,,,,,1,6,2370,,0.0,,,,,1,7,2370,,0.0,,,,,1,8,2370,,0.0,,,,,1,9,2370,,0.0,,,,,1,10,2370,,0.0,,,,,1,11,2370,,0.0,,,,,,,1,1,2370,,0.0,,,1,1,2370,,0.0,1,1
2371,jxglnlz7,,0,0,44,,,,0,,,0.0,,1,4d70dvpc,Real Experiment,,,,0,bonus_game,0.005,5,0.6,https://app.prolific.co/submissions/complete?cc=4BC08866,2371,,0.0,,,,,,1,1,2371,,0.0,,,,,1,1,2371,,0.0,,,,,1,2,2371,,0.0,,,,,1,3,2371,,0.0,,,,,1,4,2371,,0.0,,,,,1,5,2371,,0.0,,,,,1,6,2371,,0.0,,,,,1,7,2371,,0.0,,,,,1,8,2371,,0.0,,,,,1,9,2371,,0.0,,,,,1,10,2371,,0.0,,,,,1,11,2371,,0.0,,,,,,,1,1,2371,,0.0,,,1,1,2371,,0.0,1,1
2372,0jca6574,,0,0,44,,,,0,,,0.0,,0,4d70dvpc,Real Experiment,,,,0,bonus_game,0.005,5,0.6,https://app.prolific.co/submissions/complete?cc=4BC08866,2372,,0.0,,,,,,1,1,2372,,0.0,,,,,1,1,2372,,0.0,,,,,1,2,2372,,0.0,,,,,1,3,2372,,0.0,,,,,1,4,2372,,0.0,,,,,1,5,2372,,0.0,,,,,1,6,2372,,0.0,,,,,1,7,2372,,0.0,,,,,1,8,2372,,0.0,,,,,1,9,2372,,0.0,,,,,1,10,2372,,0.0,,,,,1,11,2372,,0.0,,,,,,,1,1,2372,,0.0,,,1,1,2372,,0.0,1,1
2373,oyiqndjl,,0,0,44,,,,0,,,0.0,,1,4d70dvpc,Real Experiment,,,,0,bonus_game,0.005,5,0.6,https://app.prolific.co/submissions/complete?cc=4BC08866,2373,,0.0,,,,,,1,1,2373,,0.0,,,,,1,1,2373,,0.0,,,,,1,2,2373,,0.0,,,,,1,3,2373,,0.0,,,,,1,4,2373,,0.0,,,,,1,5,2373,,0.0,,,,,1,6,2373,,0.0,,,,,1,7,2373,,0.0,,,,,1,8,2373,,0.0,,,,,1,9,2373,,0.0,,,,,1,10,2373,,0.0,,,,,1,11,2373,,0.0,,,,,,,1,1,2373,,0.0,,,1,1,2373,,0.0,1,1
2374,gkd4evbz,,0,0,44,,,,0,,,0.0,,0,4d70dvpc,Real Experiment,,,,0,bonus_game,0.005,5,0.6,https://app.prolific.co/submissions/complete?cc=4BC08866,2374,,0.0,,,,,,1,1,2374,,0.0,,,,,1,1,2374,,0.0,,,,,1,2,2374,,0.0,,,,,1,3,2374,,0.0,,,,,1,4,2374,,0.0,,,,,1,5,2374,,0.0,,,,,1,6,2374,,0.0,,,,,1,7,2374,,0.0,,,,,1,8,2374,,0.0,,,,,1,9,2374,,0.0,,,,,1,10,2374,,0.0,,,,,1,11,2374,,0.0,,,,,,,1,1,2374,,0.0,,,1,1,2374,,0.0,1,1
