experiment,cohort,stage,round,turn,participant,type,start,end,duration(ms),duration(s),turn duration(ms),turn duration(s),round duration(ms),round duration(s),game duration(ms),game duration(s)
🟣 4p3,Cohort 03-m898xg,Second negotiation game-negotiation2_alternate_profile,1,1,squid-orange-6967,proposal,1741988190724.0,1741988220337,29613.0,29.613,38342.0,38.342,84535.0,84.535,337691.0,337.691
🟣 4p3,Cohort 03-m898xg,Second negotiation game-negotiation2_alternate_profile,1,1,lion-green-7491,response,1741988220337,1741988222488.0,2151.0,2.151,38342.0,38.342,84535.0,84.535,337691.0,337.691
🟣 4p3,Cohort 03-m898xg,Second negotiation game-negotiation2_alternate_profile,1,1,camel-blue-7414,response,1741988220337,1741988229401.0,9064.0,9.064,38342.0,38.342,84535.0,84.535,337691.0,337.691
🟣 4p3,Cohort 03-m898xg,Second negotiation game-negotiation2_alternate_profile,1,2,lion-green-7491,proposal,1741988229401.0,1741988244689,15288.0,15.288,20532.0,20.532,84535.0,84.535,337691.0,337.691
🟣 4p3,Cohort 03-m898xg,Second negotiation game-negotiation2_alternate_profile,1,2,camel-blue-7414,response,1741988244689,1741988248976.0,4287.0,4.287,20532.0,20.532,84535.0,84.535,337691.0,337.691
🟣 4p3,Cohort 03-m898xg,Second negotiation game-negotiation2_alternate_profile,1,2,squid-orange-6967,response,1741988244689,1741988250213.0,5524.0,5.524,20532.0,20.532,84535.0,84.535,337691.0,337.691
🟣 4p3,Cohort 03-m898xg,Second negotiation game-negotiation2_alternate_profile,2,0,camel-blue-7414,proposal,1741988250456,1741988287521,37065,37.065,41267.0,41.267,112098.0,112.098,337691.0,337.691
🟣 4p3,Cohort 03-m898xg,Second negotiation game-negotiation2_alternate_profile,2,0,squid-orange-6967,response,1741988287521,1741988291723.0,4202.0,4.202,41267.0,41.267,112098.0,112.098,337691.0,337.691
🟣 4p3,Cohort 03-m898xg,Second negotiation game-negotiation2_alternate_profile,2,0,lion-green-7491,response,1741988287521,1741988290903.0,3382.0,3.382,41267.0,41.267,112098.0,112.098,337691.0,337.691
🟣 4p3,Cohort 03-m898xg,Second negotiation game-negotiation2_alternate_profile,2,1,squid-orange-6967,proposal,1741988291723.0,1741988327776,36053.0,36.053,49451.0,49.451,112098.0,112.098,337691.0,337.691
🟣 4p3,Cohort 03-m898xg,Second negotiation game-negotiation2_alternate_profile,2,1,lion-green-7491,response,1741988327776,1741988330020.0,2244.0,2.244,49451.0,49.451,112098.0,112.098,337691.0,337.691
🟣 4p3,Cohort 03-m898xg,Second negotiation game-negotiation2_alternate_profile,2,1,camel-blue-7414,response,1741988327776,1741988341449.0,13673.0,13.673,49451.0,49.451,112098.0,112.098,337691.0,337.691
🟣 4p3,Cohort 03-m898xg,Second negotiation game-negotiation2_alternate_profile,2,2,lion-green-7491,proposal,1741988341449.0,1741988352719,11270.0,11.27,21380.0,21.38,112098.0,112.098,337691.0,337.691
🟣 4p3,Cohort 03-m898xg,Second negotiation game-negotiation2_alternate_profile,2,2,squid-orange-6967,response,1741988352719,1741988356393.0,3674.0,3.674,21380.0,21.38,112098.0,112.098,337691.0,337.691
🟣 4p3,Cohort 03-m898xg,Second negotiation game-negotiation2_alternate_profile,2,2,camel-blue-7414,response,1741988352719,1741988363174.0,10455.0,10.455,21380.0,21.38,112098.0,112.098,337691.0,337.691
🟣 4p3,Cohort 05-m898xg,First negotiation game-negotiation1,0,0,butterfly-purple-4350,proposal,1741988869069,1741988967355,98286,98.286,110552.0,110.552,242223.0,242.223,643873.0,643.873
🟣 4p3,Cohort 05-m898xg,First negotiation game-negotiation1,0,0,ram-green-9746,response,1741988967355,1741988979153.0,11798.0,11.798,110552.0,110.552,242223.0,242.223,643873.0,643.873
🟣 4p3,Cohort 05-m898xg,First negotiation game-negotiation1,0,0,owl-yellow-8687,response,1741988967355,1741988979621.0,12266.0,12.266,110552.0,110.552,242223.0,242.223,643873.0,643.873
🟣 4p3,Cohort 05-m898xg,First negotiation game-negotiation1,0,1,ram-green-9746,proposal,1741988979621.0,1741989009341,29720.0,29.72,68060.0,68.06,242223.0,242.223,643873.0,643.873
🟣 4p3,Cohort 05-m898xg,First negotiation game-negotiation1,0,1,owl-yellow-8687,response,1741989009341,1741989023783.0,14442.0,14.442,68060.0,68.06,242223.0,242.223,643873.0,643.873
🟣 4p3,Cohort 05-m898xg,First negotiation game-negotiation1,0,1,butterfly-purple-4350,response,1741989009341,1741989047926.0,38585.0,38.585,68060.0,68.06,242223.0,242.223,643873.0,643.873
🟣 4p3,Cohort 05-m898xg,First negotiation game-negotiation1,0,2,owl-yellow-8687,proposal,1741989047926.0,1741989091401,43475.0,43.475,63611.0,63.611,242223.0,242.223,643873.0,643.873
🟣 4p3,Cohort 05-m898xg,First negotiation game-negotiation1,0,2,ram-green-9746,response,1741989091401,1741989101240.0,9839.0,9.839,63611.0,63.611,242223.0,242.223,643873.0,643.873
🟣 4p3,Cohort 05-m898xg,First negotiation game-negotiation1,0,2,butterfly-purple-4350,response,1741989091401,1741989111863.0,20462.0,20.462,63611.0,63.611,242223.0,242.223,643873.0,643.873
🟣 4p3,Cohort 05-m898xg,First negotiation game-negotiation1,1,0,butterfly-purple-4350,proposal,1741989112127,1741989171357,59230,59.23,69859.0,69.859,189121.0,189.121,643873.0,643.873
🟣 4p3,Cohort 05-m898xg,First negotiation game-negotiation1,1,0,ram-green-9746,response,1741989171357,1741989176204.0,4847.0,4.847,69859.0,69.859,189121.0,189.121,643873.0,643.873
🟣 4p3,Cohort 05-m898xg,First negotiation game-negotiation1,1,0,owl-yellow-8687,response,1741989171357,1741989181986.0,10629.0,10.629,69859.0,69.859,189121.0,189.121,643873.0,643.873
🟣 4p3,Cohort 05-m898xg,First negotiation game-negotiation1,1,1,ram-green-9746,proposal,1741989181986.0,1741989216347,34361.0,34.361,51608.0,51.608,189121.0,189.121,643873.0,643.873
🟣 4p3,Cohort 05-m898xg,First negotiation game-negotiation1,1,1,butterfly-purple-4350,response,1741989216347,1741989234958.0,18611.0,18.611,51608.0,51.608,189121.0,189.121,643873.0,643.873
🟣 4p3,Cohort 05-m898xg,First negotiation game-negotiation1,1,1,owl-yellow-8687,response,1741989216347,1741989230659.0,14312.0,14.312,51608.0,51.608,189121.0,189.121,643873.0,643.873
🟣 4p3,Cohort 05-m898xg,First negotiation game-negotiation1,1,2,owl-yellow-8687,proposal,1741989234958.0,1741989269141,34183.0,34.183,67654.0,67.654,189121.0,189.121,643873.0,643.873
🟣 4p3,Cohort 05-m898xg,First negotiation game-negotiation1,1,2,ram-green-9746,response,1741989269141,1741989272458.0,3317.0,3.317,67654.0,67.654,189121.0,189.121,643873.0,643.873
🟣 4p3,Cohort 05-m898xg,First negotiation game-negotiation1,1,2,butterfly-purple-4350,response,1741989269141,1741989302852.0,33711.0,33.711,67654.0,67.654,189121.0,189.121,643873.0,643.873
🟣 4p3,Cohort 05-m898xg,First negotiation game-negotiation1,2,0,butterfly-purple-4350,proposal,1741989303168,1741989361763,58595,58.595,69818.0,69.818,212529.0,212.529,643873.0,643.873
🟣 4p3,Cohort 05-m898xg,First negotiation game-negotiation1,2,0,ram-green-9746,response,1741989361763,1741989365910.0,4147.0,4.147,69818.0,69.818,212529.0,212.529,643873.0,643.873
🟣 4p3,Cohort 05-m898xg,First negotiation game-negotiation1,2,0,owl-yellow-8687,response,1741989361763,1741989372986.0,11223.0,11.223,69818.0,69.818,212529.0,212.529,643873.0,643.873
🟣 4p3,Cohort 05-m898xg,First negotiation game-negotiation1,2,1,ram-green-9746,proposal,1741989372986.0,1741989397484,24498.0,24.498,83080.0,83.08,212529.0,212.529,643873.0,643.873
🟣 4p3,Cohort 05-m898xg,First negotiation game-negotiation1,2,1,butterfly-purple-4350,response,1741989397484,1741989456387.0,58903.0,58.903,83080.0,83.08,212529.0,212.529,643873.0,643.873
🟣 4p3,Cohort 05-m898xg,First negotiation game-negotiation1,2,1,owl-yellow-8687,response,1741989397484,1741989419768.0,22284.0,22.284,83080.0,83.08,212529.0,212.529,643873.0,643.873
🟣 4p3,Cohort 05-m898xg,First negotiation game-negotiation1,2,2,owl-yellow-8687,proposal,1741989456387.0,1741989504653,48266.0,48.266,59631.0,59.631,212529.0,212.529,643873.0,643.873
🟣 4p3,Cohort 05-m898xg,First negotiation game-negotiation1,2,2,ram-green-9746,response,1741989504653,1741989508384.0,3731.0,3.731,59631.0,59.631,212529.0,212.529,643873.0,643.873
🟣 4p3,Cohort 05-m898xg,First negotiation game-negotiation1,2,2,butterfly-purple-4350,response,1741989504653,1741989516846.0,12193.0,12.193,59631.0,59.631,212529.0,212.529,643873.0,643.873
🟣 4p3,Cohort 05-m898xg,Second negotiation game-negotiation2_alternate_profile,0,0,butterfly-purple-4350,proposal,1741989642383,1741989701061,58678,58.678,69680.0,69.68,230280.0,230.28,598855.0,598.855
🟣 4p3,Cohort 05-m898xg,Second negotiation game-negotiation2_alternate_profile,0,0,ram-green-9746,response,1741989701061,1741989707924.0,6863.0,6.863,69680.0,69.68,230280.0,230.28,598855.0,598.855
🟣 4p3,Cohort 05-m898xg,Second negotiation game-negotiation2_alternate_profile,0,0,owl-yellow-8687,response,1741989701061,1741989712063.0,11002.0,11.002,69680.0,69.68,230280.0,230.28,598855.0,598.855
🟣 4p3,Cohort 05-m898xg,Second negotiation game-negotiation2_alternate_profile,0,1,owl-yellow-8687,proposal,1741989712063.0,1741989794319,82256.0,82.256,93430.0,93.43,230280.0,230.28,598855.0,598.855
🟣 4p3,Cohort 05-m898xg,Second negotiation game-negotiation2_alternate_profile,0,1,ram-green-9746,response,1741989794319,1741989797588.0,3269.0,3.269,93430.0,93.43,230280.0,230.28,598855.0,598.855
🟣 4p3,Cohort 05-m898xg,Second negotiation game-negotiation2_alternate_profile,0,1,butterfly-purple-4350,response,1741989794319,1741989805775.0,11456.0,11.456,93430.0,93.43,230280.0,230.28,598855.0,598.855
🟣 4p3,Cohort 05-m898xg,Second negotiation game-negotiation2_alternate_profile,0,2,ram-green-9746,proposal,1741989805775.0,1741989865840,60065.0,60.065,67170.0,67.17,230280.0,230.28,598855.0,598.855
🟣 4p3,Cohort 05-m898xg,Second negotiation game-negotiation2_alternate_profile,0,2,owl-yellow-8687,response,1741989865840,1741989873185.0,7345.0,7.345,67170.0,67.17,230280.0,230.28,598855.0,598.855
🟣 4p3,Cohort 05-m898xg,Second negotiation game-negotiation2_alternate_profile,0,2,butterfly-purple-4350,response,1741989865840,1741989871621.0,5781.0,5.781,67170.0,67.17,230280.0,230.28,598855.0,598.855
🟣 4p3,Cohort 05-m898xg,Second negotiation game-negotiation2_alternate_profile,1,0,butterfly-purple-4350,proposal,1741989873481,1741989922329,48848,48.848,58697.0,58.697,201437.0,201.437,598855.0,598.855
🟣 4p3,Cohort 05-m898xg,Second negotiation game-negotiation2_alternate_profile,1,0,ram-green-9746,response,1741989922329,1741989925397.0,3068.0,3.068,58697.0,58.697,201437.0,201.437,598855.0,598.855
🟣 4p3,Cohort 05-m898xg,Second negotiation game-negotiation2_alternate_profile,1,0,owl-yellow-8687,response,1741989922329,1741989932178.0,9849.0,9.849,58697.0,58.697,201437.0,201.437,598855.0,598.855
🟣 4p3,Cohort 05-m898xg,Second negotiation game-negotiation2_alternate_profile,1,1,owl-yellow-8687,proposal,1741989932178.0,1741990011567,79389.0,79.389,95132.0,95.132,201437.0,201.437,598855.0,598.855
🟣 4p3,Cohort 05-m898xg,Second negotiation game-negotiation2_alternate_profile,1,1,butterfly-purple-4350,response,1741990011567,1741990027540.0,15973.0,15.973,95132.0,95.132,201437.0,201.437,598855.0,598.855
🟣 4p3,Cohort 05-m898xg,Second negotiation game-negotiation2_alternate_profile,1,1,ram-green-9746,response,1741990011567,1741990016087.0,4520.0,4.52,95132.0,95.132,201437.0,201.437,598855.0,598.855
🟣 4p3,Cohort 05-m898xg,Second negotiation game-negotiation2_alternate_profile,1,2,ram-green-9746,proposal,1741990027540.0,1741990059335,31795.0,31.795,47608.0,47.608,201437.0,201.437,598855.0,598.855
🟣 4p3,Cohort 05-m898xg,Second negotiation game-negotiation2_alternate_profile,1,2,owl-yellow-8687,response,1741990059335,1741990075429.0,16094.0,16.094,47608.0,47.608,201437.0,201.437,598855.0,598.855
🟣 4p3,Cohort 05-m898xg,Second negotiation game-negotiation2_alternate_profile,1,2,butterfly-purple-4350,response,1741990059335,1741990068190.0,8855.0,8.855,47608.0,47.608,201437.0,201.437,598855.0,598.855
🟣 4p3,Cohort 05-m898xg,Second negotiation game-negotiation2_alternate_profile,2,0,butterfly-purple-4350,proposal,1741990075653,1741990116498,40845,40.845,60853.0,60.853,167138.0,167.138,598855.0,598.855
🟣 4p3,Cohort 05-m898xg,Second negotiation game-negotiation2_alternate_profile,2,0,owl-yellow-8687,response,1741990116498,1741990136506.0,20008.0,20.008,60853.0,60.853,167138.0,167.138,598855.0,598.855
🟣 4p3,Cohort 05-m898xg,Second negotiation game-negotiation2_alternate_profile,2,0,ram-green-9746,response,1741990116498,1741990120144.0,3646.0,3.646,60853.0,60.853,167138.0,167.138,598855.0,598.855
🟣 4p3,Cohort 05-m898xg,Second negotiation game-negotiation2_alternate_profile,2,1,owl-yellow-8687,proposal,1741990136506.0,1741990174136,37630.0,37.63,52637.0,52.637,167138.0,167.138,598855.0,598.855
🟣 4p3,Cohort 05-m898xg,Second negotiation game-negotiation2_alternate_profile,2,1,butterfly-purple-4350,response,1741990174136,1741990189392.0,15256.0,15.256,52637.0,52.637,167138.0,167.138,598855.0,598.855
🟣 4p3,Cohort 05-m898xg,Second negotiation game-negotiation2_alternate_profile,2,1,ram-green-9746,response,1741990174136,1741990178096.0,3960.0,3.96,52637.0,52.637,167138.0,167.138,598855.0,598.855
🟣 4p3,Cohort 05-m898xg,Second negotiation game-negotiation2_alternate_profile,2,2,ram-green-9746,proposal,1741990189392.0,1741990228193,38801.0,38.801,53648.0,53.648,167138.0,167.138,598855.0,598.855
🟣 4p3,Cohort 05-m898xg,Second negotiation game-negotiation2_alternate_profile,2,2,owl-yellow-8687,response,1741990228193,1741990236487.0,8294.0,8.294,53648.0,53.648,167138.0,167.138,598855.0,598.855
🟣 4p3,Cohort 05-m898xg,Second negotiation game-negotiation2_alternate_profile,2,2,butterfly-purple-4350,response,1741990228193,1741990243318.0,15125.0,15.125,53648.0,53.648,167138.0,167.138,598855.0,598.855
🟣 4p3,Cohort 06-m89b9z,First negotiation game-negotiation1,0,0,duck-purple-3491,proposal,1741989492706,1741989528988,36282,36.282,48338.0,48.338,125478.0,125.478,386972.0,386.972
🟣 4p3,Cohort 06-m89b9z,First negotiation game-negotiation1,0,0,swan-green-9081,response,1741989528988,1741989535044.0,6056.0,6.056,48338.0,48.338,125478.0,125.478,386972.0,386.972
🟣 4p3,Cohort 06-m89b9z,First negotiation game-negotiation1,0,0,whale-pink-7682,response,1741989528988,1741989541044.0,12056.0,12.056,48338.0,48.338,125478.0,125.478,386972.0,386.972
🟣 4p3,Cohort 06-m89b9z,First negotiation game-negotiation1,0,1,swan-green-9081,proposal,1741989541044.0,1741989564992,23948.0,23.948,33608.0,33.608,125478.0,125.478,386972.0,386.972
🟣 4p3,Cohort 06-m89b9z,First negotiation game-negotiation1,0,1,duck-purple-3491,response,1741989564992,1741989574925.0,9933.0,9.933,33608.0,33.608,125478.0,125.478,386972.0,386.972
🟣 4p3,Cohort 06-m89b9z,First negotiation game-negotiation1,0,1,whale-pink-7682,response,1741989564992,1741989572445.0,7453.0,7.453,33608.0,33.608,125478.0,125.478,386972.0,386.972
🟣 4p3,Cohort 06-m89b9z,First negotiation game-negotiation1,0,2,whale-pink-7682,proposal,1741989574925.0,1741989610077,35152.0,35.152,43532.0,43.532,125478.0,125.478,386972.0,386.972
🟣 4p3,Cohort 06-m89b9z,First negotiation game-negotiation1,0,2,duck-purple-3491,response,1741989610077,1741989613187.0,3110.0,3.11,43532.0,43.532,125478.0,125.478,386972.0,386.972
🟣 4p3,Cohort 06-m89b9z,First negotiation game-negotiation1,0,2,swan-green-9081,response,1741989610077,1741989619223.0,9146.0,9.146,43532.0,43.532,125478.0,125.478,386972.0,386.972
🟣 4p3,Cohort 06-m89b9z,First negotiation game-negotiation1,1,0,duck-purple-3491,proposal,1741989619521,1741989660223,40702,40.702,47143.0,47.143,111117.0,111.117,386972.0,386.972
🟣 4p3,Cohort 06-m89b9z,First negotiation game-negotiation1,1,0,whale-pink-7682,response,1741989660223,1741989663787.0,3564.0,3.564,47143.0,47.143,111117.0,111.117,386972.0,386.972
🟣 4p3,Cohort 06-m89b9z,First negotiation game-negotiation1,1,0,swan-green-9081,response,1741989660223,1741989666664.0,6441.0,6.441,47143.0,47.143,111117.0,111.117,386972.0,386.972
🟣 4p3,Cohort 06-m89b9z,First negotiation game-negotiation1,1,1,swan-green-9081,proposal,1741989666664.0,1741989694389,27725.0,27.725,40832.0,40.832,111117.0,111.117,386972.0,386.972
🟣 4p3,Cohort 06-m89b9z,First negotiation game-negotiation1,1,1,whale-pink-7682,response,1741989694389,1741989707760.0,13371.0,13.371,40832.0,40.832,111117.0,111.117,386972.0,386.972
🟣 4p3,Cohort 06-m89b9z,First negotiation game-negotiation1,1,1,duck-purple-3491,response,1741989694389,1741989701715.0,7326.0,7.326,40832.0,40.832,111117.0,111.117,386972.0,386.972
🟣 4p3,Cohort 06-m89b9z,First negotiation game-negotiation1,1,2,whale-pink-7682,proposal,1741989707760.0,1741989724993,17233.0,17.233,23142.0,23.142,111117.0,111.117,386972.0,386.972
🟣 4p3,Cohort 06-m89b9z,First negotiation game-negotiation1,1,2,swan-green-9081,response,1741989724993,1741989731199.0,6206.0,6.206,23142.0,23.142,111117.0,111.117,386972.0,386.972
🟣 4p3,Cohort 06-m89b9z,First negotiation game-negotiation1,1,2,duck-purple-3491,response,1741989724993,1741989729298.0,4305.0,4.305,23142.0,23.142,111117.0,111.117,386972.0,386.972
🟣 4p3,Cohort 06-m89b9z,First negotiation game-negotiation1,2,0,duck-purple-3491,proposal,1741989731485,1741989802119,70634,70.634,79403.0,79.403,150377.0,150.377,386972.0,386.972
🟣 4p3,Cohort 06-m89b9z,First negotiation game-negotiation1,2,0,swan-green-9081,response,1741989802119,1741989809664.0,7545.0,7.545,79403.0,79.403,150377.0,150.377,386972.0,386.972
🟣 4p3,Cohort 06-m89b9z,First negotiation game-negotiation1,2,0,whale-pink-7682,response,1741989802119,1741989810888.0,8769.0,8.769,79403.0,79.403,150377.0,150.377,386972.0,386.972
🟣 4p3,Cohort 06-m89b9z,First negotiation game-negotiation1,2,1,swan-green-9081,proposal,1741989810888.0,1741989838137,27249.0,27.249,32313.0,32.313,150377.0,150.377,386972.0,386.972
🟣 4p3,Cohort 06-m89b9z,First negotiation game-negotiation1,2,1,duck-purple-3491,response,1741989838137,1741989840499.0,2362.0,2.362,32313.0,32.313,150377.0,150.377,386972.0,386.972
🟣 4p3,Cohort 06-m89b9z,First negotiation game-negotiation1,2,1,whale-pink-7682,response,1741989838137,1741989843452.0,5315.0,5.315,32313.0,32.313,150377.0,150.377,386972.0,386.972
🟣 4p3,Cohort 06-m89b9z,First negotiation game-negotiation1,2,2,whale-pink-7682,proposal,1741989843452.0,1741989873447,29995.0,29.995,38661.0,38.661,150377.0,150.377,386972.0,386.972
🟣 4p3,Cohort 06-m89b9z,First negotiation game-negotiation1,2,2,duck-purple-3491,response,1741989873447,1741989882392.0,8945.0,8.945,38661.0,38.661,150377.0,150.377,386972.0,386.972
🟣 4p3,Cohort 06-m89b9z,First negotiation game-negotiation1,2,2,swan-green-9081,response,1741989873447,1741989878266.0,4819.0,4.819,38661.0,38.661,150377.0,150.377,386972.0,386.972
🟣 4p3,Cohort 06-m89b9z,Second negotiation game-negotiation2_alternate_profile,0,0,whale-pink-7682,proposal,1741989920135,1741989955158,35023,35.023,40994.0,40.994,-99100.0,-99.1,125187.0,125.187
