StartDate,EndDate,Status,IPAddress,Progress,Duration (in seconds),Finished,RecordedDate,ResponseId,RecipientLastName,RecipientFirstName,RecipientEmail,ExternalReference,LocationLatitude,LocationLongitude,DistributionChannel,UserLanguage,Q7,Q38_1,Q38_2,Q56_1,Q56_2,Q54_1,Q54_2,Q91_1,Q91_2,Q88_1,Q88_2,Q94_1,Q94_2,1_Q38,1_Q25_First Click,1_Q25_Last Click,1_Q25_Page Submit,1_Q25_Click Count,2_Q38,2_Q25_First Click,2_Q25_Last Click,2_Q25_Page Submit,2_Q25_Click Count,3_Q38,3_Q25_First Click,3_Q25_Last Click,3_Q25_Page Submit,3_Q25_Click Count,4_Q38,4_Q25_First Click,4_Q25_Last Click,4_Q25_Page Submit,4_Q25_Click Count,5_Q38,5_Q25_First Click,5_Q25_Last Click,5_Q25_Page Submit,5_Q25_Click Count,6_Q38,6_Q25_First Click,6_Q25_Last Click,6_Q25_Page Submit,6_Q25_Click Count,7_Q38,7_Q25_First Click,7_Q25_Last Click,7_Q25_Page Submit,7_Q25_Click Count,8_Q38,8_Q25_First Click,8_Q25_Last Click,8_Q25_Page Submit,8_Q25_Click Count,9_Q38,9_Q25_First Click,9_Q25_Last Click,9_Q25_Page Submit,9_Q25_Click Count,10_Q38,10_Q25_First Click,10_Q25_Last Click,10_Q25_Page Submit,10_Q25_Click Count,11_Q38,11_Q25_First Click,11_Q25_Last Click,11_Q25_Page Submit,11_Q25_Click Count,12_Q38,12_Q25_First Click,12_Q25_Last Click,12_Q25_Page Submit,12_Q25_Click Count,13_Q38,13_Q25_First Click,13_Q25_Last Click,13_Q25_Page Submit,13_Q25_Click Count,14_Q38,14_Q25_First Click,14_Q25_Last Click,14_Q25_Page Submit,14_Q25_Click Count,15_Q38,15_Q25_First Click,15_Q25_Last Click,15_Q25_Page Submit,15_Q25_Click Count,16_Q38,16_Q25_First Click,16_Q25_Last Click,16_Q25_Page Submit,16_Q25_Click Count,Q60,Q61,Q62,Q52,CurrentTrial,totalGains,totalBonus,GamePlayed,Cooperated,NumGames,ErrorTraining,NumTraining,PROLIFIC_PID,Completion_URL,responses
2021-10-12 18:47:42,2021-10-12 18:52:56,IP Address,90.221.146.57,100,313,True,2021-10-12 18:52:56,R_vwQPmzMSTFBOoE1,,,,,51.5565032958984375,-3.355804443359375,anonymous,EN,"Read, understood and approved",5,5,0,20,7,7,5,5,0,20,10,10,3,1.028,2.472,2.53,2,3,1.293,3.719,3.776,2,6,2.125,3.057,3.001,2,7,1.029,2.304,2.361,2,3,1.32,2.179,2.237,2,5,1.639,2.656,2.603,2,6,3.539,4.496,4.554,3,6,2.763,3.931,3.988,3,2,5.01,5.334,5.391,2,4,1.35,1.991,2.048,2,7,3.704,5.43,5.491,4,6,1.234,2.226,2.282,2,3,1.888,2.549,2.501,2,3,1.167,1.759,1.816,2,4,2.438,3.247,3.201,2,6,1.739,5.556,5.503,3,7,most people would try to be fair,8,615bf8fcfc80bed8616bd762,0,0,0,1,0,16,0,2,,https://app.prolific.co/submissions/complete?cc=5EB7F1AD,3
2021-10-12 18:47:14,2021-10-12 18:53:56,IP Address,92.40.176.173,100,401,True,2021-10-12 18:53:56,R_1rvTVFg9dsXZRqb,,,,,51.49639892578125,-0.122406005859375,anonymous,EN,"Read, understood and approved",5,5,0,10,10,10,5,5,0,20,10,10,7,1.374,2.941,2.997,2,8,1.472,3.375,3.434,2,7,0.944,2.814,2.868,2,7,1.16,3.922,3.979,3,7,0.784,2.679,2.738,3,5,1.231,2.55,2.501,2,7,2.481,5.422,5.48,2,5,1.869,4.162,4.225,2,7,0.826,3.132,3.187,2,3,2.065,2.792,2.853,2,4,1.956,5.278,5.336,2,4,1.855,4.895,4.954,3,6,1.403,2.531,2.596,2,3,1.715,3.234,3.29,2,3,1.933,3.51,3.566,2,4,3.271,10.6,10.661,3,7,4,6,613a47776c955e9f4ecea585,0,5,0.5,0,0,16,0,2,,https://app.prolific.co/submissions/complete?cc=5EB7F1AD,7
2021-10-12 18:43:24,2021-10-12 18:56:48,IP Address,51.155.10.11,100,804,True,2021-10-12 18:56:48,R_22J5Z8k5l37zQ9G,,,,,53.5540924072265625,-1.1302032470703125,anonymous,EN,"Read, understood and approved",5,5,0,10,10,10,5,5,0,20,10,10,8,2.431,4.75,4.704,2,8,8.109,9.577,9.635,2,7,2.5,5.387,5.443,2,4,3.084,9.104,9.17,2,8,4.385,10.692,10.759,4,7,2.138,3.848,3.802,2,6,4.273,6.861,6.92,2,5,2.797,4.191,4.255,2,7,2.663,4.606,4.667,2,6,2.501,5.827,5.885,3,5,12.039,13.895,13.954,2,4,2.645,5.386,5.45,2,5,2.144,5.177,5.245,3,6,3.555,9.79,9.848,3,4,2.949,11.082,11.141,4,4,5.238,6.701,6.863,2,1,1,3,5f83a366f29b4217a0dd1405,0,7,0.6999999999999999555910790149937383830547332763671875,1,1,16,0,2,,https://app.prolific.co/submissions/complete?cc=5EB7F1AD,8
2021-10-12 18:41:37,2021-10-12 18:58:40,IP Address,82.26.117.104,100,1022,True,2021-10-12 18:58:40,R_2rBBbdkLoeIP5uJ,,,,,50.7321014404296875,-3.529998779296875,anonymous,EN,"Read, understood and approved",5,5,5,5,7,7,5,5,0,20,10,10,Extremely,1.773,1.773,1.785,1,Extremely,4.757,4.757,4.769,1,8,1.914,1.914,1.928,1,Extremely,1.384,1.384,1.396,1,Extremely,7.101,7.101,7.216,1,Extremely,1.624,1.624,1.636,1,8,1.683,1.683,1.695,1,Extremely,1.483,1.483,1.494,1,8,1.319,1.319,1.33,1,6,1.833,1.833,1.845,1,8,1.744,1.744,1.757,1,8,2.218,2.218,2.232,1,8,1.997,1.997,1.901,1,8,2.39,2.39,2.301,1,7,1.504,1.504,1.517,1,7,2.065,2.065,2.079,1,most people can be trusted,5,people mostly try to be helpful,57e1bf6e631235000138b636,0,0,0,1,0,16,0,2,,https://app.prolific.co/submissions/complete?cc=5EB7F1AD,9
2021-10-12 18:53:57,2021-10-12 18:59:17,IP Address,90.221.149.136,100,320,True,2021-10-12 18:59:18,R_1LZqST3lCzbx1TG,,,,,52.9817047119140625,-2.1376953125,anonymous,EN,"Read, understood and approved",5,15,0,20,10,10,5,5,0,20,10,10,Not at all,0.225,0.225,0.284,1,8,1.164,2.114,2.172,3,Extremely,1.044,1.726,1.784,3,Extremely,1.528,2.228,2.286,2,2,2.662,3.663,3.722,2,6,1.486,2.536,2.595,2,7,1.452,2.452,2.401,3,8,0.805,1.485,1.54,2,8,4.153,6.816,6.877,4,6,0.872,1.739,1.796,3,5,1.134,2.051,2,3,6,2.379,3.13,3.188,2,7,2.782,3.999,4.059,4,8,3.392,4.52,4.578,3,7,0.833,1.716,1.771,2,3,1.271,1.853,1.801,2,you can’t be too careful,most people would try to take advantage of me,people mostly look out for themselves,6156eacf86fbd863a2411111,0,5,0.5,0,0,16,0,2,,https://app.prolific.co/submissions/complete?cc=5EB7F1AD,1
2021-10-12 18:55:06,2021-10-12 19:03:42,IP Address,90.246.42.1,100,515,True,2021-10-12 19:03:42,R_PvznRYanQmuHTON,,,,,53.7881011962890625,-1.600799560546875,anonymous,EN,"Read, understood and approved",5,1,0,10,10,10,5,5,0,20,10,10,Extremely,1.917,3.761,3.822,2,Extremely,1.765,3.082,3.138,2,5,2.351,3.504,3.565,2,Not at all,2.235,3.034,3.094,2,Extremely,1,6.681,6.74,3,Extremely,1.482,3.333,3.389,3,5,1.217,9.956,9.902,3,4,1.851,2.935,2.996,3,Extremely,1.333,2.842,2.9,2,8,3.327,4.695,4.757,2,2,1.604,2.696,2.755,2,Not at all,2.411,2.979,3.036,2,8,1.304,4.306,4.363,4,5,1.494,2.495,2.556,2,3,2.072,4.974,5.034,2,3,1.533,2.351,2.3,2,2,2,8,615d735afc1597685bb693c6,0,9,0.90000000000000002220446049250313080847263336181640625,1,1,16,0,2,,https://app.prolific.co/submissions/complete?cc=5EB7F1AD,9
2021-10-12 18:54:03,2021-10-12 19:03:52,IP Address,31.111.66.54,100,589,True,2021-10-12 19:03:53,R_2uPMoplDbcDlc73,,,,,51.3488006591796875,-0.0321044921875,anonymous,EN,"Read, understood and approved",5,5,2,10,5,5,5,5,0,20,10,10,Extremely,9.721,9.721,9.747,1,8,3.815,3.815,3.839,1,7,4.499,4.499,4.527,1,6,8.79,8.79,8.71,1,4,17.781,17.781,17.813,1,7,5.041,5.041,5.067,1,7,11.358,11.358,11.371,1,7,5.37,5.37,5.306,1,6,7.069,7.069,7.093,1,6,11.157,11.157,11.181,1,5,6.531,6.531,6.557,1,7,9.075,9.075,9.104,1,4,7.202,7.202,7.252,1,5,6.742,6.742,6.768,1,4,5.878,5.878,5.9,1,4,5.797,5.797,5.702,1,8,7,8,6155dfef61865dc3259eeb2d,0,5,0.5,0,0,16,0,2,,https://app.prolific.co/submissions/complete?cc=5EB7F1AD,9
2021-10-12 18:55:53,2021-10-12 19:05:14,IP Address,90.206.220.113,100,560,True,2021-10-12 19:05:14,R_3IQW9ChhYJGI5Ys,,,,,51.8300933837890625,0.5829925537109375,anonymous,EN,"Read, understood and approved",5,5,2,10,10,10,5,5,0,20,10,10,7,2.076,4.069,4.148,2,8,1.611,2.822,2.886,2,8,2.468,3.752,3.835,2,Extremely,1.551,2.895,2.962,2,8,2.043,3.314,3.387,2,8,1.475,2.701,2.782,2,8,2.238,3.589,3.669,2,8,2.322,3.786,3.845,3,6,3.025,4.024,4.084,2,8,12.598,14.11,14.182,3,7,1.535,3.137,3.102,2,8,1.93,3.06,3.135,2,7,1.357,2.577,2.657,2,7,1.488,2.798,2.872,2,5,1.931,3.323,3.301,2,7,3.848,8.973,9.04,4,3,6,7,615a1abda2e5d2f15bb42baf,0,7,0.6999999999999999555910790149937383830547332763671875,1,1,16,0,2,,https://app.prolific.co/submissions/complete?cc=5EB7F1AD,7
2021-10-12 19:02:20,2021-10-12 19:07:15,IP Address,82.26.47.6,100,295,True,2021-10-12 19:07:16,R_2CJwHxagzr4lnOd,,,,,53.3614959716796875,-1.5070037841796875,anonymous,EN,"Read, understood and approved",5,5,0,20,10,10,,,,,,,Extremely,2.244,3.738,3.814,3,8,2.377,3.316,3.396,2,8,2.305,3.768,3.701,3,7,0.093,7.729,7.701,10,Extremely,2.044,6.69,6.758,6,7,1.07,3.177,3.256,4,8,0.456,4.806,4.884,4,2,1.35,3.472,3.436,3,Extremely,1.661,5.048,5.001,4,7,1.067,2.038,2.102,2,7,4.072,6.315,6.385,3,2,2.161,2.857,2.801,2,8,1.244,3,3.195,3,7,2.701,3.924,3.994,2,3,1.311,3.368,3.301,4,4,2.831,6.07,6.158,4,8,2,7,59982d15d0bcd10001dd907e,0,5,0.5,0,0,16,0,1,,https://app.prolific.co/submissions/complete?cc=5EB7F1AD,9
2021-10-12 19:00:41,2021-10-12 19:07:37,IP Address,2.123.99.97,100,416,True,2021-10-12 19:07:38,R_svPGfvw4FKn7t9n,,,,,51.8979949951171875,-0.6338043212890625,anonymous,EN,"Read, understood and approved",5,5,0,10,7,7,5,5,0,15,10,10,4,1.527,2.482,2.543,2,7,3.759,3.759,3.818,1,6,1.27,6.632,6.694,4,8,1.785,11.258,11.331,3,3,3.849,3.849,3.8,1,4,1.331,5.443,5.402,2,6,3.501,3.501,3.674,1,7,1.527,5.217,5.289,2,2,1.605,2.44,2.496,2,3,1.896,1.896,1.958,1,5,3.501,8.796,8.868,2,5,1.376,2.886,2.952,2,2,3.852,3.852,3.802,1,3,1.665,3.743,3.701,2,5,5.476,6.963,7.031,2,5,1.574,5.353,5.417,2,6,7,4,614eeea2e824f18762efa4d7,0,9,0.90000000000000002220446049250313080847263336181640625,1,1,16,1,2,,https://app.prolific.co/submissions/complete?cc=5EB7F1AD,4
2021-10-12 18:46:04,2021-10-12 19:07:42,IP Address,82.31.110.95,100,1297,True,2021-10-12 19:07:42,R_2YJqa2vCC2tja6U,,,,,53.2178955078125,-0.6553955078125,anonymous,EN,"Read, understood and approved",5,8,2,10,5,7,3,5,15,20,5,10,Not at all,1.31,1.31,1.337,1,2,1.176,1.543,1.567,2,4,0.962,1.678,1.6,3,5,2.014,2.891,2.801,2,3,0.994,1.232,1.258,2,Extremely,4.2,7.157,7.188,4,2,0.978,0.978,0.999,1,4,0.532,1.181,1.1,2,2,0.84,0.84,0.863,1,2,1.101,1.101,1.26,1,4,0.672,1.337,1.364,3,8,0.308,1.137,1.161,3,2,0.757,0.757,0.781,1,Extremely,0.341,2.149,2.173,4,4,1.898,2.54,2.568,2,Extremely,1.282,2.226,2.25,2,most people can be trusted,2,3,616438b6004d86664c8e4a7d,0,5,0.5,0,0,16,1,2,,https://app.prolific.co/submissions/complete?cc=5EB7F1AD,1
2021-10-12 19:02:47,2021-10-12 19:08:29,IP Address,90.211.66.200,100,342,True,2021-10-12 19:08:30,R_1gCiHq0zZBhJ4dc,,,,,52.5673980712890625,-2.033294677734375,anonymous,EN,"Read, understood and approved",8,5,5,5,4,10,5,5,15,15,5,5,8,0.526,1.492,1.549,2,4,4.337,4.765,4.827,2,4,0.689,1.781,1.834,3,3,0.91,1.283,1.342,2,Not at all,0.89,1.306,1.363,2,Not at all,0.93,0.93,0.986,1,4,1.059,1.586,1.653,2,Not at all,0.764,1.357,1.435,2,8,12.298,13.845,13.801,2,3,1.033,2.255,2.201,2,2,1.008,1.441,1.497,2,5,1.142,1.643,1.6,2,Not at all,1.005,1.005,1.065,1,7,0.684,1.598,1.661,2,2,0.783,1.89,1.95,3,2,0.442,1.403,1.461,2,1,2,6,614828dcc4ecb7f5b3d1846d,0,6,0.59999999999999997779553950749686919152736663818359375,1,1,16,1,2,,https://app.prolific.co/submissions/complete?cc=5EB7F1AD,8
2021-10-12 19:03:01,2021-10-12 19:09:12,IP Address,80.1.193.181,100,371,True,2021-10-12 19:09:12,R_12mxTEULUnS2ys3,,,,,53.512298583984375,-2.314300537109375,anonymous,EN,"Read, understood and approved",5,5,0,20,10,10,,,,,,,6,9.943,9.943,9.901,1,6,2.311,2.311,2.375,1,8,6.354,6.354,6.3,1,7,1.723,1.723,1.779,1,6,3.9,3.9,3.934,1,4,1.78,1.78,1.701,1,6,2.6,2.6,2.791,1,5,6.649,6.649,6.686,1,4,2.51,2.51,2.538,1,4,2.873,2.873,2.801,1,2,1.809,1.809,1.843,1,3,3.097,3.097,3.135,1,4,2.363,2.363,2.3,1,4,4.299,4.299,4.333,1,3,1.7,1.7,1.833,1,5,1.515,1.515,1.557,1,2,2,7,5f64b172b47584000823fd41,0,5,0.5,0,0,16,0,1,,https://app.prolific.co/submissions/complete?cc=5EB7F1AD,6
2021-10-12 19:02:37,2021-10-12 19:09:28,IP Address,82.44.125.44,100,410,True,2021-10-12 19:09:28,R_1IcReO1ulCxWhv8,,,,,51.653900146484375,-0.08880615234375,anonymous,EN,"Read, understood and approved",5,5,0,10,10,10,5,5,0,20,10,10,Extremely,2.687,5.381,5.445,3,8,9.882,13.242,13.201,2,7,8.897,11.747,11.701,2,5,2.092,5.292,5.375,2,7,1.109,3.163,3.244,3,7,2.156,3.931,3.999,2,6,0.223,6.44,6.4,2,5,1.44,4.165,4.102,2,8,1.079,2.59,2.654,2,6,1.088,2.434,2.501,2,4,1.273,2.749,2.701,2,3,2.137,3.214,3.297,2,8,4.011,6.448,6.533,2,5,2.179,4.532,4.502,2,2,1.436,2.537,2.5,2,2,1.123,1.985,2.057,2,7,7,2,615f63604050148f6a3c2f37,0,5,0.5,0,0,16,0,2,,https://app.prolific.co/submissions/complete?cc=5EB7F1AD,9
2021-10-12 19:05:27,2021-10-12 19:10:21,IP Address,82.45.77.145,100,293,True,2021-10-12 19:10:22,R_xlNsyxJj3Hvbnvr,,,,,51.4351043701171875,-2.541900634765625,anonymous,EN,"Read, understood and approved",5,5,0,20,10,10,,,,,,,Extremely,1.77,2.623,2.649,2,Extremely,0.003,4.581,4.5,4,6,2.097,4,4.031,4,6,2.119,3.222,3.249,3,8,1.915,3.129,3.158,3,7,1.368,2.644,2.67,3,7,2.382,7.212,7.235,4,4,1.68,2.816,2.84,3,Extremely,1.687,2.218,2.245,2,8,0.106,2.772,2.797,4,6,3.005,5.159,5.186,3,3,1.857,3.718,3.738,3,Extremely,3.677,4.705,4.73,3,6,1.893,3.787,3.701,4,6,1.45,9.297,9.324,4,3,1.568,1.995,2.022,2,1,3,6,61410d937e107d6a1b7849b0,0,10,1,1,1,16,0,1,,https://app.prolific.co/submissions/complete?cc=5EB7F1AD,9
2021-10-12 19:03:47,2021-10-12 19:10:36,IP Address,88.212.178.124,100,409,True,2021-10-12 19:10:37,R_2RahLTTyInWZr6V,,,,,51.8498992919921875,0.3069000244140625,anonymous,EN,"Read, understood and approved",15,15,10,10,10,10,5,5,20,0,10,10,4,5.384,5.384,5.394,1,5,2.509,2.509,2.521,1,Extremely,2.746,2.746,2.758,1,Extremely,3.977,3.977,3.987,1,4,4.259,4.724,4.734,2,6,3.107,3.107,3.115,1,7,2.535,2.535,2.548,1,7,3.989,3.989,3.997,1,6,2.732,2.732,2.75,1,6,8.492,8.492,8.502,1,7,5.181,5.181,5.193,1,6,3.615,3.615,3.627,1,3,2.36,2.36,2.37,1,5,2.89,2.89,2.901,1,5,4.662,4.662,4.671,1,5,5.247,5.247,5.257,1,7,6,5,5d139428e001640001f40ee2,0,5,0.5,0,0,16,1,2,,https://app.prolific.co/submissions/complete?cc=5EB7F1AD,4
2021-10-12 19:04:34,2021-10-12 19:11:05,IP Address,2.220.97.32,100,391,True,2021-10-12 19:11:05,R_1mlVnVZM5pfz8kX,,,,,51.4770050048828125,-0.1959075927734375,anonymous,EN,"Read, understood and approved",5,8,10,5,7,4,0,3,2,5,5,7,2,0.66,3.816,3.826,2,2,0.734,3.803,3.815,2,4,0.902,3.167,3.178,2,8,1.029,6.583,6.593,2,Not at all,0.535,3.858,3.868,2,2,0.629,3.326,3.336,2,5,0.765,3.109,3.12,2,5,0.666,2.728,2.738,2,Not at all,0.541,3.225,3.236,2,6,4.558,4.558,4.568,1,6,0.596,2.582,2.591,2,5,1.386,4.652,4.662,2,Not at all,1.416,5.515,5.527,2,3,1.803,7.107,7.119,2,5,0.936,3.184,3.196,2,6,0.657,3.066,3.076,2,2,5,2,614e31ad5927c89cb387915d,0,1,0.1000000000000000055511151231257827021181583404541015625,1,0,16,1,2,,https://app.prolific.co/submissions/complete?cc=5EB7F1AD,2
2021-10-12 19:04:21,2021-10-12 19:11:10,IP Address,90.201.137.215,100,409,True,2021-10-12 19:11:10,R_1IlWyNAuLSrpryL,,,,,54.931304931640625,-1.5854949951171875,anonymous,EN,"Read, understood and approved",5,5,5,5,10,10,5,5,0,20,10,10,2,2.203,2.54,2.601,2,7,1.934,3.326,3.392,2,Extremely,1.273,2.617,2.679,2,7,2.163,3.338,3.401,2,8,3.168,5.936,5.901,4,4,6.561,7.232,7.301,2,8,1.108,5.879,5.942,5,8,4.146,5.803,5.873,3,4,1.147,6.089,6.159,6,6,3.806,4.811,4.875,2,8,2.926,4.334,4.3,2,7,2.346,4.349,4.301,2,4,2.158,8.181,8.247,4,2,3.637,3.953,3.901,2,5,2.826,3.337,3.301,2,4,3.8,11.903,11.971,5,7,4,6,5cee7aab0afd6e0018a9eb58,0,5,0.5,0,0,16,0,2,,https://app.prolific.co/submissions/complete?cc=5EB7F1AD,2
2021-10-12 19:05:51,2021-10-12 19:13:36,IP Address,86.179.30.64,100,465,True,2021-10-12 19:13:37,R_UhXghNK86lzwDIt,,,,,51.510101318359375,-3.581695556640625,anonymous,EN,"Read, understood and approved",5,5,2,10,10,10,5,5,0,20,10,10,Extremely,3.487,3.487,3.501,1,Extremely,3.14,3.14,3.154,1,Extremely,3.151,3.151,3.166,1,Extremely,2.327,2.327,2.341,1,8,2.648,2.648,2.663,1,Extremely,6.683,6.683,6.698,1,Extremely,1.827,1.827,1.84,1,Extremely,2.348,2.348,2.363,1,7,2.798,2.798,2.812,1,7,1.368,1.368,1.382,1,7,4.402,4.402,4.416,1,7,3.228,3.228,3.243,1,5,4.081,4.081,4.096,1,5,7.337,7.337,7.351,1,Not at all,6.852,6.852,6.868,1,6,6.327,6.327,6.341,1,you can’t be too careful,most people would try to take advantage of me,people mostly look out for themselves,5e1b328e477f3b36d6857778,0,7,0.6999999999999999555910790149937383830547332763671875,1,1,16,0,2,,https://app.prolific.co/submissions/complete?cc=5EB7F1AD,9
2021-10-12 19:08:04,2021-10-12 19:14:31,IP Address,82.132.186.246,100,386,True,2021-10-12 19:14:31,R_1dz9cb6BY3HPwOl,,,,,53.459503173828125,-2.95379638671875,anonymous,EN,"Read, understood and approved",5,5,5,5,10,10,5,5,0,15,10,10,2,1.054,2.261,2.321,3,4,1.063,1.688,1.748,2,3,0.949,1.315,1.378,2,4,1.471,1.88,1.939,2,3,1.378,1.911,1.969,2,4,1.683,2.435,2.492,2,4,1.495,2.138,2.194,2,5,1.564,2.222,2.274,2,3,1.049,1.563,1.63,2,4,4.87,6.611,6.671,2,6,2.891,3.631,3.69,2,4,2.75,3.191,3.25,2,2,1.767,2.206,2.268,2,3,3.608,4.359,4.419,2,2,8.906,9.222,9.284,2,7,1.383,1.878,1.934,2,1,2,2,615a322d9178283ad2b793aa,0,5,0.5,0,0,16,1,2,,https://app.prolific.co/submissions/complete?cc=5EB7F1AD,2
2021-10-12 19:10:13,2021-10-12 19:14:50,IP Address,86.147.243.64,100,276,True,2021-10-12 19:14:50,R_b1p0eNxNq9whi7v,,,,,53.694305419921875,-2.6887969970703125,anonymous,EN,"Read, understood and approved",5,5,0,10,10,10,5,5,0,20,5,5,4,0.728,1.278,1.346,2,2,0.852,1.486,1.552,2,4,0.613,1.395,1.461,2,6,0.648,1.415,1.485,2,6,2.358,5.487,5.552,3,3,0.612,1.213,1.282,2,4,1.657,2.357,2.422,2,6,3.7,9.567,9.631,3,2,0.565,1.151,1.224,2,3,0.78,1.882,1.949,2,2,0.766,1.183,1.253,2,3,0.574,1.191,1.255,2,3,0.941,1.475,1.545,2,2,0.831,2.053,2.129,2,2,0.938,1.222,1.291,2,4,0.81,1.577,1.644,2,you can’t be too careful,3,4,615b4c49766af3c7e8cff5de,0,5,0.5,0,0,16,1,2,,https://app.prolific.co/submissions/complete?cc=5EB7F1AD,4
2021-10-12 19:11:46,2021-10-12 19:17:28,IP Address,78.150.148.90,100,342,True,2021-10-12 19:17:28,R_3qmudodKelKI9Of,,,,,52.6493988037109375,-1.12030029296875,anonymous,EN,"Read, understood and approved",8,8,0,10,10,10,5,5,0,20,10,10,4,1.447,2.206,2.267,2,7,1.395,3.097,3.157,2,8,3.784,7.61,7.674,2,8,1.294,3.288,3.357,3,3,1.275,2.808,2.869,2,4,1.373,2.897,2.958,2,7,1.001,3.768,3.827,2,4,1.127,2.336,2.398,2,3,1.697,2.571,2.629,2,5,1.66,4.086,4.148,2,6,1.389,5.19,5.263,2,7,2.333,5.442,5.4,3,2,5.314,7.88,7.946,2,3,1.254,2.64,2.702,2,5,5.618,7.537,7.6,2,4,1.497,3.207,3.268,2,1,2,3,611fa1092bc77bd09a76f5ac,0,5,0.5,0,0,16,0,2,,https://app.prolific.co/submissions/complete?cc=5EB7F1AD,4
2021-10-12 19:13:44,2021-10-12 19:18:24,IP Address,82.26.99.128,100,280,True,2021-10-12 19:18:26,R_SBJYqv762daU2rv,,,,,50.8612060546875,-0.1194000244140625,anonymous,EN,"Read, understood and approved",5,5,0,20,10,10,,,,,,,8,1.444,2.367,2.444,2,8,1.439,2.089,2.166,2,8,1.428,3.281,3.368,2,7,1.823,2.853,2.805,2,Extremely,3.058,5.54,5.501,2,8,1.377,2.025,2.001,2,7,1.708,3.196,3.282,2,5,1.781,8.895,8.955,3,8,1.485,2.383,2.456,2,7,2.662,3.909,3.983,2,6,1.423,2.039,2.001,2,5,1.895,2.976,3.053,2,8,1.586,2.721,2.701,2,6,1.526,3.139,3.102,2,4,3.995,6.014,6.102,2,4,1.34,2.522,2.598,2,7,7,6,5d52f3cc00691e0019494a39,0,9,0.90000000000000002220446049250313080847263336181640625,1,1,16,0,1,,https://app.prolific.co/submissions/complete?cc=5EB7F1AD,8
2021-10-12 19:13:48,2021-10-12 19:18:55,IP Address,82.132.244.173,100,307,True,2021-10-12 19:18:55,R_322SBGQAVsiQiTU,,,,,51.471893310546875,-0.1616058349609375,anonymous,EN,"Read, understood and approved",5,5,2,10,10,10,5,5,5,5,0,10,5,0.668,1.863,1.892,3,7,0.788,2.264,2.299,4,6,2.99,6.565,6.601,5,5,0.545,1.364,1.398,3,Extremely,1.756,3.074,3.104,4,7,0.925,1.788,1.7,3,6,0.82,1.724,1.752,3,5,0.762,1.474,1.4,3,Extremely,0.134,6.323,6.355,7,7,0.764,2.041,2.074,3,5,0.948,1.892,1.8,3,5,0.846,1.907,1.941,3,6,1.25,2.919,2.948,3,7,0.758,2.036,2.069,3,5,0.7,1.887,1.801,3,4,0.796,2.22,2.254,3,2,8,1,60e7269c513487cea2678599,0,5,0.5,0,0,16,1,2,,https://app.prolific.co/submissions/complete?cc=5EB7F1AD,5
2021-10-12 19:08:24,2021-10-12 19:19:37,IP Address,2.27.228.164,100,673,True,2021-10-12 19:19:38,R_T5FSzq45U2LxbJT,,,,,51.1273956298828125,1.2924957275390625,anonymous,EN,"Read, understood and approved",5,5,0,10,5,5,5,5,0,20,10,10,Extremely,1.458,7.574,7.643,4,8,1.435,2.669,2.726,3,8,0.859,3.137,3.196,4,5,1.292,3.537,3.592,4,6,2.587,9.115,9.173,4,Not at all,1.7,3.129,3.198,4,7,2.987,10.014,10.078,5,8,1.543,9.5,9.562,6,4,13.759,14.504,14.577,2,4,1.394,2.958,3.03,2,5,5.114,6.431,6.498,3,6,1.175,2.522,2.58,3,Not at all,26.82,27.279,27.342,2,5,16.23,23.699,23.769,4,4,2.625,6.754,6.817,4,Extremely,1.31,2.463,2.521,2,you can’t be too careful,most people would try to take advantage of me,people mostly look out for themselves,5f23fc20be6a4e1feed8aa5b,0,5,0.5,0,0,16,0,2,,https://app.prolific.co/submissions/complete?cc=5EB7F1AD,9
2021-10-12 19:13:50,2021-10-12 19:20:08,IP Address,176.251.200.220,100,378,True,2021-10-12 19:20:08,R_1OlDJVKIAZEE7Cq,,,,,52.1811065673828125,-2.8000946044921875,anonymous,EN,"Read, understood and approved",5,5,2,10,10,10,5,5,0,20,10,10,6,2.119,2.119,2.188,1,8,2.43,2.43,2.401,1,8,1.728,1.728,1.799,1,8,2.343,2.343,2.301,1,7,1.581,1.581,1.664,1,6,1.496,1.496,1.577,1,6,0.234,6.258,6.347,3,6,2.614,2.614,2.697,1,7,2.049,2.049,2,1,7,1.305,1.305,1.383,1,6,1.587,1.587,1.668,1,5,4.154,6.352,6.301,2,6,1.232,1.232,1.2,1,6,1.26,1.26,1.346,1,6,1.76,3.265,3.342,2,6,1.75,1.75,1.703,1,7,4,7,6159a044cae3037ed9d75498,0,0,0,1,0,16,0,2,,https://app.prolific.co/submissions/complete?cc=5EB7F1AD,6
